,seconds,date,hr,activity_load_2d,activity_load_3d,IsOnCourt
6008,8970.302,[2023-04-23 20:39:44 551],80.0,0.0049,0.0068,
6009,8971.302,[2023-04-23 20:39:45 551],80.0,0.0057,0.0077,
6010,8972.302,[2023-04-23 20:39:46 551],80.0,0.0067,0.0109,
6011,8973.302,[2023-04-23 20:39:47 551],80.0,0.0034,0.0045,
6012,8974.302,[2023-04-23 20:39:48 551],80.0,0.0082,0.015,
6013,8975.302,[2023-04-23 20:39:49 551],80.0,0.0095,0.0126,
6014,8976.302,[2023-04-23 20:39:50 551],80.0,0.0052,0.0088,
6015,8977.302,[2023-04-23 20:39:51 551],80.0,0.0053,0.008,
6016,8978.302,[2023-04-23 20:39:52 551],81.0,0.0111,0.0162,
6017,8979.302,[2023-04-23 20:39:53 551],83.0,0.0094,0.0127,
6018,8980.302,[2023-04-23 20:39:54 551],86.0,0.0099,0.0155,
6019,8981.302,[2023-04-23 20:39:55 551],89.0,0.0139,0.0298,
6020,8982.302,[2023-04-23 20:39:56 551],91.0,0.0127,0.0184,
6021,8983.302,[2023-04-23 20:39:57 551],94.0,0.0136,0.0198,
6022,8984.302,[2023-04-23 20:39:58 551],96.0,0.0185,0.0248,
6023,8985.302,[2023-04-23 20:39:59 551],100.0,0.0816,0.1189,
6024,8986.302,[2023-04-23 20:40:00 551],101.0,0.0341,0.0534,
6025,8987.302,[2023-04-23 20:40:01 551],101.0,0.0682,0.0998,
6026,8988.302,[2023-04-23 20:40:02 551],101.0,0.014,0.0304,
6027,8989.302,[2023-04-23 20:40:03 551],101.0,0.009,0.0141,
6028,8990.302,[2023-04-23 20:40:04 551],99.0,0.0986,0.107,
6029,8991.302,[2023-04-23 20:40:05 551],98.0,0.0063,0.0096,
6030,8992.302,[2023-04-23 20:40:06 551],100.0,0.0036,0.0046,
6031,8993.302,[2023-04-23 20:40:07 551],103.0,0.0053,0.0061,
6032,8994.302,[2023-04-23 20:40:08 551],105.0,0.0074,0.0102,
6033,8995.302,[2023-04-23 20:40:09 551],106.0,0.0078,0.0104,
6034,8996.302,[2023-04-23 20:40:10 551],106.0,0.0288,0.0337,
6035,8997.302,[2023-04-23 20:40:11 551],105.0,0.0092,0.0142,
6036,8998.302,[2023-04-23 20:40:12 551],104.0,0.0039,0.0051,
6037,8999.302,[2023-04-23 20:40:13 551],102.0,0.0036,0.0042,
6038,9000.302,[2023-04-23 20:40:14 551],99.0,0.0059,0.0074,
6039,9001.302,[2023-04-23 20:40:15 551],98.0,0.0073,0.009,
6040,9002.302,[2023-04-23 20:40:16 551],97.0,0.0024,0.003,
6041,9003.302,[2023-04-23 20:40:17 551],97.0,0.003,0.0037,
6042,9004.302,[2023-04-23 20:40:18 551],98.0,0.0031,0.0039,
6043,9005.302,[2023-04-23 20:40:19 551],99.0,0.0029,0.0034,
6044,9006.302,[2023-04-23 20:40:20 551],98.0,0.0035,0.0038,
6045,9007.302,[2023-04-23 20:40:21 551],97.0,0.0052,0.0057,
6046,9008.302,[2023-04-23 20:40:22 551],95.0,0.0029,0.0033,
6047,9009.302,[2023-04-23 20:40:23 551],93.0,0.0029,0.0031,
6048,9010.302,[2023-04-23 20:40:24 551],91.0,0.0044,0.0053,
6049,9011.302,[2023-04-23 20:40:25 551],89.0,0.0032,0.004,
6050,9012.302,[2023-04-23 20:40:26 551],89.0,0.0027,0.0032,
6051,9013.302,[2023-04-23 20:40:27 551],90.0,0.0025,0.003,
6052,9014.302,[2023-04-23 20:40:28 551],91.0,0.0024,0.0031,
6053,9015.302,[2023-04-23 20:40:29 551],92.0,0.0035,0.0052,
6054,9016.302,[2023-04-23 20:40:30 551],93.0,0.0099,0.0135,
6055,9017.302,[2023-04-23 20:40:31 551],93.0,0.0028,0.0033,
6056,9018.302,[2023-04-23 20:40:32 551],92.0,0.0079,0.0103,
6057,9019.302,[2023-04-23 20:40:33 551],90.0,0.0065,0.0077,
6058,9020.302,[2023-04-23 20:40:34 551],89.0,0.0074,0.0092,
6059,9021.302,[2023-04-23 20:40:35 551],88.0,0.0056,0.0067,
6060,9022.302,[2023-04-23 20:40:36 551],87.0,0.006,0.0075,
6061,9023.302,[2023-04-23 20:40:37 551],88.0,0.0063,0.0075,
6062,9024.302,[2023-04-23 20:40:38 551],87.0,0.0144,0.0215,
6063,9025.302,[2023-04-23 20:40:39 551],86.0,0.0416,0.0616,
6064,9026.302,[2023-04-23 20:40:40 551],84.0,0.0182,0.0251,
6065,9027.302,[2023-04-23 20:40:41 551],83.0,0.0155,0.0227,
6066,9028.302,[2023-04-23 20:40:42 551],82.0,0.0143,0.022,
6067,9029.302,[2023-04-23 20:40:43 551],83.0,0.0161,0.0243,
6068,9030.302,[2023-04-23 20:40:44 551],84.0,0.018,0.0252,
6069,9031.302,[2023-04-23 20:40:45 551],86.0,0.0157,0.0232,
6070,9032.302,[2023-04-23 20:40:46 551],88.0,0.0136,0.0195,
6071,9033.302,[2023-04-23 20:40:47 551],88.0,0.0137,0.0195,
6072,9034.302,[2023-04-23 20:40:48 551],87.0,0.0164,0.0233,
6073,9035.302,[2023-04-23 20:40:49 551],86.0,0.0185,0.0281,
6074,9036.302,[2023-04-23 20:40:50 551],85.0,0.0286,0.0454,
6075,9037.302,[2023-04-23 20:40:51 551],84.0,0.0298,0.0387,
6076,9038.302,[2023-04-23 20:40:52 551],86.0,0.0242,0.0337,
6077,9039.302,[2023-04-23 20:40:53 551],87.0,0.023,0.0329,
6078,9040.302,[2023-04-23 20:40:54 551],89.0,0.026,0.0347,
6079,9041.302,[2023-04-23 20:40:55 551],90.0,0.0249,0.0323,
6080,9042.302,[2023-04-23 20:40:56 551],90.0,0.0222,0.0307,
6081,9043.302,[2023-04-23 20:40:57 551],91.0,0.0147,0.0231,
6082,9044.302,[2023-04-23 20:40:58 551],92.0,0.0136,0.0214,
6083,9045.302,[2023-04-23 20:40:59 551],93.0,0.0183,0.0249,
6084,9046.302,[2023-04-23 20:41:00 551],95.0,0.0222,0.0292,
6085,9047.302,[2023-04-23 20:41:01 551],97.0,0.0183,0.0233,
6086,9048.302,[2023-04-23 20:41:02 551],98.0,0.0153,0.019,
6087,9049.302,[2023-04-23 20:41:03 551],98.0,0.0142,0.0177,
6088,9050.302,[2023-04-23 20:41:04 551],97.0,0.0098,0.0123,
6089,9051.302,[2023-04-23 20:41:05 551],97.0,0.0073,0.0106,
6090,9052.302,[2023-04-23 20:41:06 551],96.0,0.0071,0.01,
6091,9053.302,[2023-04-23 20:41:07 551],95.0,0.0072,0.0125,
6092,9054.302,[2023-04-23 20:41:08 551],94.0,0.0057,0.0088,
6093,9055.302,[2023-04-23 20:41:09 551],94.0,0.0049,0.0086,
6094,9056.302,[2023-04-23 20:41:10 551],93.0,0.0071,0.0116,
6095,9057.302,[2023-04-23 20:41:11 551],91.0,0.0082,0.0125,
6096,9058.302,[2023-04-23 20:41:12 551],88.0,0.0042,0.0099,
6097,9059.302,[2023-04-23 20:41:13 551],86.0,0.0034,0.0047,
6098,9060.302,[2023-04-23 20:41:14 551],85.0,0.0042,0.0068,
6099,9061.302,[2023-04-23 20:41:15 551],84.0,0.0076,0.0132,
6100,9062.302,[2023-04-23 20:41:16 551],83.0,0.0115,0.0182,
6101,9063.302,[2023-04-23 20:41:17 551],82.0,0.0095,0.0146,
6102,9064.302,[2023-04-23 20:41:18 551],83.0,0.0077,0.0108,
6103,9065.302,[2023-04-23 20:41:19 551],83.0,0.0125,0.0171,
6104,9066.302,[2023-04-23 20:41:20 551],84.0,0.017,0.0227,
6105,9067.302,[2023-04-23 20:41:21 551],82.0,0.0099,0.0158,
6106,9068.302,[2023-04-23 20:41:22 551],80.0,0.0084,0.0132,
6107,9069.302,[2023-04-23 20:41:23 551],80.0,0.0119,0.019,
6108,9070.302,[2023-04-23 20:41:24 551],82.0,0.0162,0.0273,
6109,9071.302,[2023-04-23 20:41:25 551],83.0,0.0208,0.0305,
6110,9072.302,[2023-04-23 20:41:26 551],84.0,0.0141,0.0188,
6111,9073.302,[2023-04-23 20:41:27 551],85.0,0.0212,0.0362,
6112,9074.302,[2023-04-23 20:41:28 551],87.0,0.0473,0.0835,
6113,9075.302,[2023-04-23 20:41:29 551],88.0,0.0637,0.1096,
6114,9076.302,[2023-04-23 20:41:30 551],90.0,0.0558,0.1034,
6115,9077.302,[2023-04-23 20:41:31 551],92.0,0.0541,0.1027,
6116,9078.302,[2023-04-23 20:41:32 551],93.0,0.0451,0.0855,
6117,9079.302,[2023-04-23 20:41:33 551],93.0,0.0651,0.1239,
6118,9080.302,[2023-04-23 20:41:34 551],94.0,0.0558,0.1089,
6119,9081.302,[2023-04-23 20:41:35 551],94.0,0.0453,0.0804,
6120,9082.302,[2023-04-23 20:41:36 551],92.0,0.0462,0.0852,
6121,9083.302,[2023-04-23 20:41:37 551],90.0,0.0458,0.0868,
6122,9084.302,[2023-04-23 20:41:38 551],88.0,0.0463,0.0899,
6123,9085.302,[2023-04-23 20:41:39 551],87.0,0.0568,0.1155,
6124,9086.302,[2023-04-23 20:41:40 551],86.0,0.0358,0.0762,
6125,9087.302,[2023-04-23 20:41:41 551],87.0,0.0565,0.0964,
6126,9088.302,[2023-04-23 20:41:42 551],88.0,0.0591,0.1154,
6127,9089.302,[2023-04-23 20:41:43 551],89.0,0.0542,0.1098,
6128,9090.302,[2023-04-23 20:41:44 551],90.0,0.0597,0.0986,
6129,9091.302,[2023-04-23 20:41:45 551],91.0,0.0249,0.0373,
6130,9092.302,[2023-04-23 20:41:46 551],92.0,0.009,0.012,
6131,9093.302,[2023-04-23 20:41:47 551],92.0,0.0121,0.0164,
6132,9094.302,[2023-04-23 20:41:48 551],92.0,0.0119,0.0178,
6133,9095.302,[2023-04-23 20:41:49 551],92.0,0.0073,0.0121,
6134,9096.302,[2023-04-23 20:41:50 551],92.0,0.0099,0.0144,
6135,9097.302,[2023-04-23 20:41:51 551],92.0,0.0118,0.0172,
6136,9098.302,[2023-04-23 20:41:52 551],92.0,0.0124,0.0168,
6137,9099.302,[2023-04-23 20:41:53 551],92.0,0.0118,0.0142,
6138,9100.302,[2023-04-23 20:41:54 551],92.0,0.0025,0.003,
6139,9101.302,[2023-04-23 20:41:55 551],92.0,0.0022,0.0025,
6140,9102.302,[2023-04-23 20:41:56 551],92.0,0.0036,0.0045,
6141,9103.302,[2023-04-23 20:41:57 551],92.0,0.0056,0.0086,
6142,9104.302,[2023-04-23 20:41:58 551],92.0,0.0067,0.01,
6143,9105.302,[2023-04-23 20:41:59 551],92.0,0.0104,0.0154,
6144,9106.302,[2023-04-23 20:42:00 551],93.0,0.006,0.0082,
6145,9107.302,[2023-04-23 20:42:01 551],94.0,0.0069,0.0107,
6146,9108.302,[2023-04-23 20:42:02 551],94.0,0.0068,0.0101,
6147,9109.302,[2023-04-23 20:42:03 551],95.0,0.0103,0.0157,
6148,9110.302,[2023-04-23 20:42:04 551],95.0,0.0133,0.0174,
6149,9111.302,[2023-04-23 20:42:05 551],95.0,0.0094,0.0119,
6150,9112.302,[2023-04-23 20:42:06 551],95.0,0.0151,0.0188,
6151,9113.302,[2023-04-23 20:42:07 551],95.0,0.0178,0.0232,
6152,9114.302,[2023-04-23 20:42:08 551],95.0,0.0129,0.0164,
6153,9115.302,[2023-04-23 20:42:09 551],96.0,0.0113,0.015,
6154,9116.302,[2023-04-23 20:42:10 551],98.0,0.0046,0.0055,
6155,9117.302,[2023-04-23 20:42:11 551],100.0,0.0043,0.0055,
6156,9118.302,[2023-04-23 20:42:12 551],98.0,0.0072,0.0088,
6157,9119.302,[2023-04-23 20:42:13 551],97.0,0.0042,0.005,
6158,9120.302,[2023-04-23 20:42:14 551],97.0,0.0044,0.0053,
6159,9121.302,[2023-04-23 20:42:15 551],97.0,0.0072,0.0092,
6160,9122.302,[2023-04-23 20:42:16 551],98.0,0.0039,0.0044,
6161,9123.302,[2023-04-23 20:42:17 551],97.0,0.0152,0.0211,
6162,9124.302,[2023-04-23 20:42:18 551],100.0,0.0041,0.005,
6163,9125.302,[2023-04-23 20:42:19 551],104.0,0.0043,0.0059,
6164,9126.302,[2023-04-23 20:42:20 551],107.0,0.0046,0.0059,
6165,9127.302,[2023-04-23 20:42:21 551],108.0,0.0055,0.0066,
6166,9128.302,[2023-04-23 20:42:22 551],109.0,0.0025,0.0029,
6167,9129.302,[2023-04-23 20:42:23 551],110.0,0.0065,0.0081,
6168,9130.302,[2023-04-23 20:42:24 551],110.0,0.0033,0.0047,
6169,9131.302,[2023-04-23 20:42:25 551],110.0,0.0037,0.0047,
6170,9132.302,[2023-04-23 20:42:26 551],111.0,0.0038,0.0048,
6171,9133.302,[2023-04-23 20:42:27 551],112.0,0.0105,0.0175,
6172,9134.302,[2023-04-23 20:42:28 551],111.0,0.0212,0.0341,
6173,9135.302,[2023-04-23 20:42:29 551],109.0,0.0337,0.045,
6174,9136.302,[2023-04-23 20:42:30 551],107.0,0.0404,0.0638,
6175,9137.302,[2023-04-23 20:42:31 551],105.0,0.0319,0.0519,
6176,9138.302,[2023-04-23 20:42:32 551],101.0,0.0461,0.0681,
6177,9139.302,[2023-04-23 20:42:33 551],98.0,0.0405,0.0594,
6178,9140.302,[2023-04-23 20:42:34 551],96.0,0.0262,0.0389,
6179,9141.302,[2023-04-23 20:42:35 551],96.0,0.0333,0.0486,
6180,9142.302,[2023-04-23 20:42:36 551],96.0,0.0367,0.0534,
6181,9143.302,[2023-04-23 20:42:37 551],93.0,0.0124,0.0197,
6182,9144.302,[2023-04-23 20:42:38 551],92.0,0.0049,0.0058,
6183,9145.302,[2023-04-23 20:42:39 551],91.0,0.0033,0.0037,
6184,9146.302,[2023-04-23 20:42:40 551],90.0,0.0099,0.0125,
6185,9147.302,[2023-04-23 20:42:41 551],90.0,0.0368,0.0518,
6186,9148.302,[2023-04-23 20:42:42 551],91.0,0.0641,0.1187,
6187,9149.302,[2023-04-23 20:42:43 551],91.0,0.0447,0.0921,
6188,9150.302,[2023-04-23 20:42:44 551],92.0,0.0428,0.0976,
6189,9151.302,[2023-04-23 20:42:45 551],93.0,0.0619,0.1002,
6190,9152.302,[2023-04-23 20:42:46 551],93.0,0.0742,0.1317,
6191,9153.302,[2023-04-23 20:42:47 551],93.0,0.0742,0.1524,
6192,9154.302,[2023-04-23 20:42:48 551],93.0,0.0361,0.086,
6193,9155.302,[2023-04-23 20:42:49 551],93.0,0.0146,0.0272,
6194,9156.302,[2023-04-23 20:42:50 551],93.0,0.02,0.0332,
6195,9157.302,[2023-04-23 20:42:51 551],93.0,0.0282,0.0707,
6196,9158.302,[2023-04-23 20:42:52 551],93.0,0.0424,0.0969,
6197,9159.302,[2023-04-23 20:42:53 551],93.0,0.0517,0.1234,
6198,9160.302,[2023-04-23 20:42:54 551],93.0,0.129,0.1911,
6199,9161.302,[2023-04-23 20:42:55 551],94.0,0.0523,0.0866,
6200,9162.302,[2023-04-23 20:42:56 551],96.0,0.0722,0.1073,
6201,9163.302,[2023-04-23 20:42:57 551],97.0,0.07,0.1264,
6202,9164.302,[2023-04-23 20:42:58 551],99.0,0.037,0.0533,
6203,9165.302,[2023-04-23 20:42:59 551],101.0,0.0219,0.0386,
6204,9166.302,[2023-04-23 20:43:00 551],101.0,0.0856,0.1502,
6205,9167.302,[2023-04-23 20:43:01 551],101.0,0.064,0.1474,
6206,9168.302,[2023-04-23 20:43:02 551],103.0,0.0275,0.0448,
6207,9169.302,[2023-04-23 20:43:03 551],105.0,0.0223,0.0291,
6208,9170.302,[2023-04-23 20:43:04 551],106.0,0.012,0.0177,
6209,9171.302,[2023-04-23 20:43:05 551],108.0,0.0211,0.0254,
6210,9172.302,[2023-04-23 20:43:06 551],109.0,0.018,0.0222,
6211,9173.302,[2023-04-23 20:43:07 551],109.0,0.0208,0.0256,
6212,9174.302,[2023-04-23 20:43:08 551],111.0,0.0083,0.0104,
6213,9175.302,[2023-04-23 20:43:09 551],113.0,0.0037,0.0047,
6214,9176.302,[2023-04-23 20:43:10 551],116.0,0.0028,0.0034,
6215,9177.302,[2023-04-23 20:43:11 551],116.0,0.0042,0.0058,
6216,9178.302,[2023-04-23 20:43:12 551],116.0,0.0072,0.0104,
6217,9179.302,[2023-04-23 20:43:13 551],117.0,0.0057,0.0074,
6218,9180.302,[2023-04-23 20:43:14 551],118.0,0.0092,0.0121,
6219,9181.302,[2023-04-23 20:43:15 551],119.0,0.0055,0.0071,
6220,9182.302,[2023-04-23 20:43:16 551],119.0,0.0107,0.0137,
6221,9183.302,[2023-04-23 20:43:17 551],120.0,0.0086,0.0142,
6222,9184.302,[2023-04-23 20:43:18 551],123.0,0.0088,0.0133,
6223,9185.302,[2023-04-23 20:43:19 551],127.0,0.0081,0.0104,
6224,9186.302,[2023-04-23 20:43:20 551],129.0,0.0062,0.0079,
6225,9187.302,[2023-04-23 20:43:21 551],132.0,0.006,0.0079,
6226,9188.302,[2023-04-23 20:43:22 551],131.0,0.0115,0.0184,
6227,9189.302,[2023-04-23 20:43:23 551],133.0,0.0126,0.0192,
6228,9190.302,[2023-04-23 20:43:24 551],134.0,0.013,0.0178,
6229,9191.302,[2023-04-23 20:43:25 551],132.0,0.0083,0.0124,
6230,9192.302,[2023-04-23 20:43:26 551],130.0,0.0065,0.0087,
6231,9193.302,[2023-04-23 20:43:27 551],126.0,0.0065,0.0081,
6232,9194.302,[2023-04-23 20:43:28 551],123.0,0.0061,0.0075,
6233,9195.302,[2023-04-23 20:43:29 551],122.0,0.0097,0.0183,
6234,9196.302,[2023-04-23 20:43:30 551],121.0,0.0097,0.0114,
6235,9197.302,[2023-04-23 20:43:31 551],121.0,0.0047,0.0058,
6236,9198.302,[2023-04-23 20:43:32 551],124.0,0.0061,0.008,
6237,9199.302,[2023-04-23 20:43:33 551],128.0,0.0038,0.0049,
6238,9200.302,[2023-04-23 20:43:34 551],130.0,0.0035,0.0043,
6239,9201.302,[2023-04-23 20:43:35 551],131.0,0.0063,0.0102,
6240,9202.302,[2023-04-23 20:43:36 551],131.0,0.0087,0.0154,
6241,9203.302,[2023-04-23 20:43:37 551],134.0,0.0043,0.0058,
6242,9204.302,[2023-04-23 20:43:38 551],135.0,0.006,0.0077,
6243,9205.302,[2023-04-23 20:43:39 551],135.0,0.0085,0.0125,
6244,9206.302,[2023-04-23 20:43:40 551],136.0,0.0099,0.0167,
6245,9207.302,[2023-04-23 20:43:41 551],137.0,0.029,0.0576,
6246,9208.302,[2023-04-23 20:43:42 551],138.0,0.0203,0.0329,
6247,9209.302,[2023-04-23 20:43:43 551],137.0,0.0095,0.0125,
6248,9210.302,[2023-04-23 20:43:44 551],137.0,0.01,0.0148,
6249,9211.302,[2023-04-23 20:43:45 551],138.0,0.0434,0.0636,
6250,9212.302,[2023-04-23 20:43:46 551],137.0,0.0709,0.1192,
6251,9213.302,[2023-04-23 20:43:47 551],135.0,0.1144,0.1747,
6252,9214.302,[2023-04-23 20:43:48 551],131.0,0.1001,0.1714,
6253,9215.302,[2023-04-23 20:43:49 551],129.0,0.078,0.1322,
6254,9216.302,[2023-04-23 20:43:50 551],127.0,0.0663,0.1089,
6255,9217.302,[2023-04-23 20:43:51 551],126.0,0.0388,0.0664,
6256,9218.302,[2023-04-23 20:43:52 551],125.0,0.0149,0.0225,
6257,9219.302,[2023-04-23 20:43:53 551],125.0,0.0112,0.0142,
6258,9220.302,[2023-04-23 20:43:54 551],126.0,0.0099,0.0132,
6259,9221.302,[2023-04-23 20:43:55 551],126.0,0.0118,0.014,
6260,9222.302,[2023-04-23 20:43:56 551],124.0,0.0115,0.0183,
6261,9223.302,[2023-04-23 20:43:57 551],123.0,0.0136,0.0193,
6262,9224.302,[2023-04-23 20:43:58 551],122.0,0.0091,0.0108,
6263,9225.302,[2023-04-23 20:43:59 551],120.0,0.0064,0.008,
6264,9226.302,[2023-04-23 20:44:00 551],118.0,0.0123,0.0153,
6265,9227.302,[2023-04-23 20:44:01 551],117.0,0.008,0.0105,
6266,9228.302,[2023-04-23 20:44:02 551],116.0,0.0053,0.0066,
6267,9229.302,[2023-04-23 20:44:03 551],116.0,0.0034,0.0039,
6268,9230.302,[2023-04-23 20:44:04 551],116.0,0.0065,0.0094,
6269,9231.302,[2023-04-23 20:44:05 551],117.0,0.0082,0.0096,
6270,9232.302,[2023-04-23 20:44:06 551],119.0,0.004,0.0046,
6271,9233.302,[2023-04-23 20:44:07 551],120.0,0.0037,0.0043,
6272,9234.302,[2023-04-23 20:44:08 551],119.0,0.0029,0.0035,
6273,9235.302,[2023-04-23 20:44:09 551],118.0,0.003,0.0035,
6274,9236.302,[2023-04-23 20:44:10 551],116.0,0.0089,0.0101,
6275,9237.302,[2023-04-23 20:44:11 551],114.0,0.0099,0.0118,
6276,9238.302,[2023-04-23 20:44:12 551],115.0,0.0547,0.0643,
6277,9239.302,[2023-04-23 20:44:13 551],118.0,0.0178,0.0284,
6278,9240.302,[2023-04-23 20:44:14 551],122.0,0.0559,0.1015,
6279,9241.302,[2023-04-23 20:44:15 551],123.0,0.0624,0.1362,
6280,9242.302,[2023-04-23 20:44:16 551],123.0,0.0498,0.1342,
6281,9243.302,[2023-04-23 20:44:17 551],121.0,0.0609,0.1475,
6282,9244.302,[2023-04-23 20:44:18 551],118.0,0.2828,0.3812,
6283,9245.302,[2023-04-23 20:44:19 551],115.0,0.0633,0.1001,
6284,9246.302,[2023-04-23 20:44:20 551],113.0,0.0516,0.0842,
6285,9247.302,[2023-04-23 20:44:21 551],110.0,0.0469,0.0746,
6286,9248.302,[2023-04-23 20:44:22 551],109.0,0.0468,0.0727,
6287,9249.302,[2023-04-23 20:44:23 551],111.0,0.073,0.128,
6288,9250.302,[2023-04-23 20:44:24 551],112.0,0.0304,0.0468,
6289,9251.302,[2023-04-23 20:44:25 551],114.0,0.0228,0.0285,
6290,9252.302,[2023-04-23 20:44:26 551],117.0,0.0233,0.0311,
6291,9253.302,[2023-04-23 20:44:27 551],119.0,0.0366,0.0512,
6292,9254.302,[2023-04-23 20:44:28 551],119.0,0.0274,0.0405,
6293,9255.302,[2023-04-23 20:44:29 551],118.0,0.0124,0.0153,
6294,9256.302,[2023-04-23 20:44:30 551],116.0,0.04,0.0493,
6295,9257.302,[2023-04-23 20:44:31 551],114.0,0.0461,0.0671,
6296,9258.302,[2023-04-23 20:44:32 551],112.0,0.0512,0.0785,
6297,9259.302,[2023-04-23 20:44:33 551],111.0,0.0535,0.0931,
6298,9260.302,[2023-04-23 20:44:34 551],112.0,0.0413,0.0802,
6299,9261.302,[2023-04-23 20:44:35 551],110.0,0.042,0.0911,
6300,9262.302,[2023-04-23 20:44:36 551],109.0,0.0353,0.0682,
6301,9263.302,[2023-04-23 20:44:37 551],111.0,0.0412,0.0864,
6302,9264.302,[2023-04-23 20:44:38 551],114.0,0.0328,0.0595,
6303,9265.302,[2023-04-23 20:44:39 551],118.0,0.0107,0.0158,
6304,9266.302,[2023-04-23 20:44:40 551],119.0,0.0353,0.0478,
6305,9267.302,[2023-04-23 20:44:41 551],119.0,0.0271,0.0375,
6306,9268.302,[2023-04-23 20:44:42 551],120.0,0.0292,0.0422,
6307,9269.302,[2023-04-23 20:44:43 551],120.0,0.0353,0.0579,
6308,9270.302,[2023-04-23 20:44:44 551],120.0,0.069,0.1137,
6309,9271.302,[2023-04-23 20:44:45 551],120.0,0.0558,0.1008,
6310,9272.302,[2023-04-23 20:44:46 551],120.0,0.0469,0.0869,
6311,9273.302,[2023-04-23 20:44:47 551],120.0,0.0378,0.0815,
6312,9274.302,[2023-04-23 20:44:48 551],120.0,0.0432,0.0709,
6313,9275.302,[2023-04-23 20:44:49 551],120.0,0.0106,0.0146,
6314,9276.302,[2023-04-23 20:44:50 551],123.0,0.0054,0.0071,
6315,9277.302,[2023-04-23 20:44:51 551],123.0,0.0072,0.0117,
6316,9278.302,[2023-04-23 20:44:52 551],124.0,0.0135,0.0197,
6317,9279.302,[2023-04-23 20:44:53 551],124.0,0.011,0.013,
6318,9280.302,[2023-04-23 20:44:54 551],124.0,0.0325,0.0392,
6319,9281.302,[2023-04-23 20:44:55 551],124.0,0.0339,0.0471,
6320,9282.302,[2023-04-23 20:44:56 551],125.0,0.033,0.0425,
6321,9283.302,[2023-04-23 20:44:57 551],125.0,0.0286,0.0396,
6322,9284.302,[2023-04-23 20:44:58 551],125.0,0.0212,0.0314,
6323,9285.302,[2023-04-23 20:44:59 551],126.0,0.0306,0.0413,
6324,9286.302,[2023-04-23 20:45:00 551],128.0,0.0207,0.0299,
6325,9287.302,[2023-04-23 20:45:01 551],130.0,0.0262,0.034,
6326,9288.302,[2023-04-23 20:45:02 551],130.0,0.0606,0.0955,
6327,9289.302,[2023-04-23 20:45:03 551],132.0,0.0541,0.0951,
6328,9290.302,[2023-04-23 20:45:04 551],135.0,0.0454,0.1137,
6329,9291.302,[2023-04-23 20:45:05 551],138.0,0.073,0.1312,
6330,9292.302,[2023-04-23 20:45:06 551],139.0,0.0393,0.0904,
6331,9293.302,[2023-04-23 20:45:07 551],138.0,0.0749,0.1167,
6332,9294.302,[2023-04-23 20:45:08 551],135.0,0.0763,0.1433,
6333,9295.302,[2023-04-23 20:45:09 551],131.0,0.0761,0.1266,
6334,9296.302,[2023-04-23 20:45:10 551],128.0,0.0563,0.0861,
6335,9297.302,[2023-04-23 20:45:11 551],127.0,0.024,0.0391,
6336,9298.302,[2023-04-23 20:45:12 551],128.0,0.0089,0.015,
6337,9299.302,[2023-04-23 20:45:13 551],129.0,0.0178,0.0218,
6338,9300.302,[2023-04-23 20:45:14 551],129.0,0.008,0.0115,
6339,9301.302,[2023-04-23 20:45:15 551],128.0,0.0063,0.0094,
6340,9302.302,[2023-04-23 20:45:16 551],128.0,0.034,0.0453,
6341,9303.302,[2023-04-23 20:45:17 551],129.0,0.197,0.2749,
6342,9304.302,[2023-04-23 20:45:18 551],128.0,0.1903,0.2417,
6343,9305.302,[2023-04-23 20:45:19 551],127.0,0.0642,0.0914,
6344,9306.302,[2023-04-23 20:45:20 551],126.0,0.1302,0.1745,
6345,9307.302,[2023-04-23 20:45:21 551],126.0,0.0383,0.0602,
6346,9308.302,[2023-04-23 20:45:22 551],126.0,0.0367,0.049,
6347,9309.302,[2023-04-23 20:45:23 551],126.0,0.0118,0.0153,
6348,9310.302,[2023-04-23 20:45:24 551],126.0,0.0195,0.0228,
6349,9311.302,[2023-04-23 20:45:25 551],127.0,0.0127,0.016,
6350,9312.302,[2023-04-23 20:45:26 551],126.0,0.0101,0.0137,
6351,9313.302,[2023-04-23 20:45:27 551],126.0,0.0122,0.0177,
6352,9314.302,[2023-04-23 20:45:28 551],126.0,0.0227,0.0417,
6353,9315.302,[2023-04-23 20:45:29 551],126.0,0.0292,0.0418,
6354,9316.302,[2023-04-23 20:45:30 551],128.0,0.0212,0.0284,
6355,9317.302,[2023-04-23 20:45:31 551],129.0,0.0184,0.0241,
6356,9318.302,[2023-04-23 20:45:32 551],130.0,0.014,0.0195,
6357,9319.302,[2023-04-23 20:45:33 551],128.0,0.0194,0.0248,
6358,9320.302,[2023-04-23 20:45:34 551],127.0,0.0115,0.0148,
6359,9321.302,[2023-04-23 20:45:35 551],126.0,0.0485,0.0624,
6360,9322.302,[2023-04-23 20:45:36 551],126.0,0.0235,0.0312,
6361,9323.302,[2023-04-23 20:45:37 551],124.0,0.0145,0.021,
6362,9324.302,[2023-04-23 20:45:38 551],122.0,0.0121,0.0175,
6363,9325.302,[2023-04-23 20:45:39 551],122.0,0.0078,0.0107,
6364,9326.302,[2023-04-23 20:45:40 551],121.0,0.0078,0.0095,
6365,9327.302,[2023-04-23 20:45:41 551],118.0,0.0064,0.0105,
6366,9328.302,[2023-04-23 20:45:42 551],117.0,0.023,0.0314,
