seconds,date,speed,hr,core_temperature,x,y,z,raw_rr,filtered_rr,difference_rr,hr_rmssd,activity_load_2d,activity_load_3d
4904.943,2023-04-23 19:32:22.710,,,,,,,330.0,,,,,
4905.147,2023-04-23 19:32:22.914,,,,,,,,467.0,-279.0,,,
4905.273,2023-04-23 19:32:23.040,,,,,,,271.0,,,,,
4905.544,2023-04-23 19:32:23.311,,,,,,,440.0,,,,,
4905.614,2023-04-23 19:32:23.381,,,,,,,,389.0,-118.0,,,
4905.984,2023-04-23 19:32:23.751,,,,,,,457.0,,,,,
4906.003,2023-04-23 19:32:23.770,,,,,,,,393.0,-305.0,,,
4906.396,2023-04-23 19:32:24.163,,,,,,,,340.0,0.0,,,
4906.441,2023-04-23 19:32:24.208,,,,,,,336.0,,,,,
4906.736,2023-04-23 19:32:24.503,,,,,,,,364.0,97.0,,,
4906.777,2023-04-23 19:32:24.544,,,,,,,386.0,,,,,
4907.1,2023-04-23 19:32:24.867,,,,,,,,393.0,0.0,,,
4907.163,2023-04-23 19:32:24.930,,,,,,,371.0,,,,,
4907.493,2023-04-23 19:32:25.260,,,,,,,,413.0,-483.0,,,
4907.534,2023-04-23 19:32:25.301,,,,,,,301.0,,,,,
4907.835,2023-04-23 19:32:25.602,,,,,,,464.0,,,,,
4907.906,2023-04-23 19:32:25.673,,,,,,,,384.0,-178.0,,,
4908.29,2023-04-23 19:32:26.057,,,,,,,,342.0,54.0,,,
4908.299,2023-04-23 19:32:26.066,,,,,,,379.0,,,,,
4908.632,2023-04-23 19:32:26.399,,,,,,,,421.0,0.0,,,
4908.678,2023-04-23 19:32:26.445,,,,,,,265.0,,,,,
4908.943,2023-04-23 19:32:26.710,,,,,,,508.0,,,,,
4909.053,2023-04-23 19:32:26.820,,,,,,,,341.0,0.0,,,
4909.394,2023-04-23 19:32:27.161,,,,,,,,343.0,56.0,,,
4909.451,2023-04-23 19:32:27.218,,,,,,,635.0,,,,,
4909.737,2023-04-23 19:32:27.504,,,,,,,,328.0,0.0,,,
4910.065,2023-04-23 19:32:27.832,,,,,,,,358.0,86.0,,,
4910.086,2023-04-23 19:32:27.853,,,,,,,376.0,,,,,
4910.423,2023-04-23 19:32:28.190,,,,,,,,370.0,109.0,,,
4910.462,2023-04-23 19:32:28.229,,,,,,,746.0,,,,,
4910.793,2023-04-23 19:32:28.560,,,,,,,,343.0,56.0,,,
4911.136,2023-04-23 19:32:28.903,,,,,,,,467.0,-26.0,,,
4911.208,2023-04-23 19:32:28.975,,,,,,,507.0,,,,,
4911.603,2023-04-23 19:32:29.370,,,,,,,,382.0,68.0,,,
4911.715,2023-04-23 19:32:29.482,,,,,,,698.0,,,,,
4911.985,2023-04-23 19:32:29.752,,,,,,,,349.0,68.0,,,
4912.334,2023-04-23 19:32:30.101,,,,,,,,327.0,23.0,,,
4912.413,2023-04-23 19:32:30.180,,,,,,,340.0,,,,,
4912.661,2023-04-23 19:32:30.428,,,,,,,,441.0,-349.0,,,
4912.753,2023-04-23 19:32:30.520,,,,,,,267.0,,,,,
4913.02,2023-04-23 19:32:30.787,,,,,,,393.0,,,,,
4913.102,2023-04-23 19:32:30.869,,,,,,,,383.0,133.0,,,
4913.413,2023-04-23 19:32:31.180,,,,,,,896.0,,,,,
4913.485,2023-04-23 19:32:31.252,,,,,,,,357.0,0.0,,,
4913.842,2023-04-23 19:32:31.609,,,,,,,,323.0,14.0,,,
4914.165,2023-04-23 19:32:31.932,,,,,,,,475.0,0.0,,,
4914.309,2023-04-23 19:32:32.076,,,,,,,562.0,,,,,
4914.64,2023-04-23 19:32:32.407,,,,,,,,452.0,-94.0,,,
4914.871,2023-04-23 19:32:32.638,,,,,,,288.0,,,,,
4915.092,2023-04-23 19:32:32.859,,,,,,,,329.0,0.0,,,
4915.159,2023-04-23 19:32:32.926,,,,,,,421.0,,,,,
4915.421,2023-04-23 19:32:33.188,,,,,,,,396.0,0.0,,,
4915.58,2023-04-23 19:32:33.347,,,,,,,341.0,,,,,
4915.817,2023-04-23 19:32:33.584,,,,,,,,333.0,34.0,,,
4915.921,2023-04-23 19:32:33.688,,,,,,,287.0,,,,,
4916.15,2023-04-23 19:32:33.917,,,,,,,,334.0,36.0,,,
4916.208,2023-04-23 19:32:33.975,,,,,,,328.0,,,,,
4916.484,2023-04-23 19:32:34.251,,,,,,,,382.0,129.0,,,
4916.536,2023-04-23 19:32:34.303,,,,,,,272.0,,,,,
4916.808,2023-04-23 19:32:34.575,,,,,,,261.0,,,,,
4916.866,2023-04-23 19:32:34.633,,,,,,,,379.0,0.0,,,
4917.069,2023-04-23 19:32:34.836,,,,,,,287.0,,,,,
4917.245,2023-04-23 19:32:35.012,,,,,,,,428.0,0.0,,,
4917.356,2023-04-23 19:32:35.123,,,,,,,493.0,,,,,
4917.673,2023-04-23 19:32:35.440,,,,,,,,427.0,-354.0,,,
4917.849,2023-04-23 19:32:35.616,,,,,,,314.0,,,,,
4918.1,2023-04-23 19:32:35.867,,,,,,,,383.0,-305.0,,,
4918.163,2023-04-23 19:32:35.930,,,,,,,281.0,,,,,
4918.444,2023-04-23 19:32:36.211,,,,,,,304.0,,,,,
4918.483,2023-04-23 19:32:36.250,,,,,,,,414.0,-110.0,,,
4918.748,2023-04-23 19:32:36.515,,,,,,,790.0,,,,,
4918.897,2023-04-23 19:32:36.664,,,,,,,,376.0,0.0,,,
4919.273,2023-04-23 19:32:37.040,,,,,,,,335.0,42.0,,,
4919.538,2023-04-23 19:32:37.305,,,,,,,250.0,,,,,
4919.608,2023-04-23 19:32:37.375,,,,,,,,334.0,0.0,,,
4919.788,2023-04-23 19:32:37.555,,,,,,,357.0,,,,,
4919.942,2023-04-23 19:32:37.709,,,,,,,,336.0,45.0,,,
4920.145,2023-04-23 19:32:37.912,,,,,,,309.0,,,,,
4920.278,2023-04-23 19:32:38.045,,,,,,,,365.0,101.0,,,
4920.454,2023-04-23 19:32:38.221,,,,,,,475.0,,,,,
4920.643,2023-04-23 19:32:38.410,,,,,,,,410.0,-111.0,,,
4920.929,2023-04-23 19:32:38.696,,,,,,,546.0,,,,,
4921.053,2023-04-23 19:32:38.820,,,,,,,,333.0,38.0,,,
4921.386,2023-04-23 19:32:39.153,,,,,,,,331.0,34.0,,,
4921.475,2023-04-23 19:32:39.242,,,,,,,329.0,,,,,
4921.717,2023-04-23 19:32:39.484,,,,,,,,340.0,0.0,,,
4921.804,2023-04-23 19:32:39.571,,,,,,,396.0,,,,,
4922.057,2023-04-23 19:32:39.824,,,,,,,,326.0,23.0,,,
4922.2,2023-04-23 19:32:39.967,,,,,,,299.0,,,,,
4922.383,2023-04-23 19:32:40.150,,,,,,,,416.0,0.0,,,
4922.499,2023-04-23 19:32:40.266,,,,,,,298.0,,,,,
4922.797,2023-04-23 19:32:40.564,,,,,,,253.0,,,,,
4922.799,2023-04-23 19:32:40.566,,,,,,,,461.0,0.0,,,
4923.05,2023-04-23 19:32:40.817,,,,,,,379.0,,,,,
4923.26,2023-04-23 19:32:41.027,,,,,,,,423.0,-357.0,,,
4923.429,2023-04-23 19:32:41.196,,,,,,,428.0,,,,,
4923.683,2023-04-23 19:32:41.450,,,,,,,,382.0,-180.0,,,
4923.857,2023-04-23 19:32:41.624,,,,,,,781.0,,,,,
4924.065,2023-04-23 19:32:41.832,,,,,,,,341.0,54.0,,,
4924.406,2023-04-23 19:32:42.173,,,,,,,,470.0,-26.0,,,
4924.638,2023-04-23 19:32:42.405,,,,,,,688.0,,,,,
4924.876,2023-04-23 19:32:42.643,,,,,,,,400.0,-114.0,,,
4925.276,2023-04-23 19:32:43.043,,,,,,,,436.0,-165.0,,,
4925.326,2023-04-23 19:32:43.093,,,,,,,524.0,,,,,
4925.712,2023-04-23 19:32:43.479,,,,,,,,441.0,-225.0,,,
4925.85,2023-04-23 19:32:43.617,,,,,,,376.0,,,,,
4926.153,2023-04-23 19:32:43.920,,,,,,,,349.0,0.0,,,
4926.226,2023-04-23 19:32:43.993,,,,,,,293.0,,,,,
4926.502,2023-04-23 19:32:44.269,,,,,,,,371.0,115.0,,,
4926.519,2023-04-23 19:32:44.286,,,,,,,334.0,,,,,
4926.853,2023-04-23 19:32:44.620,,,,,,,291.0,,,,,
4926.873,2023-04-23 19:32:44.640,,,,,,,,371.0,0.0,,,
4927.144,2023-04-23 19:32:44.911,,,,,,,264.0,,,,,
4927.244,2023-04-23 19:32:45.011,,,,,,,,460.0,0.0,,,
4927.408,2023-04-23 19:32:45.175,,,,,,,521.0,,,,,
4927.704,2023-04-23 19:32:45.471,,,,,,,,355.0,0.0,,,
4927.929,2023-04-23 19:32:45.696,,,,,,,295.0,,,,,
4928.059,2023-04-23 19:32:45.826,,,,,,,,375.0,122.0,,,
4928.224,2023-04-23 19:32:45.991,,,,,,,297.0,,,,,
4928.434,2023-04-23 19:32:46.201,,,,,,,,424.0,-109.0,,,
4928.521,2023-04-23 19:32:46.288,,,,,,,340.0,,,,,
4928.858,2023-04-23 19:32:46.625,,,,,,,,360.0,94.0,,,
4928.861,2023-04-23 19:32:46.628,,,,,,,303.0,,,,,
4929.164,2023-04-23 19:32:46.931,,,,,,,416.0,,,,,
4929.218,2023-04-23 19:32:46.985,,,,,,,,371.0,0.0,,,
4929.58,2023-04-23 19:32:47.347,,,,,,,461.0,,,,,
4929.589,2023-04-23 19:32:47.356,,,,,,,,408.0,0.0,,,
4929.997,2023-04-23 19:32:47.764,,,,,,,,422.0,-111.0,,,
4930.041,2023-04-23 19:32:47.808,,,,,,,780.0,,,,,
4930.419,2023-04-23 19:32:48.186,,,,,,,,351.0,78.0,,,
4930.77,2023-04-23 19:32:48.537,,,,,,,,342.0,0.0,,,
4930.821,2023-04-23 19:32:48.588,,,,,,,562.0,,,,,
4931.112,2023-04-23 19:32:48.879,,,,,,,,330.0,0.0,,,
4931.383,2023-04-23 19:32:49.150,,,,,,,287.0,,,,,
4931.442,2023-04-23 19:32:49.209,,,,,,,,448.0,-101.0,,,
4931.67,2023-04-23 19:32:49.437,,,,,,,496.0,,,,,
4931.89,2023-04-23 19:32:49.657,,,,,,,,328.0,0.0,,,
4932.166,2023-04-23 19:32:49.933,,,,,,,514.0,,,,,
4932.218,2023-04-23 19:32:49.985,,,,,,,,324.0,24.0,,,
4932.542,2023-04-23 19:32:50.309,,,,,,,,376.0,126.0,,,
4932.68,2023-04-23 19:32:50.447,,,,,,,601.0,,,,,
4932.918,2023-04-23 19:32:50.685,,,,,,,,334.0,44.0,,,
4933.252,2023-04-23 19:32:51.019,,,,,,,,390.0,-120.0,,,
4933.281,2023-04-23 19:32:51.048,,,,,,,666.0,,,,,
4933.642,2023-04-23 19:32:51.409,,,,,,,,405.0,0.0,,,
4933.947,2023-04-23 19:32:51.714,,,,,,,349.0,,,,,
4934.047,2023-04-23 19:32:51.814,,,,,,,,450.0,0.0,,,
4934.296,2023-04-23 19:32:52.063,,,,,,,256.0,,,,,
4934.497,2023-04-23 19:32:52.264,,,,,,,,414.0,-176.0,,,
4934.552,2023-04-23 19:32:52.319,,,,,,,371.0,,,,,
4934.911,2023-04-23 19:32:52.678,,,,,,,,335.0,46.0,,,
4934.923,2023-04-23 19:32:52.690,,,,,,,460.0,,,,,
4935.246,2023-04-23 19:32:53.013,,,,,,,,435.0,-294.0,,,
4935.383,2023-04-23 19:32:53.150,,,,,,,355.0,,,,,
4935.681,2023-04-23 19:32:53.448,,,,,,,,422.0,0.0,,,
4935.738,2023-04-23 19:32:53.505,,,,,,,253.0,,,,,
4935.991,2023-04-23 19:32:53.758,,,,,,,533.0,,,,,
4936.103,2023-04-23 19:32:53.870,,,,,,,,342.0,60.0,,,
4936.445,2023-04-23 19:32:54.212,,,,,,,,355.0,86.0,,,
4936.524,2023-04-23 19:32:54.291,,,,,,,266.0,,,,,
4936.79,2023-04-23 19:32:54.557,,,,,,,371.0,,,,,
4936.8,2023-04-23 19:32:54.567,,,,,,,,344.0,64.0,,,
4937.144,2023-04-23 19:32:54.911,,,,,,,,333.0,0.0,,,
4937.161,2023-04-23 19:32:54.928,,,,,,,408.0,,,,,
4937.477,2023-04-23 19:32:55.244,,,,,,,,352.0,0.0,,,
4937.569,2023-04-23 19:32:55.336,,,,,,,533.0,,,,,
4937.829,2023-04-23 19:32:55.596,,,,,,,,397.0,-493.0,,,
4938.102,2023-04-23 19:32:55.869,,,,,,,273.0,,,,,
4938.226,2023-04-23 19:32:55.993,,,,,,,,340.0,0.0,,,
4938.375,2023-04-23 19:32:56.142,,,,,,,342.0,,,,,
4938.566,2023-04-23 19:32:56.333,,,,,,,,348.0,0.0,,,
4938.717,2023-04-23 19:32:56.484,,,,,,,330.0,,,,,
4938.914,2023-04-23 19:32:56.681,,,,,,,,385.0,0.0,,,
4939.047,2023-04-23 19:32:56.814,,,,,,,549.0,,,,,
4939.299,2023-04-23 19:32:57.066,,,,,,,,324.0,0.0,,,
4939.596,2023-04-23 19:32:57.363,,,,,,,328.0,,,,,
4939.623,2023-04-23 19:32:57.390,,,,,,,,379.0,0.0,,,
4939.924,2023-04-23 19:32:57.691,,,,,,,300.0,,,,,
4940.002,2023-04-23 19:32:57.769,,,,,,,,323.0,19.0,,,
4940.224,2023-04-23 19:32:57.991,,,,,,,250.0,,,,,
4940.325,2023-04-23 19:32:58.092,,,,,,,,370.0,113.0,,,
4940.474,2023-04-23 19:32:58.241,,,,,,,290.0,,,,,
4940.695,2023-04-23 19:32:58.462,,,,,,,,432.0,-293.0,,,
4940.764,2023-04-23 19:32:58.531,,,,,,,510.0,,,,,
4941.127,2023-04-23 19:32:58.894,,,,,,,,423.0,-171.0,,,
4941.274,2023-04-23 19:32:59.041,,,,,,,405.0,,,,,
4941.55,2023-04-23 19:32:59.317,,,,,,,,367.0,107.0,,,
4941.679,2023-04-23 19:32:59.446,,,,,,,450.0,,,,,
4941.917,2023-04-23 19:32:59.684,,,,,,,,337.0,0.0,,,
4942.129,2023-04-23 19:32:59.896,,,,,,,590.0,,,,,
4942.254,2023-04-23 19:33:00.021,,,,,,,,329.0,0.0,,,
4942.583,2023-04-23 19:33:00.350,,,,,,,,363.0,100.0,,,
4942.719,2023-04-23 19:33:00.486,,,,,,,289.0,,,,,
4942.946,2023-04-23 19:33:00.713,,,,,,,,389.0,-243.0,,,
4943.008,2023-04-23 19:33:00.775,,,,,,,729.0,,,,,
4943.335,2023-04-23 19:33:01.102,,,,,,,,441.0,-290.0,,,
4943.737,2023-04-23 19:33:01.504,,,,,,,422.0,,,,,
4943.776,2023-04-23 19:33:01.543,,,,,,,,376.0,0.0,,,
4944.152,2023-04-23 19:33:01.919,,,,,,,,332.0,38.0,,,
4944.159,2023-04-23 19:33:01.926,,,,,,,282.0,,,,,
4944.441,2023-04-23 19:33:02.208,,,,,,,269.0,,,,,
4944.484,2023-04-23 19:33:02.251,,,,,,,,380.0,-245.0,,,
4944.71,2023-04-23 19:33:02.477,,,,,,,280.0,,,,,
4944.864,2023-04-23 19:33:02.631,,,,,,,,432.0,-43.0,,,
4944.99,2023-04-23 19:33:02.757,,,,,,,333.0,,,,,
4945.296,2023-04-23 19:33:03.063,,,,,,,,352.0,0.0,,,
4945.323,2023-04-23 19:33:03.090,,,,,,,352.0,,,,,
4945.648,2023-04-23 19:33:03.415,,,,,,,,381.0,0.0,,,
4945.675,2023-04-23 19:33:03.442,,,,,,,890.0,,,,,
4946.029,2023-04-23 19:33:03.796,,,,,,,,412.0,0.0,,,
4946.441,2023-04-23 19:33:04.208,,,,,,,,316.0,0.0,,,
4946.565,2023-04-23 19:33:04.332,,,,,,,340.0,,,,,
4946.757,2023-04-23 19:33:04.524,,,,,,,,455.0,-96.0,,,
4946.905,2023-04-23 19:33:04.672,,,,,,,348.0,,,,,
4947.212,2023-04-23 19:33:04.979,,,,,,,,332.0,39.0,,,
4947.253,2023-04-23 19:33:05.020,,,,,,,385.0,,,,,
4947.544,2023-04-23 19:33:05.311,,,,,,,,339.0,52.0,,,
4947.638,2023-04-23 19:33:05.405,,,,,,,324.0,,,,,
4947.883,2023-04-23 19:33:05.650,,,,,,,,435.0,-42.0,,,
4947.962,2023-04-23 19:33:05.729,,,,,,,379.0,,,,,
4948.318,2023-04-23 19:33:06.085,,,,,,,,327.0,0.0,,,
4948.341,2023-04-23 19:33:06.108,,,,,,,304.0,,,,,
4948.645,2023-04-23 19:33:06.412,,,,,,,257.0,463.0,206.0,,,
4948.902,2023-04-23 19:33:06.669,,,,,,,725.0,,,,,
4949.108,2023-04-23 19:33:06.875,,,,,,,,420.0,-172.0,,,
4949.528,2023-04-23 19:33:07.295,,,,,,,,332.0,39.0,,,
4949.627,2023-04-23 19:33:07.394,,,,,,,594.0,,,,,
4949.86,2023-04-23 19:33:07.627,,,,,,,,434.0,0.0,,,
4950.221,2023-04-23 19:33:07.988,,,,,,,260.0,,,,,
4950.294,2023-04-23 19:33:08.061,,,,,,,,349.0,72.0,,,
4950.481,2023-04-23 19:33:08.248,,,,,,,337.0,,,,,
4950.643,2023-04-23 19:33:08.410,,,,,,,,353.0,0.0,,,
4950.818,2023-04-23 19:33:08.585,,,,,,,329.0,,,,,
4950.996,2023-04-23 19:33:08.763,,,,,,,,379.0,129.0,,,
4951.147,2023-04-23 19:33:08.914,,,,,,,263.0,,,,,
4951.375,2023-04-23 19:33:09.142,,,,,,,,458.0,0.0,,,
4951.41,2023-04-23 19:33:09.177,,,,,,,632.0,,,,,
4951.833,2023-04-23 19:33:09.600,,,,,,,,385.0,0.0,,,
4952.042,2023-04-23 19:33:09.809,,,,,,,731.0,,,,,
4952.218,2023-04-23 19:33:09.985,,,,,,,,330.0,32.0,,,
4952.548,2023-04-23 19:33:10.315,,,,,,,,363.0,98.0,,,
4952.773,2023-04-23 19:33:10.540,,,,,,,376.0,,,,,
4952.911,2023-04-23 19:33:10.678,,,,,,,,325.0,21.0,,,
4953.149,2023-04-23 19:33:10.916,,,,,,,294.0,,,,,
4953.236,2023-04-23 19:33:11.003,,,,,,,,466.0,0.0,,,
4953.443,2023-04-23 19:33:11.210,,,,,,,625.0,,,,,
4953.702,2023-04-23 19:33:11.469,,,,,,,,472.0,-25.0,,,
4954.068,2023-04-23 19:33:11.835,,,,,,,475.0,,,,,
4954.174,2023-04-23 19:33:11.941,,,,,,,,395.0,-115.0,,,
4954.543,2023-04-23 19:33:12.310,,,,,,,352.0,,,,,
4954.569,2023-04-23 19:33:12.336,,,,,,,,373.0,117.0,,,
4954.895,2023-04-23 19:33:12.662,,,,,,,381.0,,,,,
4954.942,2023-04-23 19:33:12.709,,,,,,,,468.0,-27.0,,,
4955.276,2023-04-23 19:33:13.043,,,,,,,412.0,,,,,
4955.41,2023-04-23 19:33:13.177,,,,,,,,356.0,84.0,,,
4955.688,2023-04-23 19:33:13.455,,,,,,,316.0,,,,,
4955.766,2023-04-23 19:33:13.533,,,,,,,,380.0,0.0,,,
4956.004,2023-04-23 19:33:13.771,,,,,,,551.0,,,,,
4956.146,2023-04-23 19:33:13.913,,,,,,,,369.0,0.0,,,
4956.515,2023-04-23 19:33:14.282,,,,,,,,342.0,60.0,,,
4956.555,2023-04-23 19:33:14.322,,,,,,,293.0,,,,,
4956.848,2023-04-23 19:33:14.615,,,,,,,287.0,,,,,
4956.857,2023-04-23 19:33:14.624,,,,,,,,318.0,11.0,,,
4957.135,2023-04-23 19:33:14.902,,,,,,,477.0,,,,,
4957.175,2023-04-23 19:33:14.942,,,,,,,,423.0,-48.0,,,
4957.598,2023-04-23 19:33:15.365,,,,,,,,351.0,0.0,,,
4957.612,2023-04-23 19:33:15.379,,,,,,,327.0,,,,,
4957.939,2023-04-23 19:33:15.706,,,,,,,556.0,,,,,
4957.949,2023-04-23 19:33:15.716,,,,,,,,420.0,-612.0,,,
4958.369,2023-04-23 19:33:16.136,,,,,,,,437.0,0.0,,,
4958.495,2023-04-23 19:33:16.262,,,,,,,592.0,,,,,
4958.806,2023-04-23 19:33:16.573,,,,,,,,462.0,0.0,,,
4959.087,2023-04-23 19:33:16.854,,,,,,,293.0,,,,,
4959.268,2023-04-23 19:33:17.035,,,,,,,,463.0,0.0,,,
4959.38,2023-04-23 19:33:17.147,,,,,,,434.0,,,,,
4959.731,2023-04-23 19:33:17.498,,,,,,,,391.0,0.0,,,
4959.814,2023-04-23 19:33:17.581,,,,,,,277.0,,,,,
4960.091,2023-04-23 19:33:17.858,,,,,,,353.0,,,,,
4960.122,2023-04-23 19:33:17.889,,,,,,,,343.0,0.0,,,
4960.444,2023-04-23 19:33:18.211,,,,,,,250.0,,,,,
4960.465,2023-04-23 19:33:18.232,,,,,,,,375.0,0.0,,,
4960.694,2023-04-23 19:33:18.461,,,,,,,458.0,,,,,
4960.84,2023-04-23 19:33:18.607,,,,,,,,322.0,0.0,,,
4961.152,2023-04-23 19:33:18.919,,,,,,,385.0,,,,,
4961.162,2023-04-23 19:33:18.929,,,,,,,,333.0,41.0,,,
4961.495,2023-04-23 19:33:19.262,,,,,,,,408.0,0.0,,,
4961.537,2023-04-23 19:33:19.304,,,,,,,298.0,,,,,
4961.835,2023-04-23 19:33:19.602,,,,,,,265.0,,,,,
4961.903,2023-04-23 19:33:19.670,,,,,,,,454.0,0.0,,,
4962.1,2023-04-23 19:33:19.867,,,,,,,304.0,,,,,
4962.357,2023-04-23 19:33:20.124,,,,,,,,452.0,0.0,,,
4962.404,2023-04-23 19:33:20.171,,,,,,,466.0,,,,,
4962.809,2023-04-23 19:33:20.576,,,,,,,,327.0,0.0,,,
4962.87,2023-04-23 19:33:20.637,,,,,,,497.0,,,,,
4963.136,2023-04-23 19:33:20.903,,,,,,,,338.0,50.0,,,
4963.367,2023-04-23 19:33:21.134,,,,,,,510.0,,,,,
4963.474,2023-04-23 19:33:21.241,,,,,,,,333.0,41.0,,,
4963.807,2023-04-23 19:33:21.574,,,,,,,,423.0,0.0,,,
4963.877,2023-04-23 19:33:21.644,,,,,,,256.0,,,,,
4964.133,2023-04-23 19:33:21.900,,,,,,,495.0,,,,,
4964.23,2023-04-23 19:33:21.997,,,,,,,,330.0,34.0,,,
4964.56,2023-04-23 19:33:22.327,,,,,,,,348.0,0.0,,,
4964.628,2023-04-23 19:33:22.395,,,,,,,272.0,,,,,
4964.9,2023-04-23 19:33:22.667,,,,,,,380.0,,,,,
4964.908,2023-04-23 19:33:22.675,,,,,,,,394.0,-180.0,,,
4965.28,2023-04-23 19:33:23.047,,,,,,,369.0,,,,,
4965.302,2023-04-23 19:33:23.069,,,,,,,,364.0,0.0,,,
4965.649,2023-04-23 19:33:23.416,,,,,,,282.0,,,,,
4965.666,2023-04-23 19:33:23.433,,,,,,,,454.0,-225.0,,,
4965.931,2023-04-23 19:33:23.698,,,,,,,307.0,,,,,
4966.12,2023-04-23 19:33:23.887,,,,,,,,416.0,-177.0,,,
4966.238,2023-04-23 19:33:24.005,,,,,,,471.0,,,,,
4966.536,2023-04-23 19:33:24.303,,,,,,,,324.0,26.0,,,
4966.709,2023-04-23 19:33:24.476,,,,,,,351.0,,,,,
4966.86,2023-04-23 19:33:24.627,,,,,,,,387.0,0.0,,,
4967.06,2023-04-23 19:33:24.827,,,,,,,1032.0,,,,,
4967.247,2023-04-23 19:33:25.014,,,,,,,,351.0,76.0,,,
4967.598,2023-04-23 19:33:25.365,,,,,,,,362.0,0.0,,,
4967.96,2023-04-23 19:33:25.727,,,,,,,,364.0,0.0,,,
4968.092,2023-04-23 19:33:25.859,,,,,,,437.0,,,,,
4968.324,2023-04-23 19:33:26.091,,,,,,,,361.0,0.0,,,
4968.529,2023-04-23 19:33:26.296,,,,,,,462.0,,,,,
4968.685,2023-04-23 19:33:26.452,,,,,,,,318.0,20.0,,,
4968.991,2023-04-23 19:33:26.758,,,,,,,463.0,,,,,
4969.003,2023-04-23 19:33:26.770,,,,,,,,425.0,-54.0,,,
4969.428,2023-04-23 19:33:27.195,,,,,,,,434.0,-51.0,,,
4969.454,2023-04-23 19:33:27.221,,,,,,,391.0,,,,,
4969.845,2023-04-23 19:33:27.612,,,,,,,343.0,,,,,
4969.862,2023-04-23 19:33:27.629,,,,,,,,446.0,0.0,,,
4970.188,2023-04-23 19:33:27.955,,,,,,,375.0,,,,,
4970.308,2023-04-23 19:33:28.075,,,,,,,,408.0,-123.0,,,
4970.563,2023-04-23 19:33:28.330,,,,,,,322.0,,,,,
4970.716,2023-04-23 19:33:28.483,,,,,,,,323.0,0.0,,,
4970.885,2023-04-23 19:33:28.652,,,,,,,292.0,,,,,
4971.039,2023-04-23 19:33:28.806,,,,,,,,358.0,100.0,,,
4971.177,2023-04-23 19:33:28.944,,,,,,,408.0,,,,,
4971.585,2023-04-23 19:33:29.352,,,,,,,454.0,,,,,
4972.039,2023-04-23 19:33:29.806,,,,,,,452.0,,,,,
4972.491,2023-04-23 19:33:30.258,,,,,,,327.0,,,,,
4972.818,2023-04-23 19:33:30.585,,,,,,,288.0,,,,,
4973.106,2023-04-23 19:33:30.873,,,,,,,292.0,,,,,
4973.398,2023-04-23 19:33:31.165,,,,,,,423.0,,,,,
4973.821,2023-04-23 19:33:31.588,,,,,,,296.0,,,,,
4974.117,2023-04-23 19:33:31.884,,,,,,,348.0,,,,,
4974.465,2023-04-23 19:33:32.232,,,,,,,574.0,,,,,
4975.039,2023-04-23 19:33:32.806,,,,,,,364.0,,,,,
4975.403,2023-04-23 19:33:33.170,,,,,,,679.0,,,,,
4976.082,2023-04-23 19:33:33.849,,,,,,,593.0,,,,,
4976.675,2023-04-23 19:33:34.442,,,,,,,298.0,,,,,
4976.973,2023-04-23 19:33:34.740,,,,,,,387.0,,,,,
4977.36,2023-04-23 19:33:35.127,,,,,,,275.0,,,,,
4977.635,2023-04-23 19:33:35.402,,,,,,,362.0,,,,,
4977.997,2023-04-23 19:33:35.764,,,,,,,364.0,,,,,
4978.361,2023-04-23 19:33:36.128,,,,,,,361.0,,,,,
4978.722,2023-04-23 19:33:36.489,,,,,,,298.0,,,,,
4979.02,2023-04-23 19:33:36.787,,,,,,,479.0,,,,,
4979.499,2023-04-23 19:33:37.266,,,,,,,485.0,,,,,
4979.984,2023-04-23 19:33:37.751,,,,,,,446.0,,,,,
4980.43,2023-04-23 19:33:38.197,,,,,,,531.0,,,,,
4980.961,2023-04-23 19:33:38.728,,,,,,,323.0,,,,,
4981.284,2023-04-23 19:33:39.051,,,,,,,258.0,,,,,
4981.678,2023-04-23 19:33:39.445,,,,,,,418.0,,,,,
4981.778,2023-04-23 19:33:39.545,,,,,,,,418.0,0.0,,,
4982.096,2023-04-23 19:33:39.863,,,,,,,621.0,,,,,
4982.196,2023-04-23 19:33:39.963,,,,,,,,453.0,-168.0,,,
4982.649,2023-04-23 19:33:40.416,,,,,,,,322.0,0.0,,,
4982.717,2023-04-23 19:33:40.484,,,,,,,322.0,,,,,
4982.971,2023-04-23 19:33:40.738,,,,,,,,326.0,0.0,,,
4983.039,2023-04-23 19:33:40.806,,,,,,,326.0,,,,,
4983.297,2023-04-23 19:33:41.064,,,,,,,,319.0,0.0,,,
4983.365,2023-04-23 19:33:41.132,,,,,,,319.0,,,,,
4983.616,2023-04-23 19:33:41.383,,,,,,,,417.0,-57.0,,,
4983.684,2023-04-23 19:33:41.451,,,,,,,474.0,,,,,
4984.033,2023-04-23 19:33:41.800,,,,,,,,417.0,-57.0,,,
4984.158,2023-04-23 19:33:41.925,,,,,,,474.0,,,,,
4984.45,2023-04-23 19:33:42.217,,,,,,,,425.0,-116.0,,,
4984.632,2023-04-23 19:33:42.399,,,,,,,541.0,,,,,
4984.875,2023-04-23 19:33:42.642,,,,,,,,402.0,-374.0,,,
4985.173,2023-04-23 19:33:42.940,,,,,,,776.0,,,,,
4985.277,2023-04-23 19:33:43.044,,,,,,,,333.0,0.0,,,
