seconds,date,activity_load_2d,activity_load_3d
5084.196,2023-04-23 19:35:21.963,0.0283,0.0415
5085.196,2023-04-23 19:35:22.963,0.0753,0.1157
5086.196,2023-04-23 19:35:23.963,0.0836,0.1294
5087.196,2023-04-23 19:35:24.963,0.1473,0.2199
5088.196,2023-04-23 19:35:25.963,0.1077,0.188
5089.196,2023-04-23 19:35:26.963,0.0102,0.0147
5090.196,2023-04-23 19:35:27.963,0.0118,0.0173
5091.196,2023-04-23 19:35:28.963,0.0204,0.0294
5092.196,2023-04-23 19:35:29.963,0.011,0.0166
5093.196,2023-04-23 19:35:30.963,0.0139,0.0185
5094.196,2023-04-23 19:35:31.963,0.0145,0.019
5095.196,2023-04-23 19:35:32.963,0.034,0.044
5096.196,2023-04-23 19:35:33.963,0.0125,0.0156
5097.196,2023-04-23 19:35:34.963,0.0182,0.0252
5098.196,2023-04-23 19:35:35.963,0.0142,0.0202
5099.196,2023-04-23 19:35:36.963,0.0142,0.0206
5100.196,2023-04-23 19:35:37.963,0.0108,0.016
5101.196,2023-04-23 19:35:38.963,0.0318,0.0485
5102.196,2023-04-23 19:35:39.963,0.0527,0.0608
5103.196,2023-04-23 19:35:40.963,0.012,0.0203
5104.196,2023-04-23 19:35:41.963,0.0259,0.0347
5105.196,2023-04-23 19:35:42.963,0.0891,0.1133
5106.196,2023-04-23 19:35:43.963,0.0302,0.0443
5107.196,2023-04-23 19:35:44.963,0.1271,0.1552
5108.196,2023-04-23 19:35:45.963,0.0251,0.0373
5109.196,2023-04-23 19:35:46.963,0.0994,0.1286
5110.196,2023-04-23 19:35:47.963,0.0882,0.1299
5111.196,2023-04-23 19:35:48.963,0.0327,0.0581
5112.196,2023-04-23 19:35:49.963,0.0847,0.1325
5113.196,2023-04-23 19:35:50.963,0.3164,0.4865
5114.196,2023-04-23 19:35:51.963,0.6363,0.8713
5115.196,2023-04-23 19:35:52.963,0.066,0.1158
5116.196,2023-04-23 19:35:53.963,0.0197,0.0278
5117.196,2023-04-23 19:35:54.963,0.0355,0.0487
5118.196,2023-04-23 19:35:55.963,0.0172,0.0243
5119.196,2023-04-23 19:35:56.963,0.0191,0.0259
5120.196,2023-04-23 19:35:57.963,0.0171,0.0224
5121.196,2023-04-23 19:35:58.963,0.0181,0.0279
5122.196,2023-04-23 19:35:59.963,0.0137,0.0186
5123.196,2023-04-23 19:36:00.963,0.0129,0.0214
5124.196,2023-04-23 19:36:01.963,0.0135,0.0203
5125.196,2023-04-23 19:36:02.963,0.0801,0.094
5126.196,2023-04-23 19:36:03.963,0.0167,0.0239
5127.196,2023-04-23 19:36:04.963,0.0095,0.0154
5128.196,2023-04-23 19:36:05.963,0.0123,0.0172
5129.196,2023-04-23 19:36:06.963,0.0187,0.0245
5130.196,2023-04-23 19:36:07.963,0.0327,0.0426
5131.196,2023-04-23 19:36:08.963,0.0941,0.1669
5132.196,2023-04-23 19:36:09.963,0.0168,0.0249
5133.196,2023-04-23 19:36:10.963,0.0482,0.0754
5134.196,2023-04-23 19:36:11.963,0.0658,0.1166
5135.196,2023-04-23 19:36:12.963,0.0861,0.1417
5136.196,2023-04-23 19:36:13.963,0.088,0.1595
5137.196,2023-04-23 19:36:14.963,0.0712,0.1044
5138.196,2023-04-23 19:36:15.963,0.0979,0.1507
5139.357,2023-04-23 19:36:17.124,0.3344,0.4712
5140.357,2023-04-23 19:36:18.124,0.0559,0.08
5141.357,2023-04-23 19:36:19.124,0.1251,0.1646
5142.357,2023-04-23 19:36:20.124,0.0722,0.1439
5143.357,2023-04-23 19:36:21.124,0.0768,0.1396
5144.357,2023-04-23 19:36:22.124,0.0191,0.0256
5145.357,2023-04-23 19:36:23.124,0.0164,0.0228
5146.357,2023-04-23 19:36:24.124,0.008,0.0113
5147.357,2023-04-23 19:36:25.124,0.0099,0.0125
5148.357,2023-04-23 19:36:26.124,0.0127,0.0187
5149.357,2023-04-23 19:36:27.124,0.0118,0.0146
5150.357,2023-04-23 19:36:28.124,0.0117,0.0162
5151.357,2023-04-23 19:36:29.124,0.0108,0.0168
5152.357,2023-04-23 19:36:30.124,0.0114,0.0159
5153.357,2023-04-23 19:36:31.124,0.0126,0.0185
5154.357,2023-04-23 19:36:32.124,0.0142,0.0207
5155.357,2023-04-23 19:36:33.124,0.0182,0.0258
5156.357,2023-04-23 19:36:34.124,0.0143,0.0195
5157.357,2023-04-23 19:36:35.124,0.018,0.0225
5158.357,2023-04-23 19:36:36.124,0.0314,0.0446
5159.357,2023-04-23 19:36:37.124,0.0162,0.0204
5160.357,2023-04-23 19:36:38.124,0.0118,0.0158
5161.357,2023-04-23 19:36:39.124,0.0126,0.0161
5162.357,2023-04-23 19:36:40.124,0.0104,0.0138
5163.357,2023-04-23 19:36:41.124,0.0107,0.0152
5164.357,2023-04-23 19:36:42.124,0.0106,0.0156
5165.357,2023-04-23 19:36:43.124,0.0061,0.0095
5166.357,2023-04-23 19:36:44.124,0.0074,0.011
5167.357,2023-04-23 19:36:45.124,0.0054,0.0063
5168.357,2023-04-23 19:36:46.124,0.0064,0.0083
5169.357,2023-04-23 19:36:47.124,0.0071,0.0094
5170.357,2023-04-23 19:36:48.124,0.0061,0.009
5171.357,2023-04-23 19:36:49.124,0.0056,0.0076
5172.357,2023-04-23 19:36:50.124,0.0066,0.0082
5173.357,2023-04-23 19:36:51.124,0.0044,0.0053
5174.357,2023-04-23 19:36:52.124,0.0042,0.0052
5175.357,2023-04-23 19:36:53.124,0.0064,0.0089
5176.357,2023-04-23 19:36:54.124,0.006,0.0071
5177.357,2023-04-23 19:36:55.124,0.0056,0.0072
5178.357,2023-04-23 19:36:56.124,0.0062,0.0087
5179.357,2023-04-23 19:36:57.124,0.0139,0.0208
5180.357,2023-04-23 19:36:58.124,0.0103,0.012
5181.357,2023-04-23 19:36:59.124,0.0061,0.0086
5182.357,2023-04-23 19:37:00.124,0.0085,0.0122
5183.357,2023-04-23 19:37:01.124,0.0062,0.008
5184.357,2023-04-23 19:37:02.124,0.0067,0.0104
5185.357,2023-04-23 19:37:03.124,0.0055,0.0077
5186.357,2023-04-23 19:37:04.124,0.0062,0.008
5187.357,2023-04-23 19:37:05.124,0.0138,0.0204
5188.357,2023-04-23 19:37:06.124,0.0117,0.0174
5189.357,2023-04-23 19:37:07.124,0.008,0.0101
5190.357,2023-04-23 19:37:08.124,0.0056,0.0068
5191.357,2023-04-23 19:37:09.124,0.008,0.0108
5192.357,2023-04-23 19:37:10.124,0.0108,0.0172
5193.357,2023-04-23 19:37:11.124,0.0099,0.0136
5194.357,2023-04-23 19:37:12.124,0.0142,0.0185
5195.357,2023-04-23 19:37:13.124,0.0248,0.0315
5196.357,2023-04-23 19:37:14.124,0.0144,0.0211
5197.357,2023-04-23 19:37:15.124,0.0166,0.0242
5198.357,2023-04-23 19:37:16.124,0.0164,0.023
5199.357,2023-04-23 19:37:17.124,0.0437,0.0539
5200.52,2023-04-23 19:37:18.287,0.059,0.0695
5201.52,2023-04-23 19:37:19.287,0.0148,0.0219
5202.52,2023-04-23 19:37:20.287,0.0403,0.0516
5203.52,2023-04-23 19:37:21.287,0.0261,0.0366
5204.52,2023-04-23 19:37:22.287,0.061,0.0759
5205.52,2023-04-23 19:37:23.287,0.0202,0.0292
5206.52,2023-04-23 19:37:24.287,0.0782,0.0972
5207.52,2023-04-23 19:37:25.287,0.0794,0.0937
5208.52,2023-04-23 19:37:26.287,0.0493,0.0839
5209.52,2023-04-23 19:37:27.287,0.0992,0.1255
5210.52,2023-04-23 19:37:28.287,0.0343,0.0444
5211.52,2023-04-23 19:37:29.287,0.043,0.0572
5212.52,2023-04-23 19:37:30.287,0.0462,0.0764
5213.52,2023-04-23 19:37:31.287,0.0684,0.1199
5214.52,2023-04-23 19:37:32.287,0.0463,0.0879
5215.52,2023-04-23 19:37:33.287,0.0276,0.0524
5216.52,2023-04-23 19:37:34.287,0.0262,0.0399
5217.52,2023-04-23 19:37:35.287,0.0849,0.1486
5218.52,2023-04-23 19:37:36.287,0.043,0.0867
5219.52,2023-04-23 19:37:37.287,0.0087,0.0124
5220.52,2023-04-23 19:37:38.287,0.0066,0.0085
5221.52,2023-04-23 19:37:39.287,0.0052,0.0068
5222.52,2023-04-23 19:37:40.287,0.0063,0.0086
5223.52,2023-04-23 19:37:41.287,0.0065,0.0093
5224.52,2023-04-23 19:37:42.287,0.007,0.0102
5225.52,2023-04-23 19:37:43.287,0.008,0.0129
5226.52,2023-04-23 19:37:44.287,0.0086,0.0122
5227.52,2023-04-23 19:37:45.287,0.0085,0.0114
5228.52,2023-04-23 19:37:46.287,0.0294,0.0341
5229.52,2023-04-23 19:37:47.287,0.0769,0.0923
5230.52,2023-04-23 19:37:48.287,0.0648,0.0924
5231.52,2023-04-23 19:37:49.287,0.1704,0.2318
5232.52,2023-04-23 19:37:50.287,0.2374,0.347
5233.52,2023-04-23 19:37:51.287,0.1045,0.1253
5234.52,2023-04-23 19:37:52.287,0.0255,0.0413
5235.52,2023-04-23 19:37:53.287,0.0177,0.0273
5236.52,2023-04-23 19:37:54.287,0.0177,0.0238
5237.52,2023-04-23 19:37:55.287,0.0232,0.0294
5238.52,2023-04-23 19:37:56.287,0.0179,0.0255
5239.52,2023-04-23 19:37:57.287,0.0179,0.0254
5240.52,2023-04-23 19:37:58.287,0.0173,0.0245
5241.52,2023-04-23 19:37:59.287,0.0161,0.0238
5242.52,2023-04-23 19:38:00.287,0.0167,0.0238
5243.52,2023-04-23 19:38:01.287,0.0184,0.0286
5244.52,2023-04-23 19:38:02.287,0.0147,0.022
5245.52,2023-04-23 19:38:03.287,0.0125,0.0183
5246.52,2023-04-23 19:38:04.287,0.0101,0.0149
5247.52,2023-04-23 19:38:05.287,0.0094,0.013
5248.52,2023-04-23 19:38:06.287,0.0106,0.0144
5249.52,2023-04-23 19:38:07.287,0.0096,0.0135
5250.52,2023-04-23 19:38:08.287,0.012,0.0147
5251.52,2023-04-23 19:38:09.287,0.0107,0.0133
5252.52,2023-04-23 19:38:10.287,0.0068,0.0081
5253.52,2023-04-23 19:38:11.287,0.0096,0.0112
5254.52,2023-04-23 19:38:12.287,0.0114,0.0137
5255.52,2023-04-23 19:38:13.287,0.0058,0.0078
5256.52,2023-04-23 19:38:14.287,0.0115,0.0157
5257.52,2023-04-23 19:38:15.287,0.006,0.0075
5258.52,2023-04-23 19:38:16.287,0.0053,0.0063
5259.52,2023-04-23 19:38:17.287,0.0087,0.0101
5260.52,2023-04-23 19:38:18.287,0.0036,0.0045
5261.681,2023-04-23 19:38:19.448,0.0067,0.009
5262.681,2023-04-23 19:38:20.448,0.0107,0.0133
5263.681,2023-04-23 19:38:21.448,0.0038,0.0046
5264.681,2023-04-23 19:38:22.448,0.004,0.0046
5265.681,2023-04-23 19:38:23.448,0.0034,0.004
5266.681,2023-04-23 19:38:24.448,0.0045,0.0058
5267.681,2023-04-23 19:38:25.448,0.0066,0.0087
5268.681,2023-04-23 19:38:26.448,0.0048,0.0059
5269.681,2023-04-23 19:38:27.448,0.0043,0.0053
5270.681,2023-04-23 19:38:28.448,0.0055,0.0062
5271.681,2023-04-23 19:38:29.448,0.0041,0.0048
5272.681,2023-04-23 19:38:30.448,0.0043,0.005
5273.681,2023-04-23 19:38:31.448,0.0044,0.0052
5274.681,2023-04-23 19:38:32.448,0.0078,0.009
5275.681,2023-04-23 19:38:33.448,0.0045,0.0056
5276.681,2023-04-23 19:38:34.448,0.0052,0.0067
5277.681,2023-04-23 19:38:35.448,0.0048,0.0063
5278.681,2023-04-23 19:38:36.448,0.0056,0.007
5279.681,2023-04-23 19:38:37.448,0.0055,0.0072
5280.681,2023-04-23 19:38:38.448,0.0053,0.0069
5281.681,2023-04-23 19:38:39.448,0.0044,0.0054
5282.681,2023-04-23 19:38:40.448,0.0059,0.0067
5283.681,2023-04-23 19:38:41.448,0.0104,0.0119
5284.681,2023-04-23 19:38:42.448,0.0084,0.0106
5285.681,2023-04-23 19:38:43.448,0.0069,0.0089
5286.681,2023-04-23 19:38:44.448,0.0083,0.0096
5287.681,2023-04-23 19:38:45.448,0.0087,0.0097
5288.681,2023-04-23 19:38:46.448,0.0148,0.0188
5289.681,2023-04-23 19:38:47.448,0.0726,0.109
5290.681,2023-04-23 19:38:48.448,0.0087,0.0144
5291.681,2023-04-23 19:38:49.448,0.009,0.012
5292.681,2023-04-23 19:38:50.448,0.0084,0.0114
5293.681,2023-04-23 19:38:51.448,0.0132,0.0169
5294.681,2023-04-23 19:38:52.448,0.0106,0.0149
5295.681,2023-04-23 19:38:53.448,0.0105,0.0148
5296.681,2023-04-23 19:38:54.448,0.0105,0.0156
5297.681,2023-04-23 19:38:55.448,0.0112,0.0157
5298.681,2023-04-23 19:38:56.448,0.011,0.0177
5299.681,2023-04-23 19:38:57.448,0.0147,0.0188
5300.681,2023-04-23 19:38:58.448,0.0134,0.018
5301.681,2023-04-23 19:38:59.448,0.0113,0.0159
5302.681,2023-04-23 19:39:00.448,0.0113,0.0157
5303.681,2023-04-23 19:39:01.448,0.0101,0.0131
5304.681,2023-04-23 19:39:02.448,0.0124,0.0186
5305.681,2023-04-23 19:39:03.448,0.0212,0.0313
5306.681,2023-04-23 19:39:04.448,0.0057,0.0074
5307.681,2023-04-23 19:39:05.448,0.0256,0.0368
5308.681,2023-04-23 19:39:06.448,0.0445,0.0635
5309.681,2023-04-23 19:39:07.448,0.0931,0.1066
5310.681,2023-04-23 19:39:08.448,0.0123,0.0165
5311.681,2023-04-23 19:39:09.448,0.0081,0.0123
5312.681,2023-04-23 19:39:10.448,0.0568,0.0881
5313.681,2023-04-23 19:39:11.448,0.1183,0.1838
5314.681,2023-04-23 19:39:12.448,0.1741,0.2518
5315.681,2023-04-23 19:39:13.448,0.0428,0.0693
5316.681,2023-04-23 19:39:14.448,0.0152,0.0227
5317.681,2023-04-23 19:39:15.448,0.0084,0.0114
5318.681,2023-04-23 19:39:16.448,0.0075,0.0094
5319.681,2023-04-23 19:39:17.448,0.0093,0.0129
5320.681,2023-04-23 19:39:18.448,0.0151,0.0217
5321.681,2023-04-23 19:39:19.448,0.0407,0.066
5322.841,2023-04-23 19:39:20.608,0.0537,0.0733
5323.841,2023-04-23 19:39:21.608,0.0195,0.0236
5324.841,2023-04-23 19:39:22.608,0.0175,0.0268
5325.841,2023-04-23 19:39:23.608,0.052,0.0825
5326.841,2023-04-23 19:39:24.608,0.0121,0.0163
5327.841,2023-04-23 19:39:25.608,0.0563,0.0861
5328.841,2023-04-23 19:39:26.608,0.1001,0.1599
5329.841,2023-04-23 19:39:27.608,0.1072,0.1634
5330.841,2023-04-23 19:39:28.608,0.0849,0.145
5331.841,2023-04-23 19:39:29.608,0.0626,0.1072
5332.841,2023-04-23 19:39:30.608,0.019,0.0274
5333.841,2023-04-23 19:39:31.608,0.0136,0.0216
5334.841,2023-04-23 19:39:32.608,0.0101,0.0198
5335.841,2023-04-23 19:39:33.608,0.2789,0.333
5336.841,2023-04-23 19:39:34.608,0.0172,0.0255
5337.841,2023-04-23 19:39:35.608,0.0156,0.0226
5338.841,2023-04-23 19:39:36.608,0.0372,0.0482
5339.841,2023-04-23 19:39:37.608,0.0175,0.0219
5340.841,2023-04-23 19:39:38.608,0.0288,0.0343
5341.841,2023-04-23 19:39:39.608,0.0145,0.0196
5342.841,2023-04-23 19:39:40.608,0.0104,0.0144
5343.841,2023-04-23 19:39:41.608,0.0112,0.0152
5344.841,2023-04-23 19:39:42.608,0.0161,0.022
5345.841,2023-04-23 19:39:43.608,0.0098,0.0144
5346.841,2023-04-23 19:39:44.608,0.0211,0.0263
5347.841,2023-04-23 19:39:45.608,0.1335,0.1646
5348.841,2023-04-23 19:39:46.608,0.0225,0.029
5349.841,2023-04-23 19:39:47.608,0.0188,0.0267
5350.841,2023-04-23 19:39:48.608,0.011,0.0139
5351.841,2023-04-23 19:39:49.608,0.0755,0.0956
5352.841,2023-04-23 19:39:50.608,0.0813,0.1189
5353.841,2023-04-23 19:39:51.608,0.0241,0.0353
5354.841,2023-04-23 19:39:52.608,0.0094,0.0136
5355.841,2023-04-23 19:39:53.608,0.0164,0.0208
5356.841,2023-04-23 19:39:54.608,0.0092,0.0132
5357.841,2023-04-23 19:39:55.608,0.0093,0.0119
5358.841,2023-04-23 19:39:56.608,0.0094,0.0156
5359.841,2023-04-23 19:39:57.608,0.0085,0.0119
5360.841,2023-04-23 19:39:58.608,0.0108,0.0179
5361.841,2023-04-23 19:39:59.608,0.0083,0.0121
5362.841,2023-04-23 19:40:00.608,0.0102,0.0141
5363.841,2023-04-23 19:40:01.608,0.0116,0.017
5364.841,2023-04-23 19:40:02.608,0.0139,0.0198
5365.841,2023-04-23 19:40:03.608,0.0161,0.0227
5366.841,2023-04-23 19:40:04.608,0.0164,0.0234
5367.841,2023-04-23 19:40:05.608,0.0171,0.0233
5368.841,2023-04-23 19:40:06.608,0.0152,0.0214
5369.841,2023-04-23 19:40:07.608,0.0144,0.0217
5370.841,2023-04-23 19:40:08.608,0.0156,0.023
5371.841,2023-04-23 19:40:09.608,0.0147,0.0223
5372.841,2023-04-23 19:40:10.608,0.0148,0.021
5373.841,2023-04-23 19:40:11.608,0.0149,0.0219
5374.841,2023-04-23 19:40:12.608,0.0131,0.0203
5375.841,2023-04-23 19:40:13.608,0.0167,0.0219
5376.841,2023-04-23 19:40:14.608,0.0146,0.0209
5377.841,2023-04-23 19:40:15.608,0.0126,0.019
5378.841,2023-04-23 19:40:16.608,0.0139,0.0205
5379.841,2023-04-23 19:40:17.608,0.0146,0.0214
5380.841,2023-04-23 19:40:18.608,0.014,0.0212
5381.841,2023-04-23 19:40:19.608,0.0148,0.0225
5382.841,2023-04-23 19:40:20.608,0.016,0.0233
5384.003,2023-04-23 19:40:21.770,0.0146,0.0205
5385.003,2023-04-23 19:40:22.770,0.0127,0.0183
5386.003,2023-04-23 19:40:23.770,0.0137,0.0225
5387.003,2023-04-23 19:40:24.770,0.0127,0.0202
5388.003,2023-04-23 19:40:25.770,0.012,0.0169
5389.003,2023-04-23 19:40:26.770,0.0125,0.0208
5390.003,2023-04-23 19:40:27.770,0.013,0.0197
5391.003,2023-04-23 19:40:28.770,0.0143,0.02
5392.003,2023-04-23 19:40:29.770,0.0186,0.0271
5393.003,2023-04-23 19:40:30.770,0.0162,0.0245
5394.003,2023-04-23 19:40:31.770,0.0201,0.0281
5395.003,2023-04-23 19:40:32.770,0.0133,0.0204
5396.003,2023-04-23 19:40:33.770,0.015,0.022
5397.003,2023-04-23 19:40:34.770,0.0138,0.0212
5398.003,2023-04-23 19:40:35.770,0.016,0.0209
5399.003,2023-04-23 19:40:36.770,0.016,0.0218
5400.003,2023-04-23 19:40:37.770,0.0148,0.0211
5401.003,2023-04-23 19:40:38.770,0.0131,0.0202
5402.003,2023-04-23 19:40:39.770,0.0133,0.0199
5403.003,2023-04-23 19:40:40.770,0.0134,0.0206
5404.003,2023-04-23 19:40:41.770,0.0146,0.0225
5405.003,2023-04-23 19:40:42.770,0.0125,0.0185
5406.003,2023-04-23 19:40:43.770,0.0118,0.0161
5407.003,2023-04-23 19:40:44.770,0.0107,0.0164
5408.003,2023-04-23 19:40:45.770,0.0129,0.0208
5409.003,2023-04-23 19:40:46.770,0.0164,0.0233
5410.003,2023-04-23 19:40:47.770,0.0132,0.0208
5411.003,2023-04-23 19:40:48.770,0.0118,0.0174
5412.003,2023-04-23 19:40:49.770,0.0102,0.0159
5413.003,2023-04-23 19:40:50.770,0.0128,0.0186
5414.003,2023-04-23 19:40:51.770,0.011,0.0176
5415.003,2023-04-23 19:40:52.770,0.013,0.02
5416.003,2023-04-23 19:40:53.770,0.0131,0.0177
5417.003,2023-04-23 19:40:54.770,0.0149,0.0201
5418.003,2023-04-23 19:40:55.770,0.0184,0.0244
5419.003,2023-04-23 19:40:56.770,0.0132,0.0185
5420.003,2023-04-23 19:40:57.770,0.0127,0.0188
5421.003,2023-04-23 19:40:58.770,0.0111,0.0161
5422.003,2023-04-23 19:40:59.770,0.0113,0.0176
5423.003,2023-04-23 19:41:00.770,0.0107,0.0155
5424.003,2023-04-23 19:41:01.770,0.0105,0.0165
5425.003,2023-04-23 19:41:02.770,0.0107,0.0165
5426.003,2023-04-23 19:41:03.770,0.0102,0.0152
5427.003,2023-04-23 19:41:04.770,0.0101,0.015
5428.003,2023-04-23 19:41:05.770,0.0105,0.0152
5429.003,2023-04-23 19:41:06.770,0.0107,0.0162
5430.003,2023-04-23 19:41:07.770,0.0094,0.0143
5431.003,2023-04-23 19:41:08.770,0.0094,0.0137
5432.003,2023-04-23 19:41:09.770,0.0101,0.0156
5433.003,2023-04-23 19:41:10.770,0.01,0.0151
5434.003,2023-04-23 19:41:11.770,0.0102,0.0159
5435.003,2023-04-23 19:41:12.770,0.01,0.0138
5436.003,2023-04-23 19:41:13.770,0.0098,0.0153
5437.003,2023-04-23 19:41:14.770,0.0092,0.0136
5438.003,2023-04-23 19:41:15.770,0.0085,0.0115
5439.003,2023-04-23 19:41:16.770,0.0085,0.013
5440.003,2023-04-23 19:41:17.770,0.0076,0.0128
5441.003,2023-04-23 19:41:18.770,0.0158,0.0225
5442.003,2023-04-23 19:41:19.770,0.012,0.0178
5443.003,2023-04-23 19:41:20.770,0.0111,0.016
5444.003,2023-04-23 19:41:21.770,0.0065,0.0087
5445.164,2023-04-23 19:41:22.931,0.0057,0.007
5446.164,2023-04-23 19:41:23.931,0.0029,0.0034
5447.164,2023-04-23 19:41:24.931,0.0063,0.0088
5448.164,2023-04-23 19:41:25.931,0.0116,0.0145
5449.164,2023-04-23 19:41:26.931,0.0036,0.0046
5450.164,2023-04-23 19:41:27.931,0.0029,0.0035
5451.164,2023-04-23 19:41:28.931,0.0027,0.0033
5452.164,2023-04-23 19:41:29.931,0.0029,0.0034
5453.164,2023-04-23 19:41:30.931,0.0025,0.0031
5454.164,2023-04-23 19:41:31.931,0.003,0.0035
5455.164,2023-04-23 19:41:32.931,0.003,0.0036
5456.164,2023-04-23 19:41:33.931,0.0031,0.0036
5457.164,2023-04-23 19:41:34.931,0.003,0.0037
5458.164,2023-04-23 19:41:35.931,0.0031,0.0039
5459.164,2023-04-23 19:41:36.931,0.0072,0.0092
5460.164,2023-04-23 19:41:37.931,0.0086,0.0119
5461.164,2023-04-23 19:41:38.931,0.0087,0.013
5462.164,2023-04-23 19:41:39.931,0.0097,0.0127
5463.164,2023-04-23 19:41:40.931,0.0105,0.0148
5464.164,2023-04-23 19:41:41.931,0.0055,0.0086
5465.164,2023-04-23 19:41:42.931,0.0049,0.0082
5466.164,2023-04-23 19:41:43.931,0.0073,0.0109
5467.164,2023-04-23 19:41:44.931,0.0052,0.0068
5468.164,2023-04-23 19:41:45.931,0.0056,0.0073
5469.164,2023-04-23 19:41:46.931,0.009,0.0122
5470.164,2023-04-23 19:41:47.931,0.0113,0.0152
5471.164,2023-04-23 19:41:48.931,0.0141,0.0222
5472.164,2023-04-23 19:41:49.931,0.0069,0.0085
5473.164,2023-04-23 19:41:50.931,0.009,0.0111
5474.164,2023-04-23 19:41:51.931,0.0048,0.0059
5475.164,2023-04-23 19:41:52.931,0.0039,0.0048
5476.164,2023-04-23 19:41:53.931,0.0032,0.0044
5477.164,2023-04-23 19:41:54.931,0.0025,0.0029
5478.164,2023-04-23 19:41:55.931,0.0024,0.0029
5479.164,2023-04-23 19:41:56.931,0.0023,0.0028
5480.164,2023-04-23 19:41:57.931,0.0022,0.0028
5481.164,2023-04-23 19:41:58.931,0.0029,0.0035
5482.164,2023-04-23 19:41:59.931,0.003,0.0038
5483.164,2023-04-23 19:42:00.931,0.0038,0.0045
5484.164,2023-04-23 19:42:01.931,0.0035,0.0042
5485.164,2023-04-23 19:42:02.931,0.0037,0.0043
5486.164,2023-04-23 19:42:03.931,0.0045,0.0055
5487.164,2023-04-23 19:42:04.931,0.0029,0.0036
5488.164,2023-04-23 19:42:05.931,0.0027,0.0032
5489.164,2023-04-23 19:42:06.931,0.0027,0.0033
5490.164,2023-04-23 19:42:07.931,0.0026,0.0033
5491.164,2023-04-23 19:42:08.931,0.0035,0.0042
5492.164,2023-04-23 19:42:09.931,0.0035,0.0043
5493.164,2023-04-23 19:42:10.931,0.0035,0.0042
5494.164,2023-04-23 19:42:11.931,0.0033,0.004
5495.164,2023-04-23 19:42:12.931,0.0037,0.0046
5496.164,2023-04-23 19:42:13.931,0.0026,0.0033
5497.164,2023-04-23 19:42:14.931,0.0034,0.0046
5498.164,2023-04-23 19:42:15.931,0.0028,0.0036
5499.164,2023-04-23 19:42:16.931,0.0024,0.0028
5500.164,2023-04-23 19:42:17.931,0.0029,0.0037
5501.164,2023-04-23 19:42:18.931,0.0024,0.0029
5502.164,2023-04-23 19:42:19.931,0.0024,0.0028
5503.164,2023-04-23 19:42:20.931,0.002,0.0024
5504.164,2023-04-23 19:42:21.931,0.002,0.0024
5505.164,2023-04-23 19:42:22.931,0.0028,0.0032
5506.326,2023-04-23 19:42:24.093,0.0022,0.0026
5507.326,2023-04-23 19:42:25.093,0.0033,0.0039
5508.326,2023-04-23 19:42:26.093,0.0052,0.0061
5509.326,2023-04-23 19:42:27.093,0.003,0.0034
5510.326,2023-04-23 19:42:28.093,0.0034,0.0043
5511.326,2023-04-23 19:42:29.093,0.0057,0.0066
5512.326,2023-04-23 19:42:30.093,0.0072,0.0083
5513.326,2023-04-23 19:42:31.093,0.007,0.0083
5514.326,2023-04-23 19:42:32.093,0.0039,0.0045
5515.326,2023-04-23 19:42:33.093,0.0046,0.0056
5516.326,2023-04-23 19:42:34.093,0.0036,0.0043
5517.326,2023-04-23 19:42:35.093,0.0024,0.0028
5518.326,2023-04-23 19:42:36.093,0.0033,0.004
5519.326,2023-04-23 19:42:37.093,0.0032,0.0037
5520.326,2023-04-23 19:42:38.093,0.0035,0.0041
5521.326,2023-04-23 19:42:39.093,0.007,0.0078
5522.326,2023-04-23 19:42:40.093,0.0041,0.0051
5523.326,2023-04-23 19:42:41.093,0.0051,0.0071
5524.326,2023-04-23 19:42:42.093,0.0031,0.0036
5525.326,2023-04-23 19:42:43.093,0.0046,0.0069
5526.326,2023-04-23 19:42:44.093,0.0029,0.0034
5527.326,2023-04-23 19:42:45.093,0.0027,0.0032
5528.326,2023-04-23 19:42:46.093,0.0022,0.0026
5529.326,2023-04-23 19:42:47.093,0.0023,0.0026
5530.326,2023-04-23 19:42:48.093,0.0022,0.0026
5531.326,2023-04-23 19:42:49.093,0.0021,0.0024
5532.326,2023-04-23 19:42:50.093,0.0019,0.0022
5533.326,2023-04-23 19:42:51.093,0.0022,0.0027
5534.326,2023-04-23 19:42:52.093,0.0021,0.0024
5535.326,2023-04-23 19:42:53.093,0.0021,0.0023
5536.326,2023-04-23 19:42:54.093,0.0023,0.0026
5537.326,2023-04-23 19:42:55.093,0.0023,0.0026
5538.326,2023-04-23 19:42:56.093,0.0022,0.0026
5539.326,2023-04-23 19:42:57.093,0.002,0.0024
5540.326,2023-04-23 19:42:58.093,0.0019,0.0022
5541.326,2023-04-23 19:42:59.093,0.0022,0.0025
5542.326,2023-04-23 19:43:00.093,0.0021,0.0024
5543.326,2023-04-23 19:43:01.093,0.0024,0.0029
5544.326,2023-04-23 19:43:02.093,0.0022,0.0026
5545.326,2023-04-23 19:43:03.093,0.0024,0.0029
5546.326,2023-04-23 19:43:04.093,0.0025,0.0031
5547.326,2023-04-23 19:43:05.093,0.0034,0.0042
5548.326,2023-04-23 19:43:06.093,0.0047,0.0054
5549.326,2023-04-23 19:43:07.093,0.0053,0.0066
5550.326,2023-04-23 19:43:08.093,0.0031,0.0039
5551.326,2023-04-23 19:43:09.093,0.0037,0.0046
5552.326,2023-04-23 19:43:10.093,0.0042,0.0051
