seconds,date,hr
528.304,2023-04-23 18:19:26.071,83.0
528.804,2023-04-23 18:19:26.571,83.0
529.304,2023-04-23 18:19:27.071,83.0
529.804,2023-04-23 18:19:27.571,83.0
530.304,2023-04-23 18:19:28.071,83.0
530.804,2023-04-23 18:19:28.571,83.0
531.304,2023-04-23 18:19:29.071,83.0
531.804,2023-04-23 18:19:29.571,83.0
532.304,2023-04-23 18:19:30.071,83.0
532.804,2023-04-23 18:19:30.571,83.0
533.304,2023-04-23 18:19:31.071,83.0
533.804,2023-04-23 18:19:31.571,83.0
534.304,2023-04-23 18:19:32.071,83.0
541.804,2023-04-23 18:19:39.571,83.0
542.304,2023-04-23 18:19:40.071,83.0
542.804,2023-04-23 18:19:40.571,83.0
543.304,2023-04-23 18:19:41.071,83.0
543.804,2023-04-23 18:19:41.571,83.0
544.304,2023-04-23 18:19:42.071,83.0
544.804,2023-04-23 18:19:42.571,83.0
545.304,2023-04-23 18:19:43.071,83.0
545.804,2023-04-23 18:19:43.571,83.0
546.304,2023-04-23 18:19:44.071,83.0
546.804,2023-04-23 18:19:44.571,83.0
547.304,2023-04-23 18:19:45.071,83.0
547.804,2023-04-23 18:19:45.571,83.0
548.304,2023-04-23 18:19:46.071,83.0
548.804,2023-04-23 18:19:46.571,83.0
549.304,2023-04-23 18:19:47.071,83.0
549.804,2023-04-23 18:19:47.571,83.0
550.304,2023-04-23 18:19:48.071,83.0
550.804,2023-04-23 18:19:48.571,83.0
551.304,2023-04-23 18:19:49.071,83.0
551.804,2023-04-23 18:19:49.571,83.0
552.304,2023-04-23 18:19:50.071,83.0
552.804,2023-04-23 18:19:50.571,83.0
553.304,2023-04-23 18:19:51.071,83.0
553.804,2023-04-23 18:19:51.571,83.0
554.304,2023-04-23 18:19:52.071,83.0
554.804,2023-04-23 18:19:52.571,83.0
555.304,2023-04-23 18:19:53.071,83.0
555.804,2023-04-23 18:19:53.571,83.0
556.304,2023-04-23 18:19:54.071,83.0
556.804,2023-04-23 18:19:54.571,83.0
557.304,2023-04-23 18:19:55.071,83.0
557.804,2023-04-23 18:19:55.571,83.0
558.304,2023-04-23 18:19:56.071,83.0
558.804,2023-04-23 18:19:56.571,83.0
559.304,2023-04-23 18:19:57.071,83.0
559.804,2023-04-23 18:19:57.571,83.0
560.304,2023-04-23 18:19:58.071,83.0
560.804,2023-04-23 18:19:58.571,83.0
561.304,2023-04-23 18:19:59.071,83.0
561.804,2023-04-23 18:19:59.571,83.0
562.304,2023-04-23 18:20:00.071,83.0
568.804,2023-04-23 18:20:06.571,83.0
569.304,2023-04-23 18:20:07.071,83.0
569.804,2023-04-23 18:20:07.571,83.0
570.304,2023-04-23 18:20:08.071,83.0
570.804,2023-04-23 18:20:08.571,83.0
571.304,2023-04-23 18:20:09.071,83.0
581.804,2023-04-23 18:20:19.571,83.0
582.304,2023-04-23 18:20:20.071,83.0
582.804,2023-04-23 18:20:20.571,83.0
583.304,2023-04-23 18:20:21.071,83.0
583.804,2023-04-23 18:20:21.571,83.0
584.304,2023-04-23 18:20:22.071,83.0
584.804,2023-04-23 18:20:22.571,83.0
585.304,2023-04-23 18:20:23.071,83.0
596.804,2023-04-23 18:20:34.571,83.0
597.304,2023-04-23 18:20:35.071,83.0
597.804,2023-04-23 18:20:35.571,83.0
598.304,2023-04-23 18:20:36.071,83.0
598.804,2023-04-23 18:20:36.571,83.0
599.304,2023-04-23 18:20:37.071,83.0
599.804,2023-04-23 18:20:37.571,83.0
600.304,2023-04-23 18:20:38.071,83.0
600.804,2023-04-23 18:20:38.571,83.0
601.304,2023-04-23 18:20:39.071,82.0
610.804,2023-04-23 18:20:48.571,82.0
611.304,2023-04-23 18:20:49.071,81.0
611.804,2023-04-23 18:20:49.571,81.0
612.304,2023-04-23 18:20:50.071,81.0
612.804,2023-04-23 18:20:50.571,81.0
613.304,2023-04-23 18:20:51.071,81.0
614.804,2023-04-23 18:20:52.571,81.0
615.304,2023-04-23 18:20:53.071,81.0
615.804,2023-04-23 18:20:53.571,81.0
616.304,2023-04-23 18:20:54.071,81.0
616.804,2023-04-23 18:20:54.571,81.0
617.304,2023-04-23 18:20:55.071,81.0
617.804,2023-04-23 18:20:55.571,81.0
618.304,2023-04-23 18:20:56.071,81.0
618.804,2023-04-23 18:20:56.571,81.0
619.304,2023-04-23 18:20:57.071,81.0
619.804,2023-04-23 18:20:57.571,81.0
620.304,2023-04-23 18:20:58.071,81.0
621.804,2023-04-23 18:20:59.571,81.0
622.304,2023-04-23 18:21:00.071,81.0
622.804,2023-04-23 18:21:00.571,81.0
623.304,2023-04-23 18:21:01.071,81.0
623.804,2023-04-23 18:21:01.571,81.0
624.304,2023-04-23 18:21:02.071,81.0
624.804,2023-04-23 18:21:02.571,81.0
625.304,2023-04-23 18:21:03.071,80.0
625.804,2023-04-23 18:21:03.571,80.0
626.304,2023-04-23 18:21:04.071,79.0
626.804,2023-04-23 18:21:04.571,79.0
627.304,2023-04-23 18:21:05.071,79.0
627.804,2023-04-23 18:21:05.571,79.0
628.304,2023-04-23 18:21:06.071,79.0
628.804,2023-04-23 18:21:06.571,79.0
629.304,2023-04-23 18:21:07.071,79.0
631.804,2023-04-23 18:21:09.571,79.0
632.304,2023-04-23 18:21:10.071,79.0
632.804,2023-04-23 18:21:10.571,79.0
633.304,2023-04-23 18:21:11.071,79.0
633.804,2023-04-23 18:21:11.571,79.0
634.304,2023-04-23 18:21:12.071,79.0
634.804,2023-04-23 18:21:12.571,79.0
635.304,2023-04-23 18:21:13.071,79.0
635.804,2023-04-23 18:21:13.571,79.0
636.304,2023-04-23 18:21:14.071,79.0
638.804,2023-04-23 18:21:16.571,79.0
639.304,2023-04-23 18:21:17.071,79.0
639.804,2023-04-23 18:21:17.571,79.0
640.304,2023-04-23 18:21:18.071,79.0
640.804,2023-04-23 18:21:18.571,79.0
641.304,2023-04-23 18:21:19.071,79.0
641.804,2023-04-23 18:21:19.571,79.0
642.304,2023-04-23 18:21:20.071,79.0
642.804,2023-04-23 18:21:20.571,79.0
643.304,2023-04-23 18:21:21.071,79.0
643.804,2023-04-23 18:21:21.571,79.0
644.304,2023-04-23 18:21:22.071,79.0
644.804,2023-04-23 18:21:22.571,79.0
645.304,2023-04-23 18:21:23.071,79.0
645.804,2023-04-23 18:21:23.571,79.0
646.304,2023-04-23 18:21:24.071,79.0
646.804,2023-04-23 18:21:24.571,79.0
647.304,2023-04-23 18:21:25.071,79.0
647.804,2023-04-23 18:21:25.571,79.0
648.304,2023-04-23 18:21:26.071,79.0
648.804,2023-04-23 18:21:26.571,79.0
649.304,2023-04-23 18:21:27.071,79.0
649.804,2023-04-23 18:21:27.571,79.0
650.304,2023-04-23 18:21:28.071,79.0
650.804,2023-04-23 18:21:28.571,79.0
651.304,2023-04-23 18:21:29.071,79.0
651.804,2023-04-23 18:21:29.571,79.0
652.304,2023-04-23 18:21:30.071,79.0
652.804,2023-04-23 18:21:30.571,79.0
653.304,2023-04-23 18:21:31.071,79.0
653.804,2023-04-23 18:21:31.571,79.0
654.304,2023-04-23 18:21:32.071,79.0
654.804,2023-04-23 18:21:32.571,79.0
655.304,2023-04-23 18:21:33.071,79.0
655.804,2023-04-23 18:21:33.571,79.0
656.304,2023-04-23 18:21:34.071,79.0
661.804,2023-04-23 18:21:39.571,79.0
662.304,2023-04-23 18:21:40.071,79.0
662.804,2023-04-23 18:21:40.571,79.0
663.304,2023-04-23 18:21:41.071,79.0
663.804,2023-04-23 18:21:41.571,79.0
664.304,2023-04-23 18:21:42.071,79.0
674.804,2023-04-23 18:21:52.571,79.0
675.304,2023-04-23 18:21:53.071,79.0
675.804,2023-04-23 18:21:53.571,79.0
676.304,2023-04-23 18:21:54.071,79.0
676.804,2023-04-23 18:21:54.571,79.0
677.304,2023-04-23 18:21:55.071,79.0
683.804,2023-04-23 18:22:01.571,79.0
684.304,2023-04-23 18:22:02.071,79.0
684.804,2023-04-23 18:22:02.571,79.0
685.304,2023-04-23 18:22:03.071,79.0
685.804,2023-04-23 18:22:03.571,79.0
686.304,2023-04-23 18:22:04.071,79.0
686.804,2023-04-23 18:22:04.571,79.0
687.304,2023-04-23 18:22:05.071,79.0
687.804,2023-04-23 18:22:05.571,79.0
688.304,2023-04-23 18:22:06.071,79.0
688.804,2023-04-23 18:22:06.571,79.0
689.304,2023-04-23 18:22:07.071,79.0
689.804,2023-04-23 18:22:07.571,79.0
690.304,2023-04-23 18:22:08.071,79.0
691.804,2023-04-23 18:22:09.571,79.0
692.304,2023-04-23 18:22:10.071,79.0
692.804,2023-04-23 18:22:10.571,79.0
693.304,2023-04-23 18:22:11.071,79.0
693.804,2023-04-23 18:22:11.571,79.0
694.304,2023-04-23 18:22:12.071,79.0
694.804,2023-04-23 18:22:12.571,79.0
695.304,2023-04-23 18:22:13.071,79.0
695.804,2023-04-23 18:22:13.571,79.0
696.304,2023-04-23 18:22:14.071,79.0
696.804,2023-04-23 18:22:14.571,79.0
697.304,2023-04-23 18:22:15.071,79.0
697.804,2023-04-23 18:22:15.571,79.0
698.304,2023-04-23 18:22:16.071,79.0
698.804,2023-04-23 18:22:16.571,79.0
699.304,2023-04-23 18:22:17.071,79.0
699.804,2023-04-23 18:22:17.571,79.0
700.304,2023-04-23 18:22:18.071,79.0
700.804,2023-04-23 18:22:18.571,78.0
701.304,2023-04-23 18:22:19.071,78.0
701.804,2023-04-23 18:22:19.571,78.0
702.304,2023-04-23 18:22:20.071,78.0
702.804,2023-04-23 18:22:20.571,78.0
703.304,2023-04-23 18:22:21.071,78.0
703.804,2023-04-23 18:22:21.571,78.0
704.304,2023-04-23 18:22:22.071,78.0
704.804,2023-04-23 18:22:22.571,78.0
705.304,2023-04-23 18:22:23.071,78.0
705.804,2023-04-23 18:22:23.571,77.0
706.304,2023-04-23 18:22:24.071,77.0
706.804,2023-04-23 18:22:24.571,77.0
707.304,2023-04-23 18:22:25.071,77.0
707.804,2023-04-23 18:22:25.571,77.0
708.304,2023-04-23 18:22:26.071,77.0
708.804,2023-04-23 18:22:26.571,77.0
709.304,2023-04-23 18:22:27.071,77.0
709.804,2023-04-23 18:22:27.571,77.0
710.304,2023-04-23 18:22:28.071,77.0
710.804,2023-04-23 18:22:28.571,77.0
711.304,2023-04-23 18:22:29.071,77.0
711.804,2023-04-23 18:22:29.571,77.0
712.304,2023-04-23 18:22:30.071,77.0
712.804,2023-04-23 18:22:30.571,77.0
713.304,2023-04-23 18:22:31.071,77.0
713.804,2023-04-23 18:22:31.571,77.0
714.304,2023-04-23 18:22:32.071,77.0
714.804,2023-04-23 18:22:32.571,77.0
715.304,2023-04-23 18:22:33.071,77.0
715.804,2023-04-23 18:22:33.571,77.0
716.304,2023-04-23 18:22:34.071,77.0
716.804,2023-04-23 18:22:34.571,77.0
717.304,2023-04-23 18:22:35.071,77.0
717.804,2023-04-23 18:22:35.571,77.0
718.304,2023-04-23 18:22:36.071,77.0
718.804,2023-04-23 18:22:36.571,77.0
719.304,2023-04-23 18:22:37.071,77.0
719.804,2023-04-23 18:22:37.571,77.0
720.304,2023-04-23 18:22:38.071,77.0
720.804,2023-04-23 18:22:38.571,77.0
721.304,2023-04-23 18:22:39.071,77.0
721.804,2023-04-23 18:22:39.571,77.0
722.304,2023-04-23 18:22:40.071,77.0
722.804,2023-04-23 18:22:40.571,77.0
723.304,2023-04-23 18:22:41.071,77.0
723.804,2023-04-23 18:22:41.571,77.0
724.304,2023-04-23 18:22:42.071,77.0
724.804,2023-04-23 18:22:42.571,76.0
725.304,2023-04-23 18:22:43.071,76.0
725.804,2023-04-23 18:22:43.571,76.0
726.304,2023-04-23 18:22:44.071,76.0
726.804,2023-04-23 18:22:44.571,75.0
727.304,2023-04-23 18:22:45.071,75.0
727.804,2023-04-23 18:22:45.571,75.0
728.304,2023-04-23 18:22:46.071,75.0
728.804,2023-04-23 18:22:46.571,75.0
729.304,2023-04-23 18:22:47.071,75.0
729.804,2023-04-23 18:22:47.571,74.0
730.304,2023-04-23 18:22:48.071,74.0
730.804,2023-04-23 18:22:48.571,74.0
731.304,2023-04-23 18:22:49.071,74.0
731.804,2023-04-23 18:22:49.571,73.0
732.304,2023-04-23 18:22:50.071,73.0
732.804,2023-04-23 18:22:50.571,73.0
733.304,2023-04-23 18:22:51.071,73.0
733.804,2023-04-23 18:22:51.571,73.0
734.304,2023-04-23 18:22:52.071,73.0
734.804,2023-04-23 18:22:52.571,73.0
735.304,2023-04-23 18:22:53.071,73.0
735.804,2023-04-23 18:22:53.571,73.0
736.304,2023-04-23 18:22:54.071,72.0
736.804,2023-04-23 18:22:54.571,72.0
737.304,2023-04-23 18:22:55.071,71.0
737.804,2023-04-23 18:22:55.571,71.0
738.304,2023-04-23 18:22:56.071,71.0
738.804,2023-04-23 18:22:56.571,71.0
739.304,2023-04-23 18:22:57.071,71.0
739.804,2023-04-23 18:22:57.571,70.0
740.304,2023-04-23 18:22:58.071,70.0
740.804,2023-04-23 18:22:58.571,70.0
741.304,2023-04-23 18:22:59.071,70.0
741.804,2023-04-23 18:22:59.571,70.0
742.304,2023-04-23 18:23:00.071,70.0
742.804,2023-04-23 18:23:00.571,70.0
743.304,2023-04-23 18:23:01.071,70.0
743.804,2023-04-23 18:23:01.571,70.0
744.304,2023-04-23 18:23:02.071,70.0
744.804,2023-04-23 18:23:02.571,70.0
745.304,2023-04-23 18:23:03.071,70.0
745.804,2023-04-23 18:23:03.571,70.0
746.304,2023-04-23 18:23:04.071,70.0
746.804,2023-04-23 18:23:04.571,70.0
747.304,2023-04-23 18:23:05.071,70.0
747.804,2023-04-23 18:23:05.571,69.0
748.304,2023-04-23 18:23:06.071,69.0
748.804,2023-04-23 18:23:06.571,69.0
749.304,2023-04-23 18:23:07.071,69.0
749.804,2023-04-23 18:23:07.571,69.0
750.304,2023-04-23 18:23:08.071,69.0
750.804,2023-04-23 18:23:08.571,69.0
751.304,2023-04-23 18:23:09.071,69.0
751.804,2023-04-23 18:23:09.571,69.0
752.304,2023-04-23 18:23:10.071,69.0
752.804,2023-04-23 18:23:10.571,69.0
753.304,2023-04-23 18:23:11.071,69.0
753.804,2023-04-23 18:23:11.571,69.0
754.304,2023-04-23 18:23:12.071,69.0
754.804,2023-04-23 18:23:12.571,68.0
755.304,2023-04-23 18:23:13.071,68.0
755.804,2023-04-23 18:23:13.571,68.0
756.304,2023-04-23 18:23:14.071,68.0
756.804,2023-04-23 18:23:14.571,68.0
757.304,2023-04-23 18:23:15.071,68.0
757.804,2023-04-23 18:23:15.571,67.0
758.304,2023-04-23 18:23:16.071,67.0
758.804,2023-04-23 18:23:16.571,67.0
759.304,2023-04-23 18:23:17.071,67.0
759.804,2023-04-23 18:23:17.571,67.0
760.304,2023-04-23 18:23:18.071,67.0
760.804,2023-04-23 18:23:18.571,67.0
761.304,2023-04-23 18:23:19.071,67.0
778.804,2023-04-23 18:23:36.571,66.0
779.304,2023-04-23 18:23:37.071,66.0
779.804,2023-04-23 18:23:37.571,66.0
780.304,2023-04-23 18:23:38.071,66.0
780.804,2023-04-23 18:23:38.571,65.0
781.304,2023-04-23 18:23:39.071,65.0
781.804,2023-04-23 18:23:39.571,65.0
782.304,2023-04-23 18:23:40.071,65.0
782.804,2023-04-23 18:23:40.571,65.0
783.304,2023-04-23 18:23:41.071,65.0
783.804,2023-04-23 18:23:41.571,65.0
784.304,2023-04-23 18:23:42.071,65.0
784.804,2023-04-23 18:23:42.571,65.0
785.304,2023-04-23 18:23:43.071,65.0
785.804,2023-04-23 18:23:43.571,65.0
786.304,2023-04-23 18:23:44.071,65.0
786.804,2023-04-23 18:23:44.571,65.0
787.304,2023-04-23 18:23:45.071,65.0
787.804,2023-04-23 18:23:45.571,65.0
788.304,2023-04-23 18:23:46.071,65.0
788.804,2023-04-23 18:23:46.571,65.0
789.304,2023-04-23 18:23:47.071,65.0
789.804,2023-04-23 18:23:47.571,65.0
790.304,2023-04-23 18:23:48.071,65.0
790.804,2023-04-23 18:23:48.571,65.0
791.304,2023-04-23 18:23:49.071,65.0
791.804,2023-04-23 18:23:49.571,65.0
792.304,2023-04-23 18:23:50.071,65.0
792.804,2023-04-23 18:23:50.571,65.0
793.304,2023-04-23 18:23:51.071,65.0
793.804,2023-04-23 18:23:51.571,65.0
794.304,2023-04-23 18:23:52.071,65.0
794.804,2023-04-23 18:23:52.571,65.0
795.304,2023-04-23 18:23:53.071,65.0
795.804,2023-04-23 18:23:53.571,65.0
796.304,2023-04-23 18:23:54.071,65.0
796.804,2023-04-23 18:23:54.571,65.0
797.304,2023-04-23 18:23:55.071,65.0
797.804,2023-04-23 18:23:55.571,65.0
798.304,2023-04-23 18:23:56.071,65.0
798.804,2023-04-23 18:23:56.571,65.0
799.304,2023-04-23 18:23:57.071,65.0
799.804,2023-04-23 18:23:57.571,65.0
800.304,2023-04-23 18:23:58.071,65.0
800.804,2023-04-23 18:23:58.571,65.0
801.304,2023-04-23 18:23:59.071,65.0
801.804,2023-04-23 18:23:59.571,65.0
802.304,2023-04-23 18:24:00.071,65.0
802.804,2023-04-23 18:24:00.571,65.0
803.304,2023-04-23 18:24:01.071,65.0
803.804,2023-04-23 18:24:01.571,65.0
804.304,2023-04-23 18:24:02.071,65.0
804.804,2023-04-23 18:24:02.571,65.0
805.304,2023-04-23 18:24:03.071,65.0
805.804,2023-04-23 18:24:03.571,65.0
806.304,2023-04-23 18:24:04.071,65.0
806.804,2023-04-23 18:24:04.571,65.0
807.304,2023-04-23 18:24:05.071,65.0
807.804,2023-04-23 18:24:05.571,65.0
808.304,2023-04-23 18:24:06.071,65.0
808.804,2023-04-23 18:24:06.571,65.0
809.304,2023-04-23 18:24:07.071,65.0
809.804,2023-04-23 18:24:07.571,65.0
810.304,2023-04-23 18:24:08.071,65.0
810.804,2023-04-23 18:24:08.571,65.0
811.304,2023-04-23 18:24:09.071,65.0
811.804,2023-04-23 18:24:09.571,65.0
812.304,2023-04-23 18:24:10.071,65.0
812.804,2023-04-23 18:24:10.571,65.0
813.304,2023-04-23 18:24:11.071,65.0
813.804,2023-04-23 18:24:11.571,65.0
814.304,2023-04-23 18:24:12.071,65.0
814.804,2023-04-23 18:24:12.571,65.0
815.304,2023-04-23 18:24:13.071,65.0
815.804,2023-04-23 18:24:13.571,64.0
816.304,2023-04-23 18:24:14.071,64.0
816.804,2023-04-23 18:24:14.571,63.0
817.304,2023-04-23 18:24:15.071,63.0
817.804,2023-04-23 18:24:15.571,63.0
818.304,2023-04-23 18:24:16.071,63.0
818.804,2023-04-23 18:24:16.571,63.0
819.304,2023-04-23 18:24:17.071,63.0
819.804,2023-04-23 18:24:17.571,63.0
820.304,2023-04-23 18:24:18.071,63.0
827.804,2023-04-23 18:24:25.571,62.0
828.304,2023-04-23 18:24:26.071,62.0
828.804,2023-04-23 18:24:26.571,62.0
829.304,2023-04-23 18:24:27.071,62.0
829.804,2023-04-23 18:24:27.571,62.0
830.304,2023-04-23 18:24:28.071,62.0
830.804,2023-04-23 18:24:28.571,62.0
831.304,2023-04-23 18:24:29.071,62.0
831.804,2023-04-23 18:24:29.571,62.0
832.304,2023-04-23 18:24:30.071,62.0
832.804,2023-04-23 18:24:30.571,62.0
833.304,2023-04-23 18:24:31.071,61.0
833.804,2023-04-23 18:24:31.571,60.0
834.304,2023-04-23 18:24:32.071,59.0
834.804,2023-04-23 18:24:32.571,59.0
835.304,2023-04-23 18:24:33.071,59.0
835.804,2023-04-23 18:24:33.571,59.0
836.304,2023-04-23 18:24:34.071,59.0
836.804,2023-04-23 18:24:34.571,59.0
837.304,2023-04-23 18:24:35.071,59.0
837.804,2023-04-23 18:24:35.571,59.0
838.304,2023-04-23 18:24:36.071,59.0
838.804,2023-04-23 18:24:36.571,59.0
839.304,2023-04-23 18:24:37.071,60.0
839.804,2023-04-23 18:24:37.571,60.0
840.304,2023-04-23 18:24:38.071,61.0
840.804,2023-04-23 18:24:38.571,61.0
841.304,2023-04-23 18:24:39.071,61.0
841.804,2023-04-23 18:24:39.571,61.0
842.304,2023-04-23 18:24:40.071,61.0
842.804,2023-04-23 18:24:40.571,62.0
843.304,2023-04-23 18:24:41.071,62.0
843.804,2023-04-23 18:24:41.571,62.0
844.304,2023-04-23 18:24:42.071,62.0
844.804,2023-04-23 18:24:42.571,63.0
845.304,2023-04-23 18:24:43.071,63.0
845.804,2023-04-23 18:24:43.571,63.0
846.304,2023-04-23 18:24:44.071,63.0
846.804,2023-04-23 18:24:44.571,63.0
847.304,2023-04-23 18:24:45.071,63.0
847.804,2023-04-23 18:24:45.571,63.0
848.304,2023-04-23 18:24:46.071,63.0
848.804,2023-04-23 18:24:46.571,63.0
849.304,2023-04-23 18:24:47.071,63.0
849.804,2023-04-23 18:24:47.571,63.0
850.304,2023-04-23 18:24:48.071,63.0
850.804,2023-04-23 18:24:48.571,63.0
851.304,2023-04-23 18:24:49.071,63.0
851.804,2023-04-23 18:24:49.571,63.0
852.304,2023-04-23 18:24:50.071,63.0
852.804,2023-04-23 18:24:50.571,63.0
853.304,2023-04-23 18:24:51.071,63.0
853.804,2023-04-23 18:24:51.571,63.0
854.304,2023-04-23 18:24:52.071,63.0
871.804,2023-04-23 18:25:09.571,63.0
872.304,2023-04-23 18:25:10.071,63.0
872.804,2023-04-23 18:25:10.571,64.0
873.304,2023-04-23 18:25:11.071,64.0
873.804,2023-04-23 18:25:11.571,64.0
874.304,2023-04-23 18:25:12.071,64.0
874.804,2023-04-23 18:25:12.571,64.0
875.304,2023-04-23 18:25:13.071,64.0
875.804,2023-04-23 18:25:13.571,64.0
876.304,2023-04-23 18:25:14.071,64.0
876.804,2023-04-23 18:25:14.571,64.0
877.304,2023-04-23 18:25:15.071,64.0
877.804,2023-04-23 18:25:15.571,64.0
878.304,2023-04-23 18:25:16.071,64.0
878.804,2023-04-23 18:25:16.571,64.0
879.304,2023-04-23 18:25:17.071,64.0
879.804,2023-04-23 18:25:17.571,64.0
880.304,2023-04-23 18:25:18.071,64.0
880.804,2023-04-23 18:25:18.571,64.0
881.304,2023-04-23 18:25:19.071,64.0
881.804,2023-04-23 18:25:19.571,64.0
882.304,2023-04-23 18:25:20.071,64.0
882.804,2023-04-23 18:25:20.571,63.0
883.304,2023-04-23 18:25:21.071,63.0
883.804,2023-04-23 18:25:21.571,63.0
884.304,2023-04-23 18:25:22.071,63.0
884.804,2023-04-23 18:25:22.571,62.0
885.304,2023-04-23 18:25:23.071,61.0
885.804,2023-04-23 18:25:23.571,61.0
886.304,2023-04-23 18:25:24.071,60.0
886.804,2023-04-23 18:25:24.571,60.0
887.304,2023-04-23 18:25:25.071,60.0
887.804,2023-04-23 18:25:25.571,60.0
888.304,2023-04-23 18:25:26.071,60.0
888.804,2023-04-23 18:25:26.571,60.0
889.304,2023-04-23 18:25:27.071,60.0
889.804,2023-04-23 18:25:27.571,60.0
890.304,2023-04-23 18:25:28.071,60.0
890.804,2023-04-23 18:25:28.571,60.0
891.304,2023-04-23 18:25:29.071,60.0
891.804,2023-04-23 18:25:29.571,60.0
892.304,2023-04-23 18:25:30.071,60.0
892.804,2023-04-23 18:25:30.571,60.0
893.304,2023-04-23 18:25:31.071,60.0
893.804,2023-04-23 18:25:31.571,60.0
894.304,2023-04-23 18:25:32.071,60.0
894.804,2023-04-23 18:25:32.571,60.0
895.304,2023-04-23 18:25:33.071,60.0
895.804,2023-04-23 18:25:33.571,60.0
896.304,2023-04-23 18:25:34.071,60.0
896.804,2023-04-23 18:25:34.571,60.0
897.304,2023-04-23 18:25:35.071,59.0
897.804,2023-04-23 18:25:35.571,59.0
898.304,2023-04-23 18:25:36.071,58.0
898.804,2023-04-23 18:25:36.571,58.0
899.304,2023-04-23 18:25:37.071,58.0
899.804,2023-04-23 18:25:37.571,58.0
900.304,2023-04-23 18:25:38.071,58.0
900.804,2023-04-23 18:25:38.571,57.0
901.304,2023-04-23 18:25:39.071,57.0
901.804,2023-04-23 18:25:39.571,57.0
902.304,2023-04-23 18:25:40.071,57.0
902.804,2023-04-23 18:25:40.571,57.0
903.304,2023-04-23 18:25:41.071,57.0
903.804,2023-04-23 18:25:41.571,57.0
904.304,2023-04-23 18:25:42.071,57.0
904.804,2023-04-23 18:25:42.571,57.0
905.304,2023-04-23 18:25:43.071,58.0
905.804,2023-04-23 18:25:43.571,58.0
906.304,2023-04-23 18:25:44.071,59.0
906.804,2023-04-23 18:25:44.571,58.0
907.304,2023-04-23 18:25:45.071,58.0
907.804,2023-04-23 18:25:45.571,58.0
908.304,2023-04-23 18:25:46.071,57.0
908.804,2023-04-23 18:25:46.571,57.0
909.304,2023-04-23 18:25:47.071,56.0
909.804,2023-04-23 18:25:47.571,57.0
910.304,2023-04-23 18:25:48.071,57.0
910.804,2023-04-23 18:25:48.571,58.0
911.304,2023-04-23 18:25:49.071,58.0
911.804,2023-04-23 18:25:49.571,58.0
912.304,2023-04-23 18:25:50.071,59.0
912.804,2023-04-23 18:25:50.571,60.0
913.304,2023-04-23 18:25:51.071,61.0
913.804,2023-04-23 18:25:51.571,62.0
914.304,2023-04-23 18:25:52.071,62.0
914.804,2023-04-23 18:25:52.571,62.0
915.304,2023-04-23 18:25:53.071,61.0
915.804,2023-04-23 18:25:53.571,61.0
916.304,2023-04-23 18:25:54.071,59.0
916.804,2023-04-23 18:25:54.571,59.0
917.304,2023-04-23 18:25:55.071,58.0
917.804,2023-04-23 18:25:55.571,58.0
918.304,2023-04-23 18:25:56.071,58.0
918.804,2023-04-23 18:25:56.571,58.0
919.304,2023-04-23 18:25:57.071,58.0
919.804,2023-04-23 18:25:57.571,58.0
920.304,2023-04-23 18:25:58.071,58.0
920.804,2023-04-23 18:25:58.571,57.0
921.304,2023-04-23 18:25:59.071,57.0
921.804,2023-04-23 18:25:59.571,57.0
922.304,2023-04-23 18:26:00.071,57.0
922.804,2023-04-23 18:26:00.571,56.0
923.304,2023-04-23 18:26:01.071,56.0
923.804,2023-04-23 18:26:01.571,57.0
924.304,2023-04-23 18:26:02.071,57.0
924.804,2023-04-23 18:26:02.571,57.0
925.304,2023-04-23 18:26:03.071,57.0
925.804,2023-04-23 18:26:03.571,57.0
926.304,2023-04-23 18:26:04.071,57.0
926.804,2023-04-23 18:26:04.571,58.0
927.304,2023-04-23 18:26:05.071,58.0
927.804,2023-04-23 18:26:05.571,58.0
928.304,2023-04-23 18:26:06.071,58.0
928.804,2023-04-23 18:26:06.571,58.0
929.304,2023-04-23 18:26:07.071,58.0
929.804,2023-04-23 18:26:07.571,59.0
930.304,2023-04-23 18:26:08.071,59.0
930.804,2023-04-23 18:26:08.571,59.0
931.304,2023-04-23 18:26:09.071,59.0
931.804,2023-04-23 18:26:09.571,59.0
932.304,2023-04-23 18:26:10.071,59.0
932.804,2023-04-23 18:26:10.571,59.0
933.304,2023-04-23 18:26:11.071,59.0
933.804,2023-04-23 18:26:11.571,59.0
934.304,2023-04-23 18:26:12.071,59.0
934.804,2023-04-23 18:26:12.571,59.0
935.304,2023-04-23 18:26:13.071,59.0
935.804,2023-04-23 18:26:13.571,59.0
936.304,2023-04-23 18:26:14.071,59.0
936.804,2023-04-23 18:26:14.571,59.0
937.304,2023-04-23 18:26:15.071,59.0
937.804,2023-04-23 18:26:15.571,58.0
938.304,2023-04-23 18:26:16.071,58.0
938.804,2023-04-23 18:26:16.571,58.0
939.304,2023-04-23 18:26:17.071,57.0
939.804,2023-04-23 18:26:17.571,56.0
940.304,2023-04-23 18:26:18.071,55.0
940.804,2023-04-23 18:26:18.571,55.0
941.304,2023-04-23 18:26:19.071,55.0
941.804,2023-04-23 18:26:19.571,54.0
942.304,2023-04-23 18:26:20.071,54.0
942.804,2023-04-23 18:26:20.571,54.0
943.304,2023-04-23 18:26:21.071,54.0
943.804,2023-04-23 18:26:21.571,54.0
