,0,1,2,3,4,cluster
0,0.017,0.0159,0.0206,0.0118,0.0147,2
0,0.0206,0.0118,0.0147,0.0105,0.0159,2
0,0.0147,0.0105,0.0159,0.0189,0.0119,2
0,0.0159,0.0189,0.0119,0.0196,0.012,2
0,0.0119,0.0196,0.012,0.0214,0.0122,2
0,0.012,0.0214,0.0122,0.013,0.0165,2
0,0.0122,0.013,0.0165,0.0193,0.0187,2
0,0.0165,0.0193,0.0187,0.0126,0.023,2
0,0.0187,0.0126,0.023,0.0162,0.0183,2
0,0.023,0.0162,0.0183,0.0186,0.0276,2
0,0.0183,0.0186,0.0276,0.0204,0.0196,2
0,0.0276,0.0204,0.0196,0.0175,0.0167,2
0,0.0196,0.0175,0.0167,0.0137,0.0146,1
0,0.0167,0.0137,0.0146,0.0145,0.0188,1
0,0.0146,0.0145,0.0188,0.0193,0.0195,2
0,0.0188,0.0193,0.0195,0.0142,0.0106,2
0,0.0195,0.0142,0.0106,0.0139,0.0169,2
0,0.0106,0.0139,0.0169,0.0123,0.0142,1
0,0.0169,0.0123,0.0142,0.0143,0.0213,2
0,0.0142,0.0143,0.0213,0.0133,0.0135,2
0,0.0213,0.0133,0.0135,0.0143,0.0136,2
0,0.0135,0.0143,0.0136,0.0216,0.0256,2
0,0.0136,0.0216,0.0256,0.0199,0.0242,2
0,0.0256,0.0199,0.0242,0.0266,0.0254,2
0,0.0242,0.0266,0.0254,0.0104,0.0245,2
0,0.0254,0.0104,0.0245,0.0271,0.0213,2
0,0.0245,0.0271,0.0213,0.0133,0.025,2
0,0.0213,0.0133,0.025,0.0516,0.0997,3
0,0.025,0.0516,0.0997,0.1274,0.0684,3
0,0.0997,0.1274,0.0684,0.0676,0.0784,3
0,0.0684,0.0676,0.0784,0.1004,0.1173,3
0,0.0784,0.1004,0.1173,0.0769,0.0609,3
0,0.1173,0.0769,0.0609,0.0151,0.016,3
0,0.0609,0.0151,0.016,0.0083,0.0201,3
0,0.016,0.0083,0.0201,0.0148,0.0144,2
0,0.0201,0.0148,0.0144,0.0199,0.015,2
0,0.0144,0.0199,0.015,0.0147,0.0154,2
0,0.015,0.0147,0.0154,0.0132,0.0159,1
0,0.0154,0.0132,0.0159,0.012,0.0143,1
0,0.0159,0.012,0.0143,0.0119,0.019,2
0,0.0143,0.0119,0.019,0.0144,0.0159,2
0,0.019,0.0144,0.0159,0.014,0.0138,1
0,0.0159,0.014,0.0138,0.0148,0.0141,1
0,0.0138,0.0148,0.0141,0.014,0.0144,1
0,0.0141,0.014,0.0144,0.0158,0.0309,2
0,0.0144,0.0158,0.0309,0.0301,0.0328,2
0,0.0309,0.0301,0.0328,0.0292,0.027,2
0,0.0328,0.0292,0.027,0.0233,0.0115,2
0,0.027,0.0233,0.0115,0.0211,0.0249,2
0,0.0115,0.0211,0.0249,0.0217,0.0216,2
0,0.0249,0.0217,0.0216,0.0191,0.0247,2
0,0.0216,0.0191,0.0247,0.0146,0.0123,2
0,0.0247,0.0146,0.0123,0.0233,0.02,2
0,0.0123,0.0233,0.02,0.017,0.0176,2
0,0.02,0.017,0.0176,0.0207,0.0122,2
0,0.0176,0.0207,0.0122,0.0124,0.0114,2
0,0.0122,0.0124,0.0114,0.0106,0.013,1
0,0.0114,0.0106,0.013,0.0108,0.0092,1
0,0.013,0.0108,0.0092,0.0092,0.0228,2
0,0.0092,0.0092,0.0228,0.0225,0.0196,2
0,0.0228,0.0225,0.0196,0.0207,0.0135,2
0,0.0196,0.0207,0.0135,0.0196,0.0145,2
0,0.0135,0.0196,0.0145,0.0299,0.012,2
0,0.0145,0.0299,0.012,0.0112,0.0097,2
0,0.012,0.0112,0.0097,0.0097,0.0121,1
0,0.0097,0.0097,0.0121,0.0104,0.0075,1
0,0.0121,0.0104,0.0075,0.0084,0.0145,1
0,0.0075,0.0084,0.0145,0.0191,0.0178,2
0,0.0145,0.0191,0.0178,0.019,0.0148,2
0,0.0178,0.019,0.0148,0.0154,0.019,2
0,0.0148,0.0154,0.019,0.0446,0.045,3
0,0.019,0.0446,0.045,0.0367,0.0474,3
0,0.045,0.0367,0.0474,0.0428,0.0528,3
0,0.0474,0.0428,0.0528,0.0358,0.0412,3
0,0.0528,0.0358,0.0412,0.0409,0.0417,3
0,0.0412,0.0409,0.0417,0.0469,0.0364,3
0,0.0417,0.0469,0.0364,0.0621,0.0909,3
0,0.0364,0.0621,0.0909,0.0965,0.1079,3
0,0.0909,0.0965,0.1079,0.1258,0.0691,3
0,0.1079,0.1258,0.0691,0.0924,0.131,4
0,0.0691,0.0924,0.131,0.1142,0.0888,3
0,0.131,0.1142,0.0888,0.0484,0.041,3
0,0.0888,0.0484,0.041,0.0425,0.0191,3
0,0.041,0.0425,0.0191,0.0096,0.0054,3
0,0.0191,0.0096,0.0054,0.009,0.0068,2
0,0.0054,0.009,0.0068,0.0165,0.0122,2
0,0.0068,0.0165,0.0122,0.0069,0.0048,2
0,0.0122,0.0069,0.0048,0.0068,0.0274,2
0,0.0048,0.0068,0.0274,0.0221,0.0213,2
0,0.0274,0.0221,0.0213,0.0364,0.032,2
0,0.0213,0.0364,0.032,0.021,0.0131,2
0,0.032,0.021,0.0131,0.0084,0.0064,2
0,0.0131,0.0084,0.0064,0.0059,0.0076,1
0,0.0064,0.0059,0.0076,0.0075,0.0061,1
0,0.0076,0.0075,0.0061,0.0066,0.0062,1
0,0.0061,0.0066,0.0062,0.0074,0.0065,1
0,0.0062,0.0074,0.0065,0.0073,0.0091,1
0,0.0065,0.0073,0.0091,0.0128,0.0069,1
0,0.0091,0.0128,0.0069,0.0066,0.0079,1
0,0.0069,0.0066,0.0079,0.0053,0.0108,1
0,0.0079,0.0053,0.0108,0.0079,0.0116,1
0,0.0108,0.0079,0.0116,0.0069,0.016,2
0,0.0116,0.0069,0.016,0.023,0.0212,2
0,0.016,0.023,0.0212,0.0235,0.0212,2
0,0.0212,0.0235,0.0212,0.0177,0.0185,2
0,0.0212,0.0177,0.0185,0.0179,0.02,2
0,0.0185,0.0179,0.02,0.0156,0.0182,2
0,0.02,0.0156,0.0182,0.0159,0.0194,2
0,0.0182,0.0159,0.0194,0.0171,0.0137,2
0,0.0194,0.0171,0.0137,0.0144,0.0121,1
0,0.0137,0.0144,0.0121,0.0154,0.0151,1
0,0.0121,0.0154,0.0151,0.0067,0.0091,2
0,0.0151,0.0067,0.0091,0.0087,0.0084,1
0,0.0091,0.0087,0.0084,0.0098,0.0054,1
0,0.0084,0.0098,0.0054,0.0067,0.0157,2
0,0.0054,0.0067,0.0157,0.0091,0.0105,2
0,0.0157,0.0091,0.0105,0.0149,0.0148,1
0,0.0105,0.0149,0.0148,0.0147,0.0147,1
0,0.0148,0.0147,0.0147,0.0183,0.0172,1
0,0.0147,0.0183,0.0172,0.017,0.0172,1
0,0.0172,0.017,0.0172,0.0206,0.0171,2
0,0.0172,0.0206,0.0171,0.0161,0.0156,2
0,0.0171,0.0161,0.0156,0.0193,0.0184,2
0,0.0156,0.0193,0.0184,0.0183,0.0172,2
0,0.0184,0.0183,0.0172,0.0141,0.0156,1
0,0.0172,0.0141,0.0156,0.0148,0.0162,1
0,0.0156,0.0148,0.0162,0.0183,0.0143,1
0,0.0162,0.0183,0.0143,0.018,0.0194,2
0,0.0143,0.018,0.0194,0.0229,0.0208,2
0,0.0194,0.0229,0.0208,0.0177,0.0195,2
0,0.0208,0.0177,0.0195,0.0194,0.0165,2
0,0.0195,0.0194,0.0165,0.0176,0.0121,2
