,seconds,date,activity_load_2d,activity_load_3d
293403,2582.669,[2023-09-09 21:00:55 631],0.0093,0.0115
293517,2583.668,[2023-09-09 21:00:56 630],0.0035,0.0043
293631,2584.668,[2023-09-09 21:00:57 630],0.0061,0.0078
293742,2585.65,[2023-09-09 21:00:58 612],0.0111,0.0134
293853,2586.667,[2023-09-09 21:00:59 629],0.005,0.0061
293967,2587.668,[2023-09-09 21:01:00 630],0.0081,0.0097
294081,2588.668,[2023-09-09 21:01:01 630],0.0056,0.0071
294189,2589.669,[2023-09-09 21:01:02 631],0.0047,0.0055
294299,2590.667,[2023-09-09 21:01:03 629],0.0036,0.0045
294413,2591.668,[2023-09-09 21:01:04 630],0.0048,0.0058
294526,2592.668,[2023-09-09 21:01:05 630],0.0077,0.0091
294635,2593.67,[2023-09-09 21:01:06 632],0.0054,0.0071
294748,2594.671,[2023-09-09 21:01:07 633],0.0042,0.0053
294862,2595.655,[2023-09-09 21:01:08 617],0.0029,0.0035
294973,2596.67,[2023-09-09 21:01:09 632],0.0027,0.0033
295083,2597.669,[2023-09-09 21:01:10 631],0.0048,0.0057
295196,2598.669,[2023-09-09 21:01:11 631],0.0026,0.0033
295310,2599.67,[2023-09-09 21:01:12 632],0.0044,0.0051
295422,2600.668,[2023-09-09 21:01:13 630],0.0058,0.0073
295535,2601.671,[2023-09-09 21:01:14 633],0.0079,0.0101
295648,2602.668,[2023-09-09 21:01:15 630],0.0061,0.0071
295762,2603.671,[2023-09-09 21:01:16 633],0.0025,0.0029
295870,2604.669,[2023-09-09 21:01:17 631],0.0022,0.0026
295981,2605.655,[2023-09-09 21:01:18 617],0.0021,0.0025
296095,2606.67,[2023-09-09 21:01:19 632],0.0027,0.0032
296208,2607.669,[2023-09-09 21:01:20 631],0.0024,0.0029
296314,2608.671,[2023-09-09 21:01:21 633],0.0027,0.0033
296428,2609.668,[2023-09-09 21:01:22 630],0.0057,0.0067
296542,2610.669,[2023-09-09 21:01:23 631],0.007,0.0098
296654,2611.669,[2023-09-09 21:01:24 631],0.0031,0.0039
296765,2612.67,[2023-09-09 21:01:25 632],0.0032,0.0036
296879,2613.671,[2023-09-09 21:01:26 633],0.0028,0.0033
296988,2614.668,[2023-09-09 21:01:27 630],0.0025,0.0033
297102,2615.655,[2023-09-09 21:01:28 617],0.0057,0.0078
297211,2616.667,[2023-09-09 21:01:29 629],0.0064,0.0112
297325,2617.671,[2023-09-09 21:01:30 633],0.0034,0.0044
297439,2618.671,[2023-09-09 21:01:31 633],0.0024,0.0028
297550,2619.672,[2023-09-09 21:01:32 634],0.0023,0.0029
297657,2620.671,[2023-09-09 21:01:33 633],0.003,0.0034
297771,2621.672,[2023-09-09 21:01:34 634],0.0023,0.0027
297884,2622.671,[2023-09-09 21:01:35 633],0.0024,0.0027
297992,2623.67,[2023-09-09 21:01:36 632],0.0032,0.0037
298102,2624.671,[2023-09-09 21:01:37 633],0.0039,0.0048
298214,2625.652,[2023-09-09 21:01:38 614],0.0079,0.0101
298327,2626.668,[2023-09-09 21:01:39 630],0.0029,0.0035
298436,2627.668,[2023-09-09 21:01:40 630],0.0037,0.0043
298549,2628.671,[2023-09-09 21:01:41 633],0.0101,0.0112
298663,2629.67,[2023-09-09 21:01:42 632],0.0029,0.0036
298773,2630.671,[2023-09-09 21:01:43 633],0.0027,0.0032
298899,2631.831,[2023-09-09 21:01:44 793],0.0031,0.0038
299014,2632.83,[2023-09-09 21:01:45 792],0.0025,0.003
299128,2633.834,[2023-09-09 21:01:46 796],0.0028,0.0033
299237,2634.834,[2023-09-09 21:01:47 796],0.0031,0.0037
299349,2635.817,[2023-09-09 21:01:48 779],0.0032,0.004
299462,2636.833,[2023-09-09 21:01:49 795],0.0038,0.0047
299576,2637.835,[2023-09-09 21:01:50 797],0.0039,0.0048
299684,2638.833,[2023-09-09 21:01:51 795],0.0029,0.0036
299795,2639.834,[2023-09-09 21:01:52 796],0.0034,0.0041
299910,2640.832,[2023-09-09 21:01:53 794],0.003,0.0038
300026,2641.834,[2023-09-09 21:01:54 796],0.0046,0.0055
300134,2642.833,[2023-09-09 21:01:55 795],0.0031,0.0036
300248,2643.834,[2023-09-09 21:01:56 796],0.0022,0.0026
300362,2644.833,[2023-09-09 21:01:57 795],0.0034,0.0042
300477,2645.819,[2023-09-09 21:01:58 781],0.0021,0.0025
300586,2646.835,[2023-09-09 21:01:59 797],0.0023,0.0027
300699,2647.832,[2023-09-09 21:02:00 794],0.002,0.0024
300814,2648.834,[2023-09-09 21:02:01 796],0.0025,0.0033
300929,2649.831,[2023-09-09 21:02:02 793],0.0037,0.0048
301037,2650.832,[2023-09-09 21:02:03 794],0.0026,0.0034
301151,2651.83,[2023-09-09 21:02:04 792],0.006,0.0074
301265,2652.834,[2023-09-09 21:02:05 796],0.0027,0.0035
301379,2653.832,[2023-09-09 21:02:06 794],0.0026,0.003
301490,2654.834,[2023-09-09 21:02:07 796],0.003,0.0036
301605,2655.819,[2023-09-09 21:02:08 781],0.0025,0.003
301720,2656.832,[2023-09-09 21:02:09 794],0.0026,0.0031
301831,2657.835,[2023-09-09 21:02:10 797],0.0024,0.0029
301942,2658.834,[2023-09-09 21:02:11 796],0.0026,0.0031
302056,2659.838,[2023-09-09 21:02:12 800],0.0022,0.0027
302171,2660.834,[2023-09-09 21:02:13 796],0.0038,0.0044
302281,2661.835,[2023-09-09 21:02:14 797],0.0035,0.0041
302392,2662.834,[2023-09-09 21:02:15 796],0.0026,0.0031
302506,2663.834,[2023-09-09 21:02:16 796],0.0021,0.0025
302621,2664.833,[2023-09-09 21:02:17 795],0.002,0.0025
302727,2665.82,[2023-09-09 21:02:18 782],0.0021,0.0025
302842,2666.835,[2023-09-09 21:02:19 797],0.0021,0.0026
302957,2667.832,[2023-09-09 21:02:20 794],0.0021,0.0026
303068,2668.836,[2023-09-09 21:02:21 798],0.0021,0.0025
303179,2669.834,[2023-09-09 21:02:22 796],0.002,0.0025
303294,2670.836,[2023-09-09 21:02:23 798],0.0022,0.0027
303408,2671.836,[2023-09-09 21:02:24 798],0.0018,0.0022
303520,2672.837,[2023-09-09 21:02:25 799],0.0023,0.0028
303633,2673.835,[2023-09-09 21:02:26 797],0.0035,0.004
303747,2674.835,[2023-09-09 21:02:27 797],0.0023,0.0029
303861,2675.821,[2023-09-09 21:02:28 783],0.0022,0.0028
303971,2676.837,[2023-09-09 21:02:29 799],0.0026,0.0031
304085,2677.837,[2023-09-09 21:02:30 799],0.0077,0.0092
304200,2678.836,[2023-09-09 21:02:31 798],0.0096,0.0136
304316,2679.837,[2023-09-09 21:02:32 799],0.012,0.0187
304424,2680.835,[2023-09-09 21:02:33 797],0.0074,0.0096
304537,2681.837,[2023-09-09 21:02:34 799],0.0027,0.0034
304652,2682.835,[2023-09-09 21:02:35 797],0.0022,0.0027
304766,2683.834,[2023-09-09 21:02:36 796],0.0023,0.0027
304874,2684.833,[2023-09-09 21:02:37 795],0.002,0.0025
304988,2685.823,[2023-09-09 21:02:38 785],0.0024,0.0027
305102,2686.836,[2023-09-09 21:02:39 798],0.002,0.0024
305216,2687.835,[2023-09-09 21:02:40 797],0.0023,0.0026
305322,2688.834,[2023-09-09 21:02:41 796],0.0022,0.0026
305438,2689.834,[2023-09-09 21:02:42 796],0.0024,0.0028
305553,2690.837,[2023-09-09 21:02:43 799],0.0031,0.0035
305667,2691.836,[2023-09-09 21:02:44 798],0.0022,0.0026
305797,2693.0,[2023-09-09 21:02:45 962],0.0026,0.0031
305913,2693.998,[2023-09-09 21:02:46 960],0.0029,0.0036
306027,2695.0,[2023-09-09 21:02:47 962],0.0025,0.0033
306138,2695.982,[2023-09-09 21:02:48 944],0.0022,0.0026
306250,2696.998,[2023-09-09 21:02:49 960],0.0029,0.0033
306367,2698.0,[2023-09-09 21:02:50 962],0.0021,0.0026
306481,2699.0,[2023-09-09 21:02:51 962],0.0023,0.0027
306593,2700.0,[2023-09-09 21:02:52 962],0.0025,0.0028
306706,2700.999,[2023-09-09 21:02:53 961],0.0024,0.0029
306822,2701.999,[2023-09-09 21:02:54 961],0.0024,0.0028
306935,2702.999,[2023-09-09 21:02:55 961],0.0029,0.0036
307046,2704.0,[2023-09-09 21:02:56 962],0.0032,0.004
307161,2704.999,[2023-09-09 21:02:57 961],0.0047,0.0056
307277,2705.985,[2023-09-09 21:02:58 947],0.0024,0.0031
307387,2706.999,[2023-09-09 21:02:59 961],0.0023,0.0029
307500,2707.997,[2023-09-09 21:03:00 959],0.0025,0.003
307614,2709.0,[2023-09-09 21:03:01 962],0.0047,0.0055
307730,2709.999,[2023-09-09 21:03:02 961],0.0042,0.0049
307839,2711.0,[2023-09-09 21:03:03 962],0.0044,0.0051
307952,2712.001,[2023-09-09 21:03:04 963],0.0028,0.0034
308067,2712.998,[2023-09-09 21:03:05 960],0.0038,0.0044
308180,2714.0,[2023-09-09 21:03:06 962],0.0035,0.0041
308290,2715.002,[2023-09-09 21:03:07 964],0.0053,0.0066
308402,2715.981,[2023-09-09 21:03:08 943],0.0041,0.0049
308517,2716.997,[2023-09-09 21:03:09 959],0.005,0.0059
308629,2718.001,[2023-09-09 21:03:10 963],0.0037,0.0043
308740,2718.997,[2023-09-09 21:03:11 959],0.0036,0.0044
308853,2719.999,[2023-09-09 21:03:12 961],0.0027,0.0033
308968,2720.998,[2023-09-09 21:03:13 960],0.0027,0.003
309078,2722.001,[2023-09-09 21:03:14 963],0.0029,0.0036
309191,2722.999,[2023-09-09 21:03:15 961],0.0023,0.0028
309305,2724.002,[2023-09-09 21:03:16 964],0.0022,0.0026
309420,2724.999,[2023-09-09 21:03:17 961],0.0025,0.0029
309532,2725.986,[2023-09-09 21:03:18 948],0.0021,0.0025
309642,2727.002,[2023-09-09 21:03:19 964],0.0021,0.0026
309757,2728.001,[2023-09-09 21:03:20 963],0.0019,0.0024
309872,2729.001,[2023-09-09 21:03:21 963],0.0022,0.0026
309980,2730.002,[2023-09-09 21:03:22 964],0.0021,0.0026
310092,2731.0,[2023-09-09 21:03:23 962],0.0022,0.0027
310207,2732.0,[2023-09-09 21:03:24 962],0.0022,0.0026
310321,2733.0,[2023-09-09 21:03:25 962],0.0031,0.0037
310433,2734.003,[2023-09-09 21:03:26 965],0.0084,0.0108
310546,2735.0,[2023-09-09 21:03:27 962],0.014,0.0182
310659,2735.985,[2023-09-09 21:03:28 947],0.0076,0.0097
310772,2737.001,[2023-09-09 21:03:29 963],0.0021,0.0026
310881,2738.0,[2023-09-09 21:03:30 962],0.0028,0.0033
310995,2739.0,[2023-09-09 21:03:31 962],0.0086,0.0115
311110,2739.999,[2023-09-09 21:03:32 961],0.0055,0.0066
311223,2741.002,[2023-09-09 21:03:33 964],0.0051,0.0061
311335,2742.0,[2023-09-09 21:03:34 962],0.0045,0.0057
311449,2743.002,[2023-09-09 21:03:35 964],0.0054,0.007
311564,2744.001,[2023-09-09 21:03:36 963],0.0036,0.0044
311674,2745.002,[2023-09-09 21:03:37 964],0.0059,0.007
311786,2745.986,[2023-09-09 21:03:38 948],0.0082,0.0091
311900,2747.001,[2023-09-09 21:03:39 963],0.0062,0.0073
312014,2748.003,[2023-09-09 21:03:40 965],0.0084,0.0101
312126,2749.002,[2023-09-09 21:03:41 964],0.004,0.0047
312239,2750.004,[2023-09-09 21:03:42 966],0.0139,0.0179
312354,2751.004,[2023-09-09 21:03:43 966],0.0119,0.0158
312467,2752.004,[2023-09-09 21:03:44 966],0.0029,0.0036
312579,2753.002,[2023-09-09 21:03:45 964],0.0028,0.0033
312710,2754.166,[2023-09-09 21:03:47 128],0.0028,0.0033
312825,2755.161,[2023-09-09 21:03:48 123],0.0026,0.0031
312936,2756.147,[2023-09-09 21:03:49 109],0.0102,0.0128
313048,2757.166,[2023-09-09 21:03:50 128],0.0083,0.0152
313162,2758.162,[2023-09-09 21:03:51 124],0.008,0.012
313276,2759.166,[2023-09-09 21:03:52 128],0.0049,0.0063
313384,2760.134,[2023-09-09 21:03:53 096],0.0029,0.0034
313498,2761.165,[2023-09-09 21:03:54 127],0.0025,0.003
313612,2762.162,[2023-09-09 21:03:55 124],0.0022,0.0026
313726,2763.167,[2023-09-09 21:03:56 129],0.0025,0.0029
313837,2764.167,[2023-09-09 21:03:57 129],0.002,0.0024
313949,2765.167,[2023-09-09 21:03:58 129],0.0021,0.0025
314063,2766.15,[2023-09-09 21:03:59 112],0.0025,0.0029
314177,2767.165,[2023-09-09 21:04:00 127],0.0028,0.0035
314285,2768.168,[2023-09-09 21:04:01 130],0.0026,0.0031
314398,2769.166,[2023-09-09 21:04:02 128],0.0028,0.0034
314512,2770.168,[2023-09-09 21:04:03 130],0.0035,0.0043
314624,2771.166,[2023-09-09 21:04:04 128],0.003,0.0037
314735,2772.168,[2023-09-09 21:04:05 130],0.0035,0.0042
314847,2773.165,[2023-09-09 21:04:06 127],0.0025,0.0029
314960,2774.165,[2023-09-09 21:04:07 127],0.002,0.0025
315074,2775.164,[2023-09-09 21:04:08 126],0.0021,0.0026
315185,2776.145,[2023-09-09 21:04:09 107],0.0019,0.0024
315299,2777.167,[2023-09-09 21:04:10 129],0.002,0.0024
315414,2778.165,[2023-09-09 21:04:11 127],0.0021,0.0026
315525,2779.165,[2023-09-09 21:04:12 127],0.0021,0.0025
315639,2780.167,[2023-09-09 21:04:13 129],0.0038,0.005
315754,2781.169,[2023-09-09 21:04:14 131],0.0046,0.0072
315869,2782.164,[2023-09-09 21:04:15 126],0.0027,0.0035
315979,2783.168,[2023-09-09 21:04:16 130],0.0028,0.0036
316091,2784.166,[2023-09-09 21:04:17 128],0.0027,0.0033
316205,2785.17,[2023-09-09 21:04:18 132],0.004,0.0049
316317,2786.148,[2023-09-09 21:04:19 110],0.0071,0.0089
316428,2787.165,[2023-09-09 21:04:20 127],0.005,0.0061
316541,2788.167,[2023-09-09 21:04:21 129],0.0023,0.0028
316654,2789.165,[2023-09-09 21:04:22 127],0.0022,0.0026
316765,2790.169,[2023-09-09 21:04:23 131],0.0023,0.0028
316879,2791.166,[2023-09-09 21:04:24 128],0.0022,0.0027
316994,2792.167,[2023-09-09 21:04:25 129],0.0021,0.0025
317108,2793.166,[2023-09-09 21:04:26 128],0.0021,0.0028
317217,2794.17,[2023-09-09 21:04:27 132],0.0021,0.0026
317332,2795.169,[2023-09-09 21:04:28 131],0.0019,0.0024
317446,2796.152,[2023-09-09 21:04:29 114],0.0019,0.0023
317560,2797.17,[2023-09-09 21:04:30 132],0.002,0.0025
317668,2798.168,[2023-09-09 21:04:31 130],0.0021,0.0025
317782,2799.171,[2023-09-09 21:04:32 133],0.0019,0.0025
317897,2800.169,[2023-09-09 21:04:33 131],0.0027,0.0032
318010,2801.171,[2023-09-09 21:04:34 133],0.0032,0.0039
318122,2802.168,[2023-09-09 21:04:35 130],0.0021,0.0025
318235,2803.173,[2023-09-09 21:04:36 135],0.002,0.0024
318347,2804.17,[2023-09-09 21:04:37 132],0.0022,0.0026
318462,2805.171,[2023-09-09 21:04:38 133],0.0023,0.0027
318571,2806.15,[2023-09-09 21:04:39 112],0.0021,0.0025
318687,2807.168,[2023-09-09 21:04:40 130],0.0027,0.0035
318801,2808.171,[2023-09-09 21:04:41 133],0.0047,0.0055
318909,2809.168,[2023-09-09 21:04:42 130],0.0054,0.0065
319020,2810.169,[2023-09-09 21:04:43 131],0.0053,0.0061
319134,2811.167,[2023-09-09 21:04:44 129],0.005,0.0056
319247,2812.169,[2023-09-09 21:04:45 131],0.0035,0.0042
319358,2813.168,[2023-09-09 21:04:46 130],0.0066,0.0079
319469,2814.168,[2023-09-09 21:04:47 130],0.0067,0.0082
319600,2815.329,[2023-09-09 21:04:48 291],0.003,0.0039
319715,2816.316,[2023-09-09 21:04:49 278],0.0025,0.0029
319823,2817.33,[2023-09-09 21:04:50 292],0.0024,0.0028
319937,2818.331,[2023-09-09 21:04:51 293],0.0022,0.0027
320050,2819.329,[2023-09-09 21:04:52 291],0.0025,0.0029
320160,2820.328,[2023-09-09 21:04:53 290],0.0022,0.0026
320269,2821.329,[2023-09-09 21:04:54 291],0.0022,0.0027
320384,2822.328,[2023-09-09 21:04:55 290],0.0023,0.0026
320497,2823.328,[2023-09-09 21:04:56 290],0.0022,0.0027
320609,2824.328,[2023-09-09 21:04:57 290],0.0026,0.0032
320721,2825.331,[2023-09-09 21:04:58 293],0.0022,0.0027
320836,2826.312,[2023-09-09 21:04:59 274],0.003,0.0039
320948,2827.328,[2023-09-09 21:05:00 290],0.0027,0.0035
321057,2828.331,[2023-09-09 21:05:01 293],0.0024,0.003
321170,2829.333,[2023-09-09 21:05:02 295],0.0028,0.0033
321283,2830.332,[2023-09-09 21:05:03 294],0.0022,0.0027
321396,2831.331,[2023-09-09 21:05:04 293],0.0023,0.0027
321504,2832.329,[2023-09-09 21:05:05 291],0.0019,0.0023
321619,2833.33,[2023-09-09 21:05:06 292],0.0021,0.0025
321731,2834.33,[2023-09-09 21:05:07 292],0.0022,0.0025
321845,2835.33,[2023-09-09 21:05:08 292],0.0021,0.0026
321955,2836.313,[2023-09-09 21:05:09 275],0.0022,0.0026
322068,2837.329,[2023-09-09 21:05:10 291],0.0021,0.0025
322181,2838.331,[2023-09-09 21:05:11 293],0.002,0.0023
322296,2839.33,[2023-09-09 21:05:12 292],0.002,0.0024
322407,2840.333,[2023-09-09 21:05:13 295],0.0023,0.0027
322519,2841.331,[2023-09-09 21:05:14 293],0.0028,0.0034
322635,2842.334,[2023-09-09 21:05:15 296],0.003,0.0034
322749,2843.33,[2023-09-09 21:05:16 292],0.0026,0.0032
322861,2844.331,[2023-09-09 21:05:17 293],0.0023,0.0029
322973,2845.332,[2023-09-09 21:05:18 294],0.0037,0.0045
323089,2846.319,[2023-09-09 21:05:19 281],0.0032,0.0038
323201,2847.334,[2023-09-09 21:05:20 296],0.0037,0.0044
323313,2848.331,[2023-09-09 21:05:21 293],0.003,0.0038
323426,2849.334,[2023-09-09 21:05:22 296],0.0037,0.0046
323541,2850.329,[2023-09-09 21:05:23 291],0.0033,0.0041
323650,2851.33,[2023-09-09 21:05:24 292],0.0025,0.0029
323761,2852.332,[2023-09-09 21:05:25 294],0.0026,0.0033
323875,2853.33,[2023-09-09 21:05:26 292],0.0024,0.0028
323989,2854.331,[2023-09-09 21:05:27 293],0.0055,0.0066
324100,2855.333,[2023-09-09 21:05:28 295],0.0056,0.0068
324216,2856.313,[2023-09-09 21:05:29 275],0.0044,0.0053
324330,2857.333,[2023-09-09 21:05:30 295],0.0065,0.0081
324447,2858.334,[2023-09-09 21:05:31 296],0.0032,0.004
324559,2859.333,[2023-09-09 21:05:32 295],0.003,0.0038
324673,2860.334,[2023-09-09 21:05:33 296],0.0054,0.0063
324789,2861.334,[2023-09-09 21:05:34 296],0.0055,0.0068
324901,2862.331,[2023-09-09 21:05:35 293],0.0039,0.0047
325015,2863.332,[2023-09-09 21:05:36 294],0.0027,0.0032
325128,2864.334,[2023-09-09 21:05:37 296],0.0022,0.0027
325242,2865.334,[2023-09-09 21:05:38 296],0.0022,0.0025
325353,2866.316,[2023-09-09 21:05:39 278],0.002,0.0025
325467,2867.332,[2023-09-09 21:05:40 294],0.0022,0.0025
325581,2868.334,[2023-09-09 21:05:41 296],0.0021,0.0024
325694,2869.333,[2023-09-09 21:05:42 295],0.0025,0.0031
325803,2870.335,[2023-09-09 21:05:43 297],0.0033,0.0044
325917,2871.336,[2023-09-09 21:05:44 298],0.0042,0.0051
326030,2872.333,[2023-09-09 21:05:45 295],0.0022,0.0028
326143,2873.336,[2023-09-09 21:05:46 298],0.0027,0.0033
326252,2874.334,[2023-09-09 21:05:47 296],0.0109,0.0141
326367,2875.336,[2023-09-09 21:05:48 298],0.0177,0.0221
326500,2876.481,[2023-09-09 21:05:49 443],0.0069,0.0092
326616,2877.495,[2023-09-09 21:05:50 457],0.0059,0.0072
326727,2878.494,[2023-09-09 21:05:51 456],0.0041,0.005
326842,2879.497,[2023-09-09 21:05:52 459],0.0037,0.0044
326955,2880.493,[2023-09-09 21:05:53 455],0.0053,0.0063
327066,2881.499,[2023-09-09 21:05:54 461],0.0067,0.0083
327176,2882.494,[2023-09-09 21:05:55 456],0.0069,0.008
327291,2883.496,[2023-09-09 21:05:56 458],0.0036,0.0044
327405,2884.495,[2023-09-09 21:05:57 457],0.0022,0.0027
327517,2885.496,[2023-09-09 21:05:58 458],0.0121,0.0148
327629,2886.48,[2023-09-09 21:05:59 442],0.0083,0.0108
327744,2887.495,[2023-09-09 21:06:00 457],0.0032,0.004
327858,2888.496,[2023-09-09 21:06:01 458],0.0047,0.0059
327968,2889.499,[2023-09-09 21:06:02 461],0.0059,0.0077
328082,2890.495,[2023-09-09 21:06:03 457],0.0024,0.0029
328196,2891.496,[2023-09-09 21:06:04 458],0.0031,0.0037
328308,2892.497,[2023-09-09 21:06:05 459],0.0092,0.0103
328421,2893.496,[2023-09-09 21:06:06 458],0.0131,0.0177
328537,2894.5,[2023-09-09 21:06:07 462],0.0078,0.01
328650,2895.496,[2023-09-09 21:06:08 458],0.0075,0.0102
328759,2896.48,[2023-09-09 21:06:09 442],0.0049,0.0066
328872,2897.496,[2023-09-09 21:06:10 458],0.0088,0.0122
328987,2898.497,[2023-09-09 21:06:11 459],0.0059,0.0073
329099,2899.499,[2023-09-09 21:06:12 461],0.0143,0.0173
329210,2900.499,[2023-09-09 21:06:13 461],0.0201,0.0237
329325,2901.499,[2023-09-09 21:06:14 461],0.0226,0.0277
329439,2902.497,[2023-09-09 21:06:15 459],0.0322,0.0629
329550,2903.496,[2023-09-09 21:06:16 458],0.0203,0.0283
329661,2904.497,[2023-09-09 21:06:17 459],0.0162,0.0192
329777,2905.497,[2023-09-09 21:06:18 459],0.008,0.0104
329891,2906.481,[2023-09-09 21:06:19 443],0.0064,0.0075
330003,2907.499,[2023-09-09 21:06:20 461],0.0056,0.0073
330116,2908.498,[2023-09-09 21:06:21 460],0.0041,0.0049
330230,2909.498,[2023-09-09 21:06:22 460],0.0054,0.0076
330344,2910.496,[2023-09-09 21:06:23 458],0.0033,0.0038
330455,2911.5,[2023-09-09 21:06:24 462],0.0074,0.0099
330569,2912.5,[2023-09-09 21:06:25 462],0.011,0.0139
330684,2913.501,[2023-09-09 21:06:26 463],0.0066,0.0081
330797,2914.499,[2023-09-09 21:06:27 461],0.0057,0.0075
330910,2915.501,[2023-09-09 21:06:28 463],0.0045,0.0053
331019,2916.484,[2023-09-09 21:06:29 446],0.0067,0.0095
331134,2917.501,[2023-09-09 21:06:30 463],0.0045,0.0056
331247,2918.497,[2023-09-09 21:06:31 459],0.0067,0.0083
331358,2919.5,[2023-09-09 21:06:32 462],0.0082,0.0112
331471,2920.501,[2023-09-09 21:06:33 463],0.0106,0.0119
331585,2921.499,[2023-09-09 21:06:34 461],0.0045,0.0058
331698,2922.499,[2023-09-09 21:06:35 461],0.0031,0.0037
331809,2923.5,[2023-09-09 21:06:36 462],0.0043,0.0052
331922,2924.499,[2023-09-09 21:06:37 461],0.0033,0.004
332036,2925.499,[2023-09-09 21:06:38 461],0.0023,0.0028
332146,2926.482,[2023-09-09 21:06:39 444],0.002,0.0023
332254,2927.502,[2023-09-09 21:06:40 464],0.0022,0.0027
332369,2928.501,[2023-09-09 21:06:41 463],0.0021,0.0024
332477,2929.472,[2023-09-09 21:06:42 434],0.0024,0.0028
332586,2930.501,[2023-09-09 21:06:43 463],0.0036,0.0043
332697,2931.502,[2023-09-09 21:06:44 464],0.0159,0.024
332811,2932.5,[2023-09-09 21:06:45 462],0.0135,0.0215
332924,2933.503,[2023-09-09 21:06:46 465],0.0135,0.0204
333033,2934.5,[2023-09-09 21:06:47 462],0.0092,0.0128
333147,2935.5,[2023-09-09 21:06:48 462],0.0048,0.0062
333261,2936.482,[2023-09-09 21:06:49 444],0.0035,0.0042
333390,2937.665,[2023-09-09 21:06:50 627],0.0026,0.0033
333501,2938.661,[2023-09-09 21:06:51 623],0.0029,0.0034
333615,2939.66,[2023-09-09 21:06:52 622],0.0022,0.0026
333729,2940.662,[2023-09-09 21:06:53 624],0.0027,0.0031
333840,2941.665,[2023-09-09 21:06:54 627],0.002,0.0024
333950,2942.666,[2023-09-09 21:06:55 628],0.0022,0.0026
334064,2943.665,[2023-09-09 21:06:56 627],0.002,0.0025
334178,2944.666,[2023-09-09 21:06:57 628],0.0021,0.0025
334286,2945.65,[2023-09-09 21:06:58 612],0.002,0.0024
334397,2946.667,[2023-09-09 21:06:59 629],0.0025,0.003
334511,2947.666,[2023-09-09 21:07:00 628],0.004,0.0048
334624,2948.665,[2023-09-09 21:07:01 627],0.0053,0.0066
334735,2949.665,[2023-09-09 21:07:02 627],0.003,0.0036
334849,2950.666,[2023-09-09 21:07:03 628],0.0024,0.0028
334964,2951.665,[2023-09-09 21:07:04 627],0.0024,0.0028
335076,2952.665,[2023-09-09 21:07:05 627],0.0022,0.0026
335189,2953.666,[2023-09-09 21:07:06 628],0.0021,0.0026
335300,2954.667,[2023-09-09 21:07:07 629],0.0023,0.0027
335413,2955.647,[2023-09-09 21:07:08 609],0.0019,0.0022
335523,2956.665,[2023-09-09 21:07:09 627],0.0019,0.0024
335634,2957.668,[2023-09-09 21:07:10 630],0.002,0.0024
335747,2958.669,[2023-09-09 21:07:11 631],0.0099,0.0118
335861,2959.668,[2023-09-09 21:07:12 630],0.0058,0.0071
335972,2960.666,[2023-09-09 21:07:13 628],0.0079,0.0091
336083,2961.666,[2023-09-09 21:07:14 628],0.0028,0.0032
336197,2962.666,[2023-09-09 21:07:15 628],0.0023,0.0027
336307,2963.663,[2023-09-09 21:07:16 625],0.002,0.0025
336421,2964.663,[2023-09-09 21:07:17 625],0.0021,0.0027
336532,2965.646,[2023-09-09 21:07:18 608],0.0022,0.0026
336647,2966.665,[2023-09-09 21:07:19 627],0.0021,0.0025
336761,2967.668,[2023-09-09 21:07:20 630],0.002,0.0025
336871,2968.667,[2023-09-09 21:07:21 629],0.0053,0.0063
336985,2969.669,[2023-09-09 21:07:22 631],0.0056,0.0068
337099,2970.667,[2023-09-09 21:07:23 629],0.0025,0.0033
337213,2971.67,[2023-09-09 21:07:24 632],0.003,0.0035
337322,2972.667,[2023-09-09 21:07:25 629],0.0085,0.0137
337437,2973.668,[2023-09-09 21:07:26 630],0.0047,0.0055
337551,2974.666,[2023-09-09 21:07:27 628],0.003,0.0034
337662,2975.65,[2023-09-09 21:07:28 612],0.0021,0.0024
337774,2976.668,[2023-09-09 21:07:29 630],0.002,0.0024
337888,2977.667,[2023-09-09 21:07:30 629],0.007,0.0114
338004,2978.666,[2023-09-09 21:07:31 628],0.0114,0.0156
