,0,1,2,3,4,cluster
0,0.0177,0.0206,0.0208,0.0186,0.0173,2
0,0.0208,0.0186,0.0173,0.0135,0.017,2
0,0.0173,0.0135,0.017,0.0166,0.0192,2
0,0.017,0.0166,0.0192,0.044,0.1137,3
0,0.0192,0.044,0.1137,0.0536,0.0816,4
0,0.1137,0.0536,0.0816,0.0658,0.0562,3
0,0.0816,0.0658,0.0562,0.0528,0.0683,3
0,0.0562,0.0528,0.0683,0.0661,0.0393,3
0,0.0683,0.0661,0.0393,0.1177,0.0838,4
0,0.0393,0.1177,0.0838,0.076,0.1078,4
0,0.0838,0.076,0.1078,0.0635,0.0866,3
0,0.1078,0.0635,0.0866,0.0192,0.0216,3
0,0.0866,0.0192,0.0216,0.0126,0.0141,3
0,0.0216,0.0126,0.0141,0.0402,0.0879,3
0,0.0141,0.0402,0.0879,0.0646,0.0036,3
0,0.0879,0.0646,0.0036,0.011,0.0092,3
0,0.0036,0.011,0.0092,0.0044,0.0096,2
0,0.0092,0.0044,0.0096,0.0037,0.0025,2
0,0.0096,0.0037,0.0025,0.0061,0.0114,2
0,0.0025,0.0061,0.0114,0.004,0.0046,2
0,0.0114,0.004,0.0046,0.0051,0.0031,2
0,0.0046,0.0051,0.0031,0.0059,0.0063,1
0,0.0031,0.0059,0.0063,0.0051,0.0057,1
0,0.0063,0.0051,0.0057,0.0029,0.0024,1
0,0.0057,0.0029,0.0024,0.0047,0.0034,1
0,0.0024,0.0047,0.0034,0.0048,0.0276,2
0,0.0034,0.0048,0.0276,0.0241,0.0203,2
0,0.0276,0.0241,0.0203,0.0385,0.0245,2
0,0.0203,0.0385,0.0245,0.0267,0.01,3
0,0.0245,0.0267,0.01,0.0117,0.0145,2
0,0.01,0.0117,0.0145,0.0258,0.0417,2
0,0.0145,0.0258,0.0417,0.0356,0.0428,3
0,0.0417,0.0356,0.0428,0.0391,0.036,3
0,0.0428,0.0391,0.036,0.0386,0.0365,2
0,0.036,0.0386,0.0365,0.0381,0.0295,2
0,0.0365,0.0381,0.0295,0.0387,0.1257,3
0,0.0295,0.0387,0.1257,0.1025,0.34,4
