,seconds,date,activity_load_2d,activity_load_3d
47085,428.755,[2023-09-08 19:25:08 407],0.0038,0.0051
47217,429.917,[2023-09-08 19:25:09 569],0.0067,0.0092
47328,430.917,[2023-09-08 19:25:10 569],0.0102,0.013
47436,431.917,[2023-09-08 19:25:11 569],0.0075,0.01
47547,432.917,[2023-09-08 19:25:12 569],0.0097,0.0132
47657,433.917,[2023-09-08 19:25:13 569],0.0079,0.0103
47767,434.917,[2023-09-08 19:25:14 569],0.0157,0.0185
47873,435.917,[2023-09-08 19:25:15 569],0.0106,0.014
47984,436.917,[2023-09-08 19:25:16 569],0.0122,0.0151
48094,437.917,[2023-09-08 19:25:17 569],0.0092,0.0125
48203,438.917,[2023-09-08 19:25:18 569],0.0074,0.01
48311,439.917,[2023-09-08 19:25:19 569],0.0084,0.0116
48421,440.917,[2023-09-08 19:25:20 569],0.0032,0.0039
48531,441.917,[2023-09-08 19:25:21 569],0.0045,0.0066
48638,442.917,[2023-09-08 19:25:22 569],0.0039,0.0054
48749,443.917,[2023-09-08 19:25:23 569],0.006,0.0081
48861,444.917,[2023-09-08 19:25:24 569],0.004,0.0047
48971,445.917,[2023-09-08 19:25:25 569],0.0046,0.0065
49078,446.917,[2023-09-08 19:25:26 569],0.0056,0.0068
49189,447.917,[2023-09-08 19:25:27 569],0.0026,0.0031
49299,448.917,[2023-09-08 19:25:28 569],0.0023,0.0028
49410,449.917,[2023-09-08 19:25:29 569],0.002,0.0023
49519,450.917,[2023-09-08 19:25:30 569],0.002,0.0024
49630,451.917,[2023-09-08 19:25:31 569],0.0018,0.0023
49740,452.917,[2023-09-08 19:25:32 569],0.0021,0.0025
49847,453.917,[2023-09-08 19:25:33 569],0.0018,0.0022
49957,454.917,[2023-09-08 19:25:34 569],0.0037,0.0047
50067,455.917,[2023-09-08 19:25:35 569],0.0107,0.014
50177,456.917,[2023-09-08 19:25:36 569],0.0083,0.0139
50284,457.917,[2023-09-08 19:25:37 569],0.0108,0.0169
50395,458.917,[2023-09-08 19:25:38 569],0.0142,0.0181
50505,459.917,[2023-09-08 19:25:39 569],0.0124,0.0191
50617,460.917,[2023-09-08 19:25:40 569],0.0158,0.0218
50726,461.917,[2023-09-08 19:25:41 569],0.0117,0.0145
50838,462.917,[2023-09-08 19:25:42 569],0.0122,0.0146
50952,463.917,[2023-09-08 19:25:43 569],0.0094,0.0112
51067,464.917,[2023-09-08 19:25:44 569],0.0053,0.0063
51177,465.917,[2023-09-08 19:25:45 569],0.0051,0.0066
51289,466.917,[2023-09-08 19:25:46 569],0.0077,0.0091
51399,467.917,[2023-09-08 19:25:47 569],0.0051,0.0061
51510,468.917,[2023-09-08 19:25:48 569],0.0103,0.0143
51617,469.917,[2023-09-08 19:25:49 569],0.0125,0.0163
51728,470.917,[2023-09-08 19:25:50 569],0.011,0.0139
51838,471.917,[2023-09-08 19:25:51 569],0.015,0.0185
51948,472.917,[2023-09-08 19:25:52 569],0.0152,0.0202
52056,473.917,[2023-09-08 19:25:53 569],0.0081,0.0107
52167,474.917,[2023-09-08 19:25:54 569],0.0084,0.011
52277,475.917,[2023-09-08 19:25:55 569],0.0055,0.007
52387,476.917,[2023-09-08 19:25:56 569],0.0055,0.0071
52497,477.917,[2023-09-08 19:25:57 569],0.0049,0.0067
52607,478.917,[2023-09-08 19:25:58 569],0.005,0.0064
52717,479.917,[2023-09-08 19:25:59 569],0.0093,0.0119
52824,480.917,[2023-09-08 19:26:00 569],0.0098,0.0146
52935,481.917,[2023-09-08 19:26:01 569],0.008,0.0112
53045,482.917,[2023-09-08 19:26:02 569],0.0115,0.0175
53155,483.917,[2023-09-08 19:26:03 569],0.0073,0.0101
53262,484.917,[2023-09-08 19:26:04 569],0.009,0.0106
53373,485.917,[2023-09-08 19:26:05 569],0.0066,0.0079
53483,486.917,[2023-09-08 19:26:06 569],0.0107,0.0139
53592,487.917,[2023-09-08 19:26:07 569],0.0291,0.0407
53702,488.917,[2023-09-08 19:26:08 569],0.0177,0.0234
53814,489.917,[2023-09-08 19:26:09 569],0.0235,0.0326
53945,491.1,[2023-09-08 19:26:10 752],0.015,0.0173
54054,492.1,[2023-09-08 19:26:11 752],0.0238,0.0361
54167,493.1,[2023-09-08 19:26:12 752],0.0124,0.0167
54279,494.1,[2023-09-08 19:26:13 752],0.0129,0.0155
54390,495.1,[2023-09-08 19:26:14 752],0.0241,0.0334
54503,496.1,[2023-09-08 19:26:15 752],0.0121,0.0143
54615,497.1,[2023-09-08 19:26:16 752],0.0164,0.0225
54729,498.1,[2023-09-08 19:26:17 752],0.0179,0.0232
54840,499.1,[2023-09-08 19:26:18 752],0.0144,0.0169
54952,500.1,[2023-09-08 19:26:19 752],0.0223,0.0295
55066,501.1,[2023-09-08 19:26:20 752],0.0133,0.0177
55180,502.1,[2023-09-08 19:26:21 752],0.0117,0.0154
55292,503.1,[2023-09-08 19:26:22 752],0.0232,0.0305
55400,504.1,[2023-09-08 19:26:23 752],0.0112,0.0147
55512,505.1,[2023-09-08 19:26:24 752],0.0101,0.0118
55624,506.1,[2023-09-08 19:26:25 752],0.0098,0.012
55734,507.1,[2023-09-08 19:26:26 752],0.0109,0.0138
55843,508.1,[2023-09-08 19:26:27 752],0.0136,0.0165
55954,509.1,[2023-09-08 19:26:28 752],0.0099,0.0134
56066,510.1,[2023-09-08 19:26:29 752],0.0064,0.0098
56174,511.1,[2023-09-08 19:26:30 752],0.0058,0.0095
56283,512.1,[2023-09-08 19:26:31 752],0.0064,0.0093
56394,513.1,[2023-09-08 19:26:32 752],0.0055,0.0075
56504,514.1,[2023-09-08 19:26:33 752],0.0072,0.0089
56611,515.1,[2023-09-08 19:26:34 752],0.006,0.0083
56721,516.1,[2023-09-08 19:26:35 752],0.0061,0.009
56832,517.1,[2023-09-08 19:26:36 752],0.0055,0.0071
56942,518.1,[2023-09-08 19:26:37 752],0.0065,0.0088
57049,519.1,[2023-09-08 19:26:38 752],0.0062,0.0083
57160,520.1,[2023-09-08 19:26:39 752],0.0059,0.008
57271,521.1,[2023-09-08 19:26:40 752],0.0058,0.0084
57380,522.1,[2023-09-08 19:26:41 752],0.0063,0.0086
57488,523.1,[2023-09-08 19:26:42 752],0.0068,0.0087
57599,524.1,[2023-09-08 19:26:43 752],0.0073,0.0095
57709,525.1,[2023-09-08 19:26:44 752],0.0223,0.0286
57816,526.1,[2023-09-08 19:26:45 752],0.0089,0.0117
57926,527.1,[2023-09-08 19:26:46 752],0.0077,0.0097
58037,528.1,[2023-09-08 19:26:47 752],0.0086,0.0108
58147,529.1,[2023-09-08 19:26:48 752],0.0067,0.0085
58252,530.1,[2023-09-08 19:26:49 752],0.005,0.0068
58363,531.1,[2023-09-08 19:26:50 752],0.0054,0.0067
58474,532.1,[2023-09-08 19:26:51 752],0.005,0.0061
58583,533.1,[2023-09-08 19:26:52 752],0.0051,0.0066
58692,534.1,[2023-09-08 19:26:53 752],0.0057,0.0078
58803,535.1,[2023-09-08 19:26:54 752],0.0064,0.0084
58913,536.1,[2023-09-08 19:26:55 752],0.0061,0.0077
59020,537.1,[2023-09-08 19:26:56 752],0.0072,0.0088
59131,538.1,[2023-09-08 19:26:57 752],0.0055,0.007
59242,539.1,[2023-09-08 19:26:58 752],0.0055,0.0068
59353,540.1,[2023-09-08 19:26:59 752],0.0101,0.0147
59463,541.1,[2023-09-08 19:27:00 752],0.021,0.0374
59570,542.1,[2023-09-08 19:27:01 752],0.0123,0.0162
59684,543.1,[2023-09-08 19:27:02 752],0.0083,0.0115
59797,544.1,[2023-09-08 19:27:03 752],0.0058,0.0085
59908,545.1,[2023-09-08 19:27:04 752],0.0053,0.0074
60018,546.1,[2023-09-08 19:27:05 752],0.0083,0.0109
60130,547.1,[2023-09-08 19:27:06 752],0.0101,0.0151
60242,548.1,[2023-09-08 19:27:07 752],0.0087,0.0126
60351,549.1,[2023-09-08 19:27:08 752],0.0096,0.012
60461,550.1,[2023-09-08 19:27:09 752],0.0102,0.0139
60572,551.1,[2023-09-08 19:27:10 752],0.0111,0.0145
60698,552.24,[2023-09-08 19:27:11 892],0.0147,0.0187
60807,553.24,[2023-09-08 19:27:12 892],0.0129,0.0171
60919,554.24,[2023-09-08 19:27:13 892],0.0101,0.014
61032,555.24,[2023-09-08 19:27:14 892],0.0171,0.0207
61141,556.24,[2023-09-08 19:27:15 892],0.0164,0.0192
61250,557.24,[2023-09-08 19:27:16 892],0.0139,0.0172
61362,558.24,[2023-09-08 19:27:17 892],0.0138,0.0176
61474,559.24,[2023-09-08 19:27:18 892],0.0138,0.0178
61582,560.24,[2023-09-08 19:27:19 892],0.011,0.0138
61693,561.24,[2023-09-08 19:27:20 892],0.012,0.0156
61807,562.24,[2023-09-08 19:27:21 892],0.0099,0.0133
61920,563.24,[2023-09-08 19:27:22 892],0.0096,0.013
62029,564.24,[2023-09-08 19:27:23 892],0.0095,0.012
62144,565.24,[2023-09-08 19:27:24 892],0.0151,0.0198
62257,566.24,[2023-09-08 19:27:25 892],0.0131,0.0155
62371,567.24,[2023-09-08 19:27:26 892],0.012,0.0162
62481,568.24,[2023-09-08 19:27:27 892],0.0153,0.0187
62595,569.24,[2023-09-08 19:27:28 892],0.0185,0.0244
62709,570.24,[2023-09-08 19:27:29 892],0.0108,0.0131
62818,571.24,[2023-09-08 19:27:30 892],0.0102,0.0124
62931,572.24,[2023-09-08 19:27:31 892],0.0074,0.0089
63045,573.24,[2023-09-08 19:27:32 892],0.0086,0.0108
63159,574.24,[2023-09-08 19:27:33 892],0.0085,0.0102
63267,575.24,[2023-09-08 19:27:34 892],0.0079,0.0093
63380,576.24,[2023-09-08 19:27:35 892],0.0105,0.0128
63492,577.24,[2023-09-08 19:27:36 892],0.0092,0.0108
63607,578.24,[2023-09-08 19:27:37 892],0.0097,0.0119
63721,579.24,[2023-09-08 19:27:38 892],0.0136,0.0164
63832,580.24,[2023-09-08 19:27:39 892],0.0049,0.0108
63945,581.24,[2023-09-08 19:27:40 892],0.0028,0.0039
64059,582.24,[2023-09-08 19:27:41 892],0.0023,0.0027
64170,583.24,[2023-09-08 19:27:42 892],0.0028,0.0037
64281,584.24,[2023-09-08 19:27:43 892],0.0025,0.0033
64393,585.24,[2023-09-08 19:27:44 892],0.0025,0.0036
64503,586.24,[2023-09-08 19:27:45 892],0.0084,0.0132
64610,587.24,[2023-09-08 19:27:46 892],0.0099,0.0145
64722,588.24,[2023-09-08 19:27:47 892],0.0043,0.0061
64833,589.24,[2023-09-08 19:27:48 892],0.002,0.0023
64943,590.24,[2023-09-08 19:27:49 892],0.0022,0.0026
65050,591.24,[2023-09-08 19:27:50 892],0.0024,0.0028
65161,592.24,[2023-09-08 19:27:51 892],0.002,0.0024
65272,593.24,[2023-09-08 19:27:52 892],0.0133,0.02
65379,594.24,[2023-09-08 19:27:53 892],0.0251,0.0314
65489,595.24,[2023-09-08 19:27:54 892],0.0143,0.0175
65600,596.24,[2023-09-08 19:27:55 892],0.0081,0.0147
65711,597.24,[2023-09-08 19:27:56 892],0.0095,0.0142
65818,598.24,[2023-09-08 19:27:57 892],0.0215,0.0254
65930,599.24,[2023-09-08 19:27:58 892],0.0167,0.0213
66042,600.24,[2023-09-08 19:27:59 892],0.0144,0.017
66154,601.24,[2023-09-08 19:28:00 892],0.0253,0.0315
66263,602.24,[2023-09-08 19:28:01 892],0.0209,0.0242
66376,603.24,[2023-09-08 19:28:02 892],0.016,0.0192
66489,604.24,[2023-09-08 19:28:03 892],0.0192,0.0228
66598,605.24,[2023-09-08 19:28:04 892],0.018,0.0228
66710,606.24,[2023-09-08 19:28:05 892],0.0102,0.0137
66822,607.24,[2023-09-08 19:28:06 892],0.0167,0.0207
66934,608.24,[2023-09-08 19:28:07 892],0.0205,0.0268
67042,609.24,[2023-09-08 19:28:08 892],0.0132,0.0151
67153,610.24,[2023-09-08 19:28:09 892],0.0128,0.0153
67266,611.24,[2023-09-08 19:28:10 892],0.0137,0.0161
67377,612.24,[2023-09-08 19:28:11 892],0.0142,0.0183
67503,613.401,[2023-09-08 19:28:13 053],0.0196,0.026
67616,614.401,[2023-09-08 19:28:14 053],0.0183,0.0253
67727,615.401,[2023-09-08 19:28:15 053],0.0252,0.0334
67837,616.401,[2023-09-08 19:28:16 053],0.017,0.0201
67944,617.401,[2023-09-08 19:28:17 053],0.015,0.0176
68054,618.401,[2023-09-08 19:28:18 053],0.0133,0.016
68165,619.401,[2023-09-08 19:28:19 053],0.0154,0.0198
68277,620.401,[2023-09-08 19:28:20 053],0.0224,0.028
68386,621.401,[2023-09-08 19:28:21 053],0.0158,0.0219
68501,622.401,[2023-09-08 19:28:22 053],0.0206,0.0287
68614,623.401,[2023-09-08 19:28:23 053],0.0172,0.0207
68726,624.401,[2023-09-08 19:28:24 053],0.0152,0.0177
68832,625.401,[2023-09-08 19:28:25 053],0.0184,0.0215
68944,626.401,[2023-09-08 19:28:26 053],0.013,0.0177
69057,627.401,[2023-09-08 19:28:27 053],0.0217,0.03
69166,628.401,[2023-09-08 19:28:28 053],0.0187,0.0228
69274,629.401,[2023-09-08 19:28:29 053],0.0289,0.036
69385,630.401,[2023-09-08 19:28:30 053],0.0214,0.0246
69499,631.401,[2023-09-08 19:28:31 053],0.0201,0.0227
69606,632.401,[2023-09-08 19:28:32 053],0.0178,0.0208
69718,633.401,[2023-09-08 19:28:33 053],0.0201,0.0235
69831,634.401,[2023-09-08 19:28:34 053],0.0317,0.0468
69943,635.401,[2023-09-08 19:28:35 053],0.0282,0.0493
70050,636.401,[2023-09-08 19:28:36 053],0.0191,0.0248
70160,637.401,[2023-09-08 19:28:37 053],0.0238,0.0366
70272,638.401,[2023-09-08 19:28:38 053],0.0156,0.0227
70382,639.401,[2023-09-08 19:28:39 053],0.0138,0.0163
70490,640.401,[2023-09-08 19:28:40 053],0.0103,0.0119
70601,641.401,[2023-09-08 19:28:41 053],0.0129,0.0162
70711,642.401,[2023-09-08 19:28:42 053],0.01,0.0135
70816,643.401,[2023-09-08 19:28:43 053],0.0178,0.0232
70925,644.401,[2023-09-08 19:28:44 053],0.0162,0.0207
71035,645.401,[2023-09-08 19:28:45 053],0.0179,0.0267
71145,646.401,[2023-09-08 19:28:46 053],0.0147,0.0174
71250,647.401,[2023-09-08 19:28:47 053],0.0154,0.0179
71362,648.401,[2023-09-08 19:28:48 053],0.0109,0.0128
71473,649.401,[2023-09-08 19:28:49 053],0.0129,0.0171
71585,650.401,[2023-09-08 19:28:50 053],0.0171,0.0253
71693,651.401,[2023-09-08 19:28:51 053],0.031,0.0566
71804,652.401,[2023-09-08 19:28:52 053],0.028,0.0479
71916,653.401,[2023-09-08 19:28:53 053],0.0211,0.0296
72028,654.401,[2023-09-08 19:28:54 053],0.012,0.0144
72138,655.401,[2023-09-08 19:28:55 053],0.0125,0.0146
72249,656.401,[2023-09-08 19:28:56 053],0.0204,0.0256
72360,657.401,[2023-09-08 19:28:57 053],0.0116,0.0142
72471,658.401,[2023-09-08 19:28:58 053],0.0227,0.0387
72578,659.401,[2023-09-08 19:28:59 053],0.0105,0.0127
72690,660.401,[2023-09-08 19:29:00 053],0.0212,0.0347
72803,661.401,[2023-09-08 19:29:01 053],0.0231,0.0397
72913,662.401,[2023-09-08 19:29:02 053],0.0073,0.0101
73021,663.401,[2023-09-08 19:29:03 053],0.0185,0.0327
73131,664.401,[2023-09-08 19:29:04 053],0.0249,0.0384
73242,665.401,[2023-09-08 19:29:05 053],0.0091,0.0125
73351,666.401,[2023-09-08 19:29:06 053],0.02,0.0305
73461,667.401,[2023-09-08 19:29:07 053],0.0242,0.037
73571,668.401,[2023-09-08 19:29:08 053],0.0108,0.0172
73682,669.401,[2023-09-08 19:29:09 053],0.0178,0.0316
73787,670.401,[2023-09-08 19:29:10 053],0.0276,0.0421
73897,671.401,[2023-09-08 19:29:11 053],0.011,0.0207
74007,672.401,[2023-09-08 19:29:12 053],0.0157,0.0266
74119,673.401,[2023-09-08 19:29:13 053],0.0239,0.0372
74244,674.562,[2023-09-08 19:29:14 214],0.0468,0.0744
74357,675.562,[2023-09-08 19:29:15 214],0.0734,0.1266
74470,676.562,[2023-09-08 19:29:16 214],0.0884,0.1646
74581,677.562,[2023-09-08 19:29:17 214],0.0761,0.1294
74693,678.562,[2023-09-08 19:29:18 214],0.0767,0.1256
74807,679.562,[2023-09-08 19:29:19 214],0.0163,0.0299
74923,680.562,[2023-09-08 19:29:20 214],0.008,0.0133
75034,681.562,[2023-09-08 19:29:21 214],0.0067,0.0087
75148,682.562,[2023-09-08 19:29:22 214],0.0074,0.0102
75262,683.562,[2023-09-08 19:29:23 214],0.0052,0.0067
75377,684.562,[2023-09-08 19:29:24 214],0.007,0.0098
75487,685.562,[2023-09-08 19:29:25 214],0.0091,0.0105
75598,686.562,[2023-09-08 19:29:26 214],0.0073,0.0097
75710,687.562,[2023-09-08 19:29:27 214],0.0077,0.0113
75819,688.562,[2023-09-08 19:29:28 214],0.0071,0.0089
75928,689.562,[2023-09-08 19:29:29 214],0.0111,0.0136
76038,690.562,[2023-09-08 19:29:30 214],0.0204,0.0281
76149,691.562,[2023-09-08 19:29:31 214],0.01,0.0136
76259,692.562,[2023-09-08 19:29:32 214],0.0151,0.0223
76365,693.562,[2023-09-08 19:29:33 214],0.0109,0.0149
76476,694.562,[2023-09-08 19:29:34 214],0.0162,0.0243
76588,695.562,[2023-09-08 19:29:35 214],0.0118,0.017
76698,696.562,[2023-09-08 19:29:36 214],0.016,0.0235
76808,697.562,[2023-09-08 19:29:37 214],0.0138,0.0204
76922,698.562,[2023-09-08 19:29:38 214],0.0126,0.0177
77037,699.562,[2023-09-08 19:29:39 214],0.0136,0.0216
77147,700.562,[2023-09-08 19:29:40 214],0.0124,0.017
77258,701.562,[2023-09-08 19:29:41 214],0.0078,0.0112
77372,702.562,[2023-09-08 19:29:42 214],0.0067,0.0091
77487,703.562,[2023-09-08 19:29:43 214],0.0032,0.004
77595,704.562,[2023-09-08 19:29:44 214],0.0034,0.0043
77706,705.562,[2023-09-08 19:29:45 214],0.0081,0.0102
77819,706.562,[2023-09-08 19:29:46 214],0.0143,0.0206
77932,707.562,[2023-09-08 19:29:47 214],0.0188,0.0234
78041,708.562,[2023-09-08 19:29:48 214],0.0128,0.0188
78153,709.562,[2023-09-08 19:29:49 214],0.0175,0.023
78265,710.562,[2023-09-08 19:29:50 214],0.0091,0.0143
78374,711.562,[2023-09-08 19:29:51 214],0.0032,0.0037
78481,712.562,[2023-09-08 19:29:52 214],0.0036,0.0043
78592,713.562,[2023-09-08 19:29:53 214],0.0124,0.0177
78703,714.562,[2023-09-08 19:29:54 214],0.0109,0.0166
78811,715.562,[2023-09-08 19:29:55 214],0.0179,0.0246
78920,716.562,[2023-09-08 19:29:56 214],0.0141,0.0178
79031,717.562,[2023-09-08 19:29:57 214],0.014,0.0201
79142,718.562,[2023-09-08 19:29:58 214],0.0123,0.0182
79247,719.562,[2023-09-08 19:29:59 214],0.0105,0.0158
79358,720.562,[2023-09-08 19:30:00 214],0.0238,0.0282
79472,721.562,[2023-09-08 19:30:01 214],0.0333,0.0373
79583,722.562,[2023-09-08 19:30:02 214],0.0232,0.0273
79692,723.562,[2023-09-08 19:30:03 214],0.0282,0.0329
79804,724.562,[2023-09-08 19:30:04 214],0.0254,0.0275
79917,725.562,[2023-09-08 19:30:05 214],0.0188,0.0216
80026,726.562,[2023-09-08 19:30:06 214],0.0132,0.0167
80139,727.562,[2023-09-08 19:30:07 214],0.0186,0.0229
80252,728.562,[2023-09-08 19:30:08 214],0.0224,0.025
80366,729.562,[2023-09-08 19:30:09 214],0.0225,0.0247
80478,730.562,[2023-09-08 19:30:10 214],0.0194,0.0223
80586,731.562,[2023-09-08 19:30:11 214],0.0189,0.0212
80699,732.562,[2023-09-08 19:30:12 214],0.0182,0.0205
80812,733.562,[2023-09-08 19:30:13 214],0.0273,0.0352
80923,734.562,[2023-09-08 19:30:14 214],0.0247,0.0321
81051,735.725,[2023-09-08 19:30:15 377],0.0179,0.0234
81164,736.725,[2023-09-08 19:30:16 377],0.0083,0.0143
81277,737.725,[2023-09-08 19:30:17 377],0.0194,0.0297
81388,738.725,[2023-09-08 19:30:18 377],0.0093,0.0181
81501,739.725,[2023-09-08 19:30:19 377],0.0106,0.0189
81613,740.725,[2023-09-08 19:30:20 377],0.0106,0.0175
81727,741.725,[2023-09-08 19:30:21 377],0.021,0.0253
81838,742.725,[2023-09-08 19:30:22 377],0.0105,0.0137
81952,743.725,[2023-09-08 19:30:23 377],0.0077,0.0101
82066,744.725,[2023-09-08 19:30:24 377],0.0072,0.0094
82177,745.725,[2023-09-08 19:30:25 377],0.0257,0.0316
82288,746.725,[2023-09-08 19:30:26 377],0.0139,0.0174
82400,747.725,[2023-09-08 19:30:27 377],0.0169,0.0243
82514,748.725,[2023-09-08 19:30:28 377],0.015,0.0185
82623,749.725,[2023-09-08 19:30:29 377],0.015,0.0203
82736,750.725,[2023-09-08 19:30:30 377],0.0144,0.0167
82850,751.725,[2023-09-08 19:30:31 377],0.0122,0.0177
82964,752.725,[2023-09-08 19:30:32 377],0.0101,0.0143
83075,753.725,[2023-09-08 19:30:33 377],0.01,0.0142
83188,754.725,[2023-09-08 19:30:34 377],0.0101,0.0141
83303,755.725,[2023-09-08 19:30:35 377],0.0101,0.016
83415,756.725,[2023-09-08 19:30:36 377],0.0315,0.0361
83527,757.725,[2023-09-08 19:30:37 377],0.0094,0.0117
83641,758.725,[2023-09-08 19:30:38 377],0.0066,0.008
83755,759.725,[2023-09-08 19:30:39 377],0.007,0.0082
83866,760.725,[2023-09-08 19:30:40 377],0.0105,0.0131
83980,761.725,[2023-09-08 19:30:41 377],0.0126,0.0143
84094,762.725,[2023-09-08 19:30:42 377],0.0118,0.0168
84208,763.725,[2023-09-08 19:30:43 377],0.0118,0.0143
84318,764.725,[2023-09-08 19:30:44 377],0.0162,0.0212
84431,765.725,[2023-09-08 19:30:45 377],0.0326,0.0448
84545,766.725,[2023-09-08 19:30:46 377],0.039,0.0526
84659,767.725,[2023-09-08 19:30:47 377],0.0487,0.0638
84773,768.725,[2023-09-08 19:30:48 377],0.0467,0.0598
84883,769.725,[2023-09-08 19:30:49 377],0.0375,0.0471
84997,770.725,[2023-09-08 19:30:50 377],0.0514,0.0637
85112,771.725,[2023-09-08 19:30:51 377],0.0348,0.0431
85223,772.725,[2023-09-08 19:30:52 377],0.0341,0.0441
85335,773.725,[2023-09-08 19:30:53 377],0.0267,0.0347
85450,774.725,[2023-09-08 19:30:54 377],0.0347,0.0471
85565,775.725,[2023-09-08 19:30:55 377],0.0422,0.0542
85675,776.725,[2023-09-08 19:30:56 377],0.0216,0.029
85789,777.725,[2023-09-08 19:30:57 377],0.0405,0.0589
85904,778.725,[2023-09-08 19:30:58 377],0.076,0.1254
86017,779.725,[2023-09-08 19:30:59 377],0.0916,0.1627
86128,780.725,[2023-09-08 19:31:00 377],0.0945,0.166
86241,781.725,[2023-09-08 19:31:01 377],0.1234,0.1989
86357,782.725,[2023-09-08 19:31:02 377],0.0682,0.1163
86467,783.725,[2023-09-08 19:31:03 377],0.0367,0.0768
86581,784.725,[2023-09-08 19:31:04 377],0.0089,0.0125
86695,785.725,[2023-09-08 19:31:05 377],0.0089,0.0118
86808,786.725,[2023-09-08 19:31:06 377],0.0123,0.0183
86918,787.725,[2023-09-08 19:31:07 377],0.0168,0.0258
87033,788.725,[2023-09-08 19:31:08 377],0.0173,0.0251
87147,789.725,[2023-09-08 19:31:09 377],0.0128,0.0177
87262,790.725,[2023-09-08 19:31:10 377],0.0177,0.0239
87373,791.725,[2023-09-08 19:31:11 377],0.0154,0.0251
87487,792.725,[2023-09-08 19:31:12 377],0.0139,0.0232
87601,793.725,[2023-09-08 19:31:13 377],0.015,0.0245
87714,794.725,[2023-09-08 19:31:14 377],0.0113,0.019
87828,795.725,[2023-09-08 19:31:15 377],0.0109,0.0193
87958,796.886,[2023-09-08 19:31:16 538],0.0113,0.0196
88073,797.886,[2023-09-08 19:31:17 538],0.01,0.0133
88186,798.886,[2023-09-08 19:31:18 538],0.0099,0.0159
88301,799.886,[2023-09-08 19:31:19 538],0.0103,0.0138
88416,800.886,[2023-09-08 19:31:20 538],0.011,0.0156
88528,801.886,[2023-09-08 19:31:21 538],0.0084,0.0125
88637,802.886,[2023-09-08 19:31:22 538],0.0096,0.0149
88752,803.886,[2023-09-08 19:31:23 538],0.0173,0.0227
88865,804.886,[2023-09-08 19:31:24 538],0.0125,0.0191
88979,805.886,[2023-09-08 19:31:25 538],0.0117,0.0183
89092,806.886,[2023-09-08 19:31:26 538],0.0118,0.0195
89205,807.886,[2023-09-08 19:31:27 538],0.0127,0.0193
89318,808.886,[2023-09-08 19:31:28 538],0.008,0.011
89433,809.886,[2023-09-08 19:31:29 538],0.0078,0.0113
89546,810.886,[2023-09-08 19:31:30 538],0.0074,0.0112
89660,811.886,[2023-09-08 19:31:31 538],0.0118,0.0181
89773,812.886,[2023-09-08 19:31:32 538],0.0076,0.0132
89888,813.886,[2023-09-08 19:31:33 538],0.0098,0.0157
90000,814.886,[2023-09-08 19:31:34 538],0.0092,0.0136
90115,815.886,[2023-09-08 19:31:35 538],0.0087,0.0133
90229,816.886,[2023-09-08 19:31:36 538],0.0089,0.0134
90342,817.886,[2023-09-08 19:31:37 538],0.0071,0.0105
90454,818.886,[2023-09-08 19:31:38 538],0.0066,0.0097
90568,819.886,[2023-09-08 19:31:39 538],0.0076,0.0118
90683,820.886,[2023-09-08 19:31:40 538],0.0074,0.0108
90793,821.886,[2023-09-08 19:31:41 538],0.0097,0.0155
90907,822.886,[2023-09-08 19:31:42 538],0.0073,0.0126
91019,823.886,[2023-09-08 19:31:43 538],0.0083,0.0138
91134,824.886,[2023-09-08 19:31:44 538],0.0081,0.0118
91245,825.886,[2023-09-08 19:31:45 538],0.0094,0.0141
91359,826.886,[2023-09-08 19:31:46 538],0.0071,0.0107
91473,827.886,[2023-09-08 19:31:47 538],0.0115,0.0174
91588,828.886,[2023-09-08 19:31:48 538],0.0083,0.0125
91700,829.886,[2023-09-08 19:31:49 538],0.0083,0.0135
91814,830.886,[2023-09-08 19:31:50 538],0.0089,0.0138
91929,831.886,[2023-09-08 19:31:51 538],0.008,0.014
92040,832.886,[2023-09-08 19:31:52 538],0.0055,0.0087
92152,833.886,[2023-09-08 19:31:53 538],0.0063,0.0102
92266,834.886,[2023-09-08 19:31:54 538],0.0046,0.0065
92381,835.886,[2023-09-08 19:31:55 538],0.0037,0.0044
92493,836.886,[2023-09-08 19:31:56 538],0.0052,0.0071
92608,837.886,[2023-09-08 19:31:57 538],0.0045,0.0065
92720,838.886,[2023-09-08 19:31:58 538],0.0058,0.0085
92835,839.886,[2023-09-08 19:31:59 538],0.0034,0.0042
92946,840.886,[2023-09-08 19:32:00 538],0.0048,0.0068
93061,841.886,[2023-09-08 19:32:01 538],0.0046,0.0075
93174,842.886,[2023-09-08 19:32:02 538],0.0067,0.0111
93288,843.886,[2023-09-08 19:32:03 538],0.0047,0.0066
93400,844.886,[2023-09-08 19:32:04 538],0.0052,0.0082
93515,845.886,[2023-09-08 19:32:05 538],0.0045,0.007
93627,846.886,[2023-09-08 19:32:06 538],0.0047,0.007
93742,847.886,[2023-09-08 19:32:07 538],0.0041,0.0063
93854,848.886,[2023-09-08 19:32:08 538],0.0038,0.005
