,seconds,date,activity_load_2d,activity_load_3d
47960,428.728,[2023-09-08 19:26:01 865],0.0081,0.0104
48095,429.89,[2023-09-08 19:26:03 027],0.0158,0.0214
48207,430.89,[2023-09-08 19:26:04 027],0.0073,0.0093
48324,431.89,[2023-09-08 19:26:05 027],0.0113,0.0162
48439,432.89,[2023-09-08 19:26:06 027],0.0135,0.0171
48555,433.89,[2023-09-08 19:26:07 027],0.0096,0.0139
48669,434.89,[2023-09-08 19:26:08 027],0.0128,0.0171
48785,435.89,[2023-09-08 19:26:09 027],0.0081,0.0121
48899,436.89,[2023-09-08 19:26:10 027],0.0212,0.0253
49011,437.89,[2023-09-08 19:26:11 027],0.0085,0.0105
49124,438.89,[2023-09-08 19:26:12 027],0.0157,0.0223
49239,439.89,[2023-09-08 19:26:13 027],0.0074,0.0101
49352,440.89,[2023-09-08 19:26:14 027],0.0258,0.0389
49463,441.89,[2023-09-08 19:26:15 027],0.0209,0.0297
49577,442.89,[2023-09-08 19:26:16 027],0.0125,0.0175
49693,443.89,[2023-09-08 19:26:17 027],0.0183,0.0238
49807,444.89,[2023-09-08 19:26:18 027],0.011,0.0157
49916,445.89,[2023-09-08 19:26:19 027],0.0074,0.0103
50030,446.89,[2023-09-08 19:26:20 027],0.0094,0.013
50144,447.89,[2023-09-08 19:26:21 027],0.0307,0.0508
50258,448.89,[2023-09-08 19:26:22 027],0.074,0.1389
50368,449.89,[2023-09-08 19:26:23 027],0.0783,0.1406
50482,450.89,[2023-09-08 19:26:24 027],0.0746,0.1625
50596,451.89,[2023-09-08 19:26:25 027],0.0772,0.177
50712,452.89,[2023-09-08 19:26:26 027],0.0911,0.1701
50824,453.89,[2023-09-08 19:26:27 027],0.0517,0.1001
50939,454.89,[2023-09-08 19:26:28 027],0.0411,0.0705
51056,455.89,[2023-09-08 19:26:29 027],0.0529,0.0958
51173,456.89,[2023-09-08 19:26:30 027],0.0598,0.1129
51286,457.89,[2023-09-08 19:26:31 027],0.0618,0.1282
51404,458.89,[2023-09-08 19:26:32 027],0.0535,0.1175
51518,459.89,[2023-09-08 19:26:33 027],0.0465,0.0982
51632,460.89,[2023-09-08 19:26:34 027],0.0494,0.0863
51746,461.89,[2023-09-08 19:26:35 027],0.0306,0.059
51863,462.89,[2023-09-08 19:26:36 027],0.0409,0.0944
51978,463.89,[2023-09-08 19:26:37 027],0.0754,0.1495
52086,464.89,[2023-09-08 19:26:38 027],0.0779,0.1505
52201,465.89,[2023-09-08 19:26:39 027],0.0811,0.1871
52316,466.89,[2023-09-08 19:26:40 027],0.0795,0.1728
52429,467.89,[2023-09-08 19:26:41 027],0.057,0.1154
52541,468.89,[2023-09-08 19:26:42 027],0.0568,0.1362
52656,469.89,[2023-09-08 19:26:43 027],0.0391,0.1113
52772,470.89,[2023-09-08 19:26:44 027],0.0355,0.0748
52886,471.89,[2023-09-08 19:26:45 027],0.0457,0.0791
53000,472.89,[2023-09-08 19:26:46 027],0.0479,0.1103
53115,473.89,[2023-09-08 19:26:47 027],0.0534,0.115
53230,474.89,[2023-09-08 19:26:48 027],0.0452,0.0936
53341,475.89,[2023-09-08 19:26:49 027],0.042,0.0944
53456,476.89,[2023-09-08 19:26:50 027],0.0377,0.0926
53571,477.89,[2023-09-08 19:26:51 027],0.044,0.0718
53685,478.89,[2023-09-08 19:26:52 027],0.0114,0.016
53796,479.89,[2023-09-08 19:26:53 027],0.0139,0.0201
53911,480.89,[2023-09-08 19:26:54 027],0.014,0.0242
54026,481.89,[2023-09-08 19:26:55 027],0.0124,0.0182
54141,482.89,[2023-09-08 19:26:56 027],0.014,0.0197
54251,483.89,[2023-09-08 19:26:57 027],0.014,0.0191
54368,484.89,[2023-09-08 19:26:58 027],0.0186,0.0275
54482,485.89,[2023-09-08 19:26:59 027],0.0165,0.0246
54596,486.89,[2023-09-08 19:27:00 027],0.0226,0.0332
54708,487.89,[2023-09-08 19:27:01 027],0.0157,0.0331
54823,488.89,[2023-09-08 19:27:02 027],0.0177,0.0305
54938,489.89,[2023-09-08 19:27:03 027],0.0179,0.03
55069,491.05,[2023-09-08 19:27:04 187],0.0134,0.0274
55182,492.05,[2023-09-08 19:27:05 187],0.0165,0.0314
55297,493.05,[2023-09-08 19:27:06 187],0.0146,0.027
55411,494.05,[2023-09-08 19:27:07 187],0.0159,0.0259
55523,495.05,[2023-09-08 19:27:08 187],0.0242,0.0342
55634,496.05,[2023-09-08 19:27:09 187],0.0209,0.0292
55750,497.05,[2023-09-08 19:27:10 187],0.0269,0.0327
55864,498.05,[2023-09-08 19:27:11 187],0.0139,0.0177
55975,499.05,[2023-09-08 19:27:12 187],0.0135,0.0199
56089,500.05,[2023-09-08 19:27:13 187],0.011,0.0144
56205,501.05,[2023-09-08 19:27:14 187],0.0086,0.0128
56319,502.05,[2023-09-08 19:27:15 187],0.0076,0.0129
56429,503.05,[2023-09-08 19:27:16 187],0.008,0.0107
56545,504.05,[2023-09-08 19:27:17 187],0.0081,0.0098
56659,505.05,[2023-09-08 19:27:18 187],0.0051,0.0062
56774,506.05,[2023-09-08 19:27:19 187],0.0043,0.0052
56884,507.05,[2023-09-08 19:27:20 187],0.0067,0.0081
56998,508.05,[2023-09-08 19:27:21 187],0.0083,0.0105
57112,509.05,[2023-09-08 19:27:22 187],0.0086,0.0099
57224,510.05,[2023-09-08 19:27:23 187],0.0064,0.0075
57337,511.05,[2023-09-08 19:27:24 187],0.0079,0.009
57452,512.05,[2023-09-08 19:27:25 187],0.0084,0.0096
57566,513.05,[2023-09-08 19:27:26 187],0.0071,0.0084
57675,514.05,[2023-09-08 19:27:27 187],0.0058,0.0068
57790,515.05,[2023-09-08 19:27:28 187],0.0043,0.0054
57903,516.05,[2023-09-08 19:27:29 187],0.0024,0.0027
58016,517.05,[2023-09-08 19:27:30 187],0.0024,0.0027
58126,518.05,[2023-09-08 19:27:31 187],0.0027,0.0034
58241,519.05,[2023-09-08 19:27:32 187],0.006,0.0075
58354,520.05,[2023-09-08 19:27:33 187],0.0068,0.0083
58465,521.05,[2023-09-08 19:27:34 187],0.0074,0.0085
58578,522.05,[2023-09-08 19:27:35 187],0.0055,0.0067
58692,523.05,[2023-09-08 19:27:36 187],0.0087,0.0117
58807,524.05,[2023-09-08 19:27:37 187],0.012,0.0182
58920,525.05,[2023-09-08 19:27:38 187],0.0106,0.0151
59031,526.05,[2023-09-08 19:27:39 187],0.009,0.0115
59145,527.05,[2023-09-08 19:27:40 187],0.0045,0.0062
59259,528.05,[2023-09-08 19:27:41 187],0.0051,0.0063
59371,529.05,[2023-09-08 19:27:42 187],0.0037,0.0052
59483,530.05,[2023-09-08 19:27:43 187],0.0054,0.0067
59597,531.05,[2023-09-08 19:27:44 187],0.005,0.006
59710,532.05,[2023-09-08 19:27:45 187],0.0059,0.0092
59822,533.05,[2023-09-08 19:27:46 187],0.0106,0.0148
59933,534.05,[2023-09-08 19:27:47 187],0.0052,0.0063
60049,535.05,[2023-09-08 19:27:48 187],0.0042,0.0057
60163,536.05,[2023-09-08 19:27:49 187],0.0042,0.0054
60274,537.05,[2023-09-08 19:27:50 187],0.004,0.0053
60387,538.05,[2023-09-08 19:27:51 187],0.0083,0.0106
60501,539.05,[2023-09-08 19:27:52 187],0.0064,0.0094
60616,540.05,[2023-09-08 19:27:53 187],0.0068,0.0095
60726,541.05,[2023-09-08 19:27:54 187],0.0131,0.0191
60839,542.05,[2023-09-08 19:27:55 187],0.0222,0.032
60953,543.05,[2023-09-08 19:27:56 187],0.0315,0.0497
61065,544.05,[2023-09-08 19:27:57 187],0.0106,0.0127
61176,545.05,[2023-09-08 19:27:58 187],0.008,0.0104
61289,546.05,[2023-09-08 19:27:59 187],0.0072,0.009
61403,547.05,[2023-09-08 19:28:00 187],0.008,0.0097
61513,548.05,[2023-09-08 19:28:01 187],0.0079,0.0101
61628,549.05,[2023-09-08 19:28:02 187],0.005,0.006
61742,550.05,[2023-09-08 19:28:03 187],0.0069,0.008
61856,551.05,[2023-09-08 19:28:04 187],0.0091,0.0106
61985,552.212,[2023-09-08 19:28:05 349],0.0062,0.0074
62101,553.212,[2023-09-08 19:28:06 349],0.0055,0.0061
62215,554.212,[2023-09-08 19:28:07 349],0.0097,0.0107
62328,555.212,[2023-09-08 19:28:08 349],0.0083,0.0099
62439,556.212,[2023-09-08 19:28:09 349],0.0054,0.0065
62556,557.212,[2023-09-08 19:28:10 349],0.0089,0.0104
62673,558.212,[2023-09-08 19:28:11 349],0.0044,0.0069
62784,559.212,[2023-09-08 19:28:12 349],0.0026,0.0029
62900,560.212,[2023-09-08 19:28:13 349],0.0015,0.0018
63018,561.212,[2023-09-08 19:28:14 349],0.0017,0.0019
63134,562.212,[2023-09-08 19:28:15 349],0.0018,0.0021
63250,563.212,[2023-09-08 19:28:16 349],0.0015,0.0019
63361,564.212,[2023-09-08 19:28:17 349],0.0015,0.0019
63477,565.212,[2023-09-08 19:28:18 349],0.0016,0.0019
63594,566.212,[2023-09-08 19:28:19 349],0.0017,0.002
63705,567.212,[2023-09-08 19:28:20 349],0.0017,0.002
63816,568.212,[2023-09-08 19:28:21 349],0.0019,0.0021
63931,569.212,[2023-09-08 19:28:22 349],0.0015,0.0019
64045,570.212,[2023-09-08 19:28:23 349],0.0016,0.002
64156,571.212,[2023-09-08 19:28:24 349],0.0017,0.002
64268,572.212,[2023-09-08 19:28:25 349],0.0016,0.0019
64383,573.212,[2023-09-08 19:28:26 349],0.0044,0.0078
64496,574.212,[2023-09-08 19:28:27 349],0.0246,0.0326
64608,575.212,[2023-09-08 19:28:28 349],0.0157,0.0212
64721,576.212,[2023-09-08 19:28:29 349],0.0184,0.025
64835,577.212,[2023-09-08 19:28:30 349],0.0145,0.0199
64947,578.212,[2023-09-08 19:28:31 349],0.0139,0.0197
65060,579.212,[2023-09-08 19:28:32 349],0.0145,0.0196
65173,580.212,[2023-09-08 19:28:33 349],0.0114,0.0158
65288,581.212,[2023-09-08 19:28:34 349],0.0123,0.0164
65398,582.212,[2023-09-08 19:28:35 349],0.0122,0.015
65512,583.212,[2023-09-08 19:28:36 349],0.0127,0.018
65627,584.212,[2023-09-08 19:28:37 349],0.0116,0.0149
65740,585.212,[2023-09-08 19:28:38 349],0.0131,0.0158
65851,586.212,[2023-09-08 19:28:39 349],0.0185,0.0246
65967,587.212,[2023-09-08 19:28:40 349],0.0015,0.0017
66084,588.212,[2023-09-08 19:28:41 349],0.0016,0.002
66198,589.212,[2023-09-08 19:28:42 349],0.0016,0.0019
66312,590.212,[2023-09-08 19:28:43 349],0.0014,0.0017
66427,591.212,[2023-09-08 19:28:44 349],0.0017,0.002
66543,592.212,[2023-09-08 19:28:45 349],0.0016,0.0019
66653,593.212,[2023-09-08 19:28:46 349],0.0017,0.002
66767,594.212,[2023-09-08 19:28:47 349],0.0015,0.0019
66882,595.212,[2023-09-08 19:28:48 349],0.0016,0.002
66997,596.212,[2023-09-08 19:28:49 349],0.0111,0.0153
67108,597.212,[2023-09-08 19:28:50 349],0.0044,0.0057
67223,598.212,[2023-09-08 19:28:51 349],0.0028,0.0032
67338,599.212,[2023-09-08 19:28:52 349],0.0036,0.0078
67453,600.212,[2023-09-08 19:28:53 349],0.0035,0.0057
67566,601.212,[2023-09-08 19:28:54 349],0.0023,0.0031
67677,602.212,[2023-09-08 19:28:55 349],0.0026,0.0033
67791,603.212,[2023-09-08 19:28:56 349],0.0122,0.016
67905,604.212,[2023-09-08 19:28:57 349],0.002,0.0034
68018,605.212,[2023-09-08 19:28:58 349],0.0018,0.0029
68130,606.212,[2023-09-08 19:28:59 349],0.0021,0.0025
68245,607.212,[2023-09-08 19:29:00 349],0.0055,0.0074
68359,608.212,[2023-09-08 19:29:01 349],0.0024,0.0034
68469,609.212,[2023-09-08 19:29:02 349],0.0048,0.006
68582,610.212,[2023-09-08 19:29:03 349],0.0028,0.0037
68696,611.212,[2023-09-08 19:29:04 349],0.0034,0.0047
68809,612.212,[2023-09-08 19:29:05 349],0.0048,0.0077
68936,613.373,[2023-09-08 19:29:06 510],0.0027,0.0037
69053,614.373,[2023-09-08 19:29:07 510],0.002,0.0026
69166,615.373,[2023-09-08 19:29:08 510],0.0042,0.0051
69278,616.373,[2023-09-08 19:29:09 510],0.0092,0.013
69391,617.373,[2023-09-08 19:29:10 510],0.0202,0.0259
69506,618.373,[2023-09-08 19:29:11 510],0.0125,0.0154
69621,619.373,[2023-09-08 19:29:12 510],0.0168,0.0229
69733,620.373,[2023-09-08 19:29:13 510],0.0147,0.0187
69846,621.373,[2023-09-08 19:29:14 510],0.021,0.0299
69960,622.373,[2023-09-08 19:29:15 510],0.0112,0.0146
70076,623.373,[2023-09-08 19:29:16 510],0.0105,0.0137
70187,624.373,[2023-09-08 19:29:17 510],0.0112,0.0161
70303,625.373,[2023-09-08 19:29:18 510],0.0035,0.0047
70418,626.373,[2023-09-08 19:29:19 510],0.0036,0.0044
70530,627.373,[2023-09-08 19:29:20 510],0.0043,0.0055
70646,628.373,[2023-09-08 19:29:21 510],0.0032,0.0042
70763,629.373,[2023-09-08 19:29:22 510],0.0026,0.0044
70879,630.373,[2023-09-08 19:29:23 510],0.0024,0.0029
70991,631.373,[2023-09-08 19:29:24 510],0.0021,0.0027
71107,632.373,[2023-09-08 19:29:25 510],0.0021,0.0025
71222,633.373,[2023-09-08 19:29:26 510],0.0021,0.0025
71338,634.373,[2023-09-08 19:29:27 510],0.0022,0.0027
71451,635.373,[2023-09-08 19:29:28 510],0.002,0.0024
71566,636.373,[2023-09-08 19:29:29 510],0.0022,0.0027
71683,637.373,[2023-09-08 19:29:30 510],0.002,0.0025
71800,638.373,[2023-09-08 19:29:31 510],0.0021,0.0025
71912,639.373,[2023-09-08 19:29:32 510],0.0022,0.0026
72026,640.373,[2023-09-08 19:29:33 510],0.0024,0.003
72143,641.373,[2023-09-08 19:29:34 510],0.0024,0.0027
72258,642.373,[2023-09-08 19:29:35 510],0.0023,0.0029
72367,643.373,[2023-09-08 19:29:36 510],0.0021,0.0026
72482,644.373,[2023-09-08 19:29:37 510],0.0018,0.0023
72597,645.373,[2023-09-08 19:29:38 510],0.0017,0.0022
72712,646.373,[2023-09-08 19:29:39 510],0.002,0.0025
72822,647.373,[2023-09-08 19:29:40 510],0.002,0.0024
72936,648.373,[2023-09-08 19:29:41 510],0.0022,0.0026
73051,649.373,[2023-09-08 19:29:42 510],0.0022,0.0027
73164,650.373,[2023-09-08 19:29:43 510],0.002,0.0025
73275,651.373,[2023-09-08 19:29:44 510],0.0024,0.003
73392,652.373,[2023-09-08 19:29:45 510],0.002,0.0025
73508,653.373,[2023-09-08 19:29:46 510],0.0071,0.0126
73620,654.373,[2023-09-08 19:29:47 510],0.0114,0.0187
73735,655.373,[2023-09-08 19:29:48 510],0.0083,0.0104
73854,656.373,[2023-09-08 19:29:49 510],0.0069,0.009
73971,657.373,[2023-09-08 19:29:50 510],0.0073,0.009
74083,658.373,[2023-09-08 19:29:51 510],0.0068,0.008
74200,659.373,[2023-09-08 19:29:52 510],0.0056,0.0069
74316,660.373,[2023-09-08 19:29:53 510],0.0056,0.0068
74433,661.373,[2023-09-08 19:29:54 510],0.01,0.0131
74546,662.373,[2023-09-08 19:29:55 510],0.0046,0.0051
74660,663.373,[2023-09-08 19:29:56 510],0.0056,0.0069
74776,664.373,[2023-09-08 19:29:57 510],0.0069,0.0097
74890,665.373,[2023-09-08 19:29:58 510],0.0104,0.0136
75005,666.373,[2023-09-08 19:29:59 510],0.0101,0.0119
75120,667.373,[2023-09-08 19:30:00 510],0.0126,0.0145
75237,668.373,[2023-09-08 19:30:01 510],0.0102,0.0135
75350,669.373,[2023-09-08 19:30:02 510],0.0167,0.0206
75466,670.373,[2023-09-08 19:30:03 510],0.0137,0.0179
75582,671.373,[2023-09-08 19:30:04 510],0.0183,0.0235
75698,672.373,[2023-09-08 19:30:05 510],0.0154,0.0247
75808,673.373,[2023-09-08 19:30:06 510],0.0128,0.0202
75942,674.534,[2023-09-08 19:30:07 671],0.0086,0.0104
76060,675.534,[2023-09-08 19:30:08 671],0.0115,0.0139
76177,676.534,[2023-09-08 19:30:09 671],0.0126,0.0163
76289,677.534,[2023-09-08 19:30:10 671],0.0117,0.0144
76403,678.534,[2023-09-08 19:30:11 671],0.0146,0.0185
76520,679.534,[2023-09-08 19:30:12 671],0.0133,0.0162
76634,680.534,[2023-09-08 19:30:13 671],0.0135,0.0168
76745,681.534,[2023-09-08 19:30:14 671],0.0184,0.0246
76860,682.534,[2023-09-08 19:30:15 671],0.0074,0.0102
76975,683.534,[2023-09-08 19:30:16 671],0.0076,0.0094
77088,684.534,[2023-09-08 19:30:17 671],0.0158,0.0193
77200,685.534,[2023-09-08 19:30:18 671],0.0074,0.0109
77317,686.534,[2023-09-08 19:30:19 671],0.0101,0.0136
77432,687.534,[2023-09-08 19:30:20 671],0.0104,0.0139
77546,688.534,[2023-09-08 19:30:21 671],0.0048,0.0064
77661,689.534,[2023-09-08 19:30:22 671],0.0127,0.0167
77778,690.534,[2023-09-08 19:30:23 671],0.0073,0.0096
77896,691.534,[2023-09-08 19:30:24 671],0.0106,0.0149
78007,692.534,[2023-09-08 19:30:25 671],0.014,0.0195
78123,693.534,[2023-09-08 19:30:26 671],0.0039,0.0053
78239,694.534,[2023-09-08 19:30:27 671],0.0146,0.0187
78354,695.534,[2023-09-08 19:30:28 671],0.0051,0.0065
78468,696.534,[2023-09-08 19:30:29 671],0.0077,0.0113
78583,697.534,[2023-09-08 19:30:30 671],0.0113,0.0171
78697,698.534,[2023-09-08 19:30:31 671],0.0114,0.0157
78809,699.534,[2023-09-08 19:30:32 671],0.0103,0.0142
78923,700.534,[2023-09-08 19:30:33 671],0.011,0.0156
79037,701.534,[2023-09-08 19:30:34 671],0.0113,0.0155
79153,702.534,[2023-09-08 19:30:35 671],0.0102,0.0141
79263,703.534,[2023-09-08 19:30:36 671],0.0049,0.0061
79377,704.534,[2023-09-08 19:30:37 671],0.0123,0.0161
79492,705.534,[2023-09-08 19:30:38 671],0.0052,0.0068
79607,706.534,[2023-09-08 19:30:39 671],0.0117,0.0173
79719,707.534,[2023-09-08 19:30:40 671],0.0047,0.0063
79833,708.534,[2023-09-08 19:30:41 671],0.0021,0.0028
79947,709.534,[2023-09-08 19:30:42 671],0.002,0.0024
80059,710.534,[2023-09-08 19:30:43 671],0.0023,0.0027
80172,711.534,[2023-09-08 19:30:44 671],0.002,0.0033
80285,712.534,[2023-09-08 19:30:45 671],0.0021,0.0024
80400,713.534,[2023-09-08 19:30:46 671],0.0021,0.0026
80514,714.534,[2023-09-08 19:30:47 671],0.009,0.0122
80623,715.534,[2023-09-08 19:30:48 671],0.0109,0.0152
80737,716.534,[2023-09-08 19:30:49 671],0.0091,0.012
80853,717.534,[2023-09-08 19:30:50 671],0.0121,0.0163
80968,718.534,[2023-09-08 19:30:51 671],0.0093,0.0129
81079,719.534,[2023-09-08 19:30:52 671],0.0068,0.0102
81195,720.534,[2023-09-08 19:30:53 671],0.0088,0.0122
81313,721.534,[2023-09-08 19:30:54 671],0.007,0.0106
81427,722.534,[2023-09-08 19:30:55 671],0.0087,0.0116
81542,723.534,[2023-09-08 19:30:56 671],0.0064,0.0096
81658,724.534,[2023-09-08 19:30:57 671],0.0071,0.0094
81775,725.534,[2023-09-08 19:30:58 671],0.0064,0.0098
81888,726.534,[2023-09-08 19:30:59 671],0.0073,0.0104
82002,727.534,[2023-09-08 19:31:00 671],0.0091,0.0123
82117,728.534,[2023-09-08 19:31:01 671],0.0104,0.0134
82233,729.534,[2023-09-08 19:31:02 671],0.0111,0.0145
82344,730.534,[2023-09-08 19:31:03 671],0.0058,0.0092
82458,731.534,[2023-09-08 19:31:04 671],0.0083,0.0106
82571,732.534,[2023-09-08 19:31:05 671],0.0058,0.0088
82684,733.534,[2023-09-08 19:31:06 671],0.0072,0.0095
82797,734.534,[2023-09-08 19:31:07 671],0.0082,0.0115
82928,735.696,[2023-09-08 19:31:08 833],0.0083,0.0112
83041,736.696,[2023-09-08 19:31:09 833],0.0075,0.01
83155,737.696,[2023-09-08 19:31:10 833],0.0101,0.0147
83270,738.696,[2023-09-08 19:31:11 833],0.0102,0.0144
83384,739.696,[2023-09-08 19:31:12 833],0.0119,0.0171
83500,740.696,[2023-09-08 19:31:13 833],0.0089,0.0161
83611,741.696,[2023-09-08 19:31:14 833],0.0084,0.0142
83726,742.696,[2023-09-08 19:31:15 833],0.01,0.0159
83840,743.696,[2023-09-08 19:31:16 833],0.0082,0.0132
83953,744.696,[2023-09-08 19:31:17 833],0.0094,0.0142
84069,745.696,[2023-09-08 19:31:18 833],0.0081,0.0143
84185,746.696,[2023-09-08 19:31:19 833],0.0059,0.0107
84302,747.696,[2023-09-08 19:31:20 833],0.0119,0.0182
84415,748.696,[2023-09-08 19:31:21 833],0.0078,0.0125
84532,749.696,[2023-09-08 19:31:22 833],0.0053,0.0084
84649,750.696,[2023-09-08 19:31:23 833],0.0058,0.0089
84765,751.696,[2023-09-08 19:31:24 833],0.0072,0.0108
84881,752.696,[2023-09-08 19:31:25 833],0.0109,0.0177
84994,753.696,[2023-09-08 19:31:26 833],0.0078,0.0107
85109,754.696,[2023-09-08 19:31:27 833],0.0103,0.0122
85222,755.696,[2023-09-08 19:31:28 833],0.0083,0.0133
85335,756.696,[2023-09-08 19:31:29 833],0.0107,0.013
85448,757.696,[2023-09-08 19:31:30 833],0.0056,0.0075
85561,758.696,[2023-09-08 19:31:31 833],0.0068,0.0088
85676,759.696,[2023-09-08 19:31:32 833],0.0103,0.0145
85788,760.696,[2023-09-08 19:31:33 833],0.006,0.007
85902,761.696,[2023-09-08 19:31:34 833],0.0074,0.0088
86017,762.696,[2023-09-08 19:31:35 833],0.0137,0.0169
86133,763.696,[2023-09-08 19:31:36 833],0.0102,0.0133
86247,764.696,[2023-09-08 19:31:37 833],0.0094,0.0133
86363,765.696,[2023-09-08 19:31:38 833],0.0097,0.0114
86481,766.696,[2023-09-08 19:31:39 833],0.0068,0.009
86597,767.696,[2023-09-08 19:31:40 833],0.0191,0.025
86712,768.696,[2023-09-08 19:31:41 833],0.0092,0.0147
86829,769.696,[2023-09-08 19:31:42 833],0.0109,0.0173
86945,770.696,[2023-09-08 19:31:43 833],0.0109,0.0174
87058,771.696,[2023-09-08 19:31:44 833],0.0093,0.0144
87176,772.696,[2023-09-08 19:31:45 833],0.0113,0.0156
87293,773.696,[2023-09-08 19:31:46 833],0.0107,0.0175
87410,774.696,[2023-09-08 19:31:47 833],0.0099,0.0177
87521,775.696,[2023-09-08 19:31:48 833],0.01,0.0164
87636,776.696,[2023-09-08 19:31:49 833],0.0092,0.0135
87751,777.696,[2023-09-08 19:31:50 833],0.0111,0.0173
87865,778.696,[2023-09-08 19:31:51 833],0.0104,0.0162
87979,779.696,[2023-09-08 19:31:52 833],0.0108,0.0158
88093,780.696,[2023-09-08 19:31:53 833],0.0085,0.0138
88207,781.696,[2023-09-08 19:31:54 833],0.0086,0.0132
88320,782.696,[2023-09-08 19:31:55 833],0.0074,0.0131
88435,783.696,[2023-09-08 19:31:56 833],0.0048,0.0085
88550,784.696,[2023-09-08 19:31:57 833],0.0066,0.012
88667,785.696,[2023-09-08 19:31:58 833],0.007,0.0105
88780,786.696,[2023-09-08 19:31:59 833],0.0043,0.0065
88896,787.696,[2023-09-08 19:32:00 833],0.0064,0.0089
89015,788.696,[2023-09-08 19:32:01 833],0.0106,0.0153
89131,789.696,[2023-09-08 19:32:02 833],0.0117,0.0162
89246,790.696,[2023-09-08 19:32:03 833],0.0102,0.0134
89360,791.696,[2023-09-08 19:32:04 833],0.0086,0.0117
89476,792.696,[2023-09-08 19:32:05 833],0.0078,0.0112
89590,793.696,[2023-09-08 19:32:06 833],0.0052,0.0077
89703,794.696,[2023-09-08 19:32:07 833],0.0067,0.0115
89815,795.696,[2023-09-08 19:32:08 833],0.0067,0.0102
89948,796.857,[2023-09-08 19:32:09 994],0.0277,0.056
90062,797.857,[2023-09-08 19:32:10 994],0.0421,0.0869
90172,798.857,[2023-09-08 19:32:11 994],0.0293,0.0509
90288,799.857,[2023-09-08 19:32:12 994],0.0155,0.0239
90401,800.857,[2023-09-08 19:32:13 994],0.0158,0.0228
90516,801.857,[2023-09-08 19:32:14 994],0.0098,0.0153
90627,802.857,[2023-09-08 19:32:15 994],0.0082,0.0128
90742,803.857,[2023-09-08 19:32:16 994],0.0093,0.0128
90856,804.857,[2023-09-08 19:32:17 994],0.006,0.009
90968,805.857,[2023-09-08 19:32:18 994],0.0044,0.0068
91082,806.857,[2023-09-08 19:32:19 994],0.0045,0.006
91196,807.857,[2023-09-08 19:32:20 994],0.0048,0.0077
91311,808.857,[2023-09-08 19:32:21 994],0.0063,0.0093
91421,809.857,[2023-09-08 19:32:22 994],0.007,0.0116
91537,810.857,[2023-09-08 19:32:23 994],0.0142,0.0222
91653,811.857,[2023-09-08 19:32:24 994],0.0118,0.0186
91768,812.857,[2023-09-08 19:32:25 994],0.0123,0.0191
91880,813.857,[2023-09-08 19:32:26 994],0.0121,0.0227
91996,814.857,[2023-09-08 19:32:27 994],0.0101,0.0154
92112,815.857,[2023-09-08 19:32:28 994],0.0073,0.0116
92222,816.857,[2023-09-08 19:32:29 994],0.0062,0.01
92337,817.857,[2023-09-08 19:32:30 994],0.0067,0.0124
92454,818.857,[2023-09-08 19:32:31 994],0.0049,0.0075
92569,819.857,[2023-09-08 19:32:32 994],0.0057,0.0086
92683,820.857,[2023-09-08 19:32:33 994],0.0076,0.0114
92800,821.857,[2023-09-08 19:32:34 994],0.0059,0.009
92916,822.857,[2023-09-08 19:32:35 994],0.0068,0.0109
93031,823.857,[2023-09-08 19:32:36 994],0.0095,0.0173
93144,824.857,[2023-09-08 19:32:37 994],0.012,0.0181
93261,825.857,[2023-09-08 19:32:38 994],0.0109,0.0165
93378,826.857,[2023-09-08 19:32:39 994],0.0114,0.0174
93494,827.857,[2023-09-08 19:32:40 994],0.0127,0.0197
93606,828.857,[2023-09-08 19:32:41 994],0.0128,0.021
93722,829.857,[2023-09-08 19:32:42 994],0.0112,0.0198
93836,830.857,[2023-09-08 19:32:43 994],0.0124,0.0187
93951,831.857,[2023-09-08 19:32:44 994],0.0113,0.019
94061,832.857,[2023-09-08 19:32:45 994],0.0111,0.0181
94177,833.857,[2023-09-08 19:32:46 994],0.0115,0.0184
94292,834.857,[2023-09-08 19:32:47 994],0.0125,0.0196
94408,835.857,[2023-09-08 19:32:48 994],0.0102,0.0184
94519,836.857,[2023-09-08 19:32:49 994],0.0104,0.019
94634,837.857,[2023-09-08 19:32:50 994],0.01,0.0171
94748,838.857,[2023-09-08 19:32:51 994],0.0095,0.0155
94864,839.857,[2023-09-08 19:32:52 994],0.0106,0.0167
94978,840.857,[2023-09-08 19:32:53 994],0.0098,0.016
95093,841.857,[2023-09-08 19:32:54 994],0.0081,0.0152
95208,842.857,[2023-09-08 19:32:55 994],0.01,0.0165
95320,843.857,[2023-09-08 19:32:56 994],0.0102,0.0167
95434,844.857,[2023-09-08 19:32:57 994],0.0109,0.0175
95549,845.857,[2023-09-08 19:32:58 994],0.0098,0.0162
95665,846.857,[2023-09-08 19:32:59 994],0.0103,0.0153
